trialNum, blockWidth, MillisTime, pos, leftTriggerProbability, MouseX, MouseY, Start/CollectionDiameter, ForageDiameter, CircleX0, Circle Y0, CircleX1, CircleY1, CircleX2, CircleyY2, TrialState
1,1,6464.0,1,0.5,837,898,20,150,840,900,540,500,1140,500,2
1,1,6483.0,1,0.5,837,906,20,150,840,900,540,500,1140,500,2
1,1,6503.0,1,0.5,837,906,20,150,840,900,540,500,1140,500,2
1,1,6522.0,1,0.5,837,918,20,150,840,900,540,500,1140,500,2
1,1,6545.0,1,0.5,837,925,20,150,840,900,540,500,1140,500,2
1,1,6562.0,1,0.5,837,930,20,150,840,900,540,500,1140,500,2
1,1,6584.0,1,0.5,837,933,20,150,840,900,540,500,1140,500,2
1,1,6604.0,1,0.5,838,934,20,150,840,900,540,500,1140,500,2
1,1,6622.0,1,0.5,838,935,20,150,840,900,540,500,1140,500,2
1,1,6643.0,1,0.5,838,935,20,150,840,900,540,500,1140,500,2
1,1,6665.0,1,0.5,838,935,20,150,840,900,540,500,1140,500,2
1,1,6683.0,1,0.5,838,934,20,150,840,900,540,500,1140,500,2
1,1,6703.0,1,0.5,838,931,20,150,840,900,540,500,1140,500,2
1,1,6723.0,1,0.5,840,927,20,150,840,900,540,500,1140,500,2
1,1,6743.0,1,0.5,840,917,20,150,840,900,540,500,1140,500,2
1,1,6762.0,1,0.5,840,910,20,150,840,900,540,500,1140,500,2
1,1,6783.0,1,0.5,840,901,20,150,840,900,540,500,1140,500,2
1,1,6805.0,1,0.5,840,882,20,150,840,900,540,500,1140,500,2
1,1,6823.0,1,0.5,840,842,20,150,840,900,540,500,1140,500,2
1,1,6843.0,1,0.5,810,764,20,150,840,900,540,500,1140,500,2
1,1,6862.0,1,0.5,727,647,20,150,840,900,540,500,1140,500,2
1,1,6884.0,1,0.5,695,609,20,150,840,900,540,500,1140,500,2
1,1,6903.0,1,0.5,668,578,20,150,840,900,540,500,1140,500,2
1,1,6924.0,1,0.5,644,558,20,150,840,900,540,500,1140,500,2
1,1,6943.0,1,0.5,609,536,20,150,840,900,540,500,1140,500,2
1,1,6962.0,1,0.5,582,525,20,150,840,900,540,500,1140,500,2
1,1,6983.0,1,0.5,571,523,20,150,840,900,540,500,1140,500,3
1,1,7003.0,1,0.5,567,523,20,150,840,900,540,500,1140,500,3
1,1,7022.0,1,0.5,567,523,20,150,840,900,540,500,1140,500,3
1,1,7045.0,1,0.5,567,523,20,150,840,900,540,500,1140,500,3
1,1,7062.0,1,0.5,547,522,20,150,840,900,540,500,1140,500,3
1,1,7083.0,1,0.5,543,522,20,150,840,900,540,500,1140,500,3
1,1,7105.0,1,0.5,543,522,20,150,840,900,540,500,1140,500,3
1,1,7122.0,1,0.5,543,522,20,150,840,900,540,500,1140,500,3
