trialNum, blockWidth, MillisTime, pos, leftTriggerProbability, MouseX, MouseY, Start/CollectionDiameter, ForageDiameter, CircleX0, Circle Y0, CircleX1, CircleY1, CircleX2, CircleyY2, TrialState
1,50,8434.0,1,0.25,835,531,20,150,840,525,640,125,1040,325,2
1,50,8455.0,1,0.25,835,531,20,150,840,525,640,125,1040,325,2
1,50,8476.0,1,0.25,835,531,20,150,840,525,640,125,1040,325,2
1,50,8495.0,1,0.25,835,531,20,150,840,525,640,125,1040,325,2
1,50,8514.0,1,0.25,835,530,20,150,840,525,640,125,1040,325,2
1,50,8536.0,1,0.25,835,530,20,150,840,525,640,125,1040,325,2
1,50,8555.0,1,0.25,835,530,20,150,840,525,640,125,1040,325,2
1,50,8576.0,1,0.25,835,530,20,150,840,525,640,125,1040,325,2
1,50,8594.0,1,0.25,835,530,20,150,840,525,640,125,1040,325,2
1,50,8615.0,1,0.25,835,530,20,150,840,525,640,125,1040,325,2
1,50,8636.0,1,0.25,835,530,20,150,840,525,640,125,1040,325,2
1,50,8654.0,1,0.25,836,530,20,150,840,525,640,125,1040,325,2
1,50,8676.0,1,0.25,838,531,20,150,840,525,640,125,1040,325,2
1,50,8695.0,1,0.25,838,537,20,150,840,525,640,125,1040,325,2
1,50,8716.0,1,0.25,835,544,20,150,840,525,640,125,1040,325,2
1,50,8736.0,1,0.25,834,545,20,150,840,525,640,125,1040,325,2
1,50,8756.0,1,0.25,834,545,20,150,840,525,640,125,1040,325,2
1,50,8776.0,1,0.25,834,545,20,150,840,525,640,125,1040,325,2
1,50,8794.0,1,0.25,834,545,20,150,840,525,640,125,1040,325,2
1,50,8815.0,1,0.25,834,545,20,150,840,525,640,125,1040,325,2
1,50,8836.0,1,0.25,834,545,20,150,840,525,640,125,1040,325,2
1,50,8855.0,1,0.25,834,545,20,150,840,525,640,125,1040,325,2
1,50,8874.0,1,0.25,834,545,20,150,840,525,640,125,1040,325,2
1,50,8893.0,1,0.25,834,545,20,150,840,525,640,125,1040,325,2
1,50,8915.0,1,0.25,834,545,20,150,840,525,640,125,1040,325,2
1,50,8934.0,1,0.25,834,545,20,150,840,525,640,125,1040,325,2
1,50,8957.0,1,0.25,834,547,20,150,840,525,640,125,1040,325,2
1,50,8976.0,1,0.25,834,554,20,150,840,525,640,125,1040,325,2
1,50,8995.0,1,0.25,833,557,20,150,840,525,640,125,1040,325,2
1,50,9014.0,1,0.25,831,557,20,150,840,525,640,125,1040,325,2
1,50,9035.0,1,0.25,823,547,20,150,840,525,640,125,1040,325,2
1,50,9065.0,1,0.25,811,504,20,150,840,525,640,125,1040,325,2
1,50,9084.0,1,0.25,811,504,20,150,840,525,640,125,1040,325,2
1,50,9105.0,1,0.25,785,432,20,150,840,525,640,125,1040,325,2
1,50,9127.0,1,0.25,775,404,20,150,840,525,640,125,1040,325,2
1,50,9146.0,1,0.25,767,374,20,150,840,525,640,125,1040,325,2
1,50,9165.0,1,0.25,753,335,20,150,840,525,640,125,1040,325,2
1,50,9184.0,1,0.25,742,296,20,150,840,525,640,125,1040,325,2
1,50,9205.0,1,0.25,742,296,20,150,840,525,640,125,1040,325,2
1,50,9226.0,1,0.25,742,296,20,150,840,525,640,125,1040,325,2
1,50,9246.0,1,0.25,714,217,20,150,840,525,640,125,1040,325,2
1,50,9265.0,1,0.25,702,201,20,150,840,525,640,125,1040,325,2
1,50,9286.0,1,0.25,692,187,20,150,840,525,640,125,1040,325,2
1,50,9307.0,1,0.25,672,163,20,150,840,525,640,125,1040,325,2
1,50,9324.0,1,0.25,660,153,20,150,840,525,640,125,1040,325,2
1,50,9345.0,1,0.25,647,142,20,150,840,525,640,125,1040,325,2
1,50,9364.0,1,0.25,635,134,20,150,840,525,640,125,1040,325,2
1,50,9385.0,1,0.25,628,129,20,150,840,525,640,125,1040,325,2
1,50,9405.0,1,0.25,623,124,20,150,840,525,640,125,1040,325,2
1,50,9427.0,1,0.25,622,123,20,150,840,525,640,125,1040,325,2
1,50,9445.0,1,0.25,621,123,20,150,840,525,640,125,1040,325,2
1,50,9467.0,1,0.25,620,122,20,150,840,525,640,125,1040,325,2
1,50,9486.0,1,0.25,619,121,20,150,840,525,640,125,1040,325,2
1,50,9507.0,1,0.25,619,121,20,150,840,525,640,125,1040,325,2
1,50,9527.0,1,0.25,619,121,20,150,840,525,640,125,1040,325,2
1,50,9547.0,1,0.25,619,121,20,150,840,525,640,125,1040,325,2
1,50,9565.0,1,0.25,619,121,20,150,840,525,640,125,1040,325,2
1,50,9586.0,1,0.25,619,121,20,150,840,525,640,125,1040,325,2
1,50,9605.0,1,0.25,620,122,20,150,840,525,640,125,1040,325,2
1,50,9625.0,1,0.25,629,131,20,150,840,525,640,125,1040,325,2
1,50,9645.0,1,0.25,651,152,20,150,840,525,640,125,1040,325,2
1,50,9667.0,1,0.25,693,187,20,150,840,525,640,125,1040,325,2
1,50,9685.0,1,0.25,820,267,20,150,840,525,640,125,1040,325,2
1,50,9707.0,1,0.25,888,296,20,150,840,525,640,125,1040,325,2
1,50,9727.0,1,0.25,932,315,20,150,840,525,640,125,1040,325,2
