trialNum, blockWidth, MillisTime, pos, leftTriggerProbability, MouseX, MouseY, Start/CollectionDiameter, ForageDiameter, CircleX0, Circle Y0, CircleX1, CircleY1, CircleX2, CircleyY2, TrialState
1,50,7955.0,2,0.75,842,520,20,150,840,525,640,325,1040,125,2
1,50,7973.0,2,0.75,841,522,20,150,840,525,640,325,1040,125,2
1,50,7994.0,2,0.75,841,522,20,150,840,525,640,325,1040,125,2
1,50,8015.0,2,0.75,841,522,20,150,840,525,640,325,1040,125,2
1,50,8034.0,2,0.75,840,523,20,150,840,525,640,325,1040,125,2
1,50,8055.0,2,0.75,840,523,20,150,840,525,640,325,1040,125,2
1,50,8074.0,2,0.75,839,524,20,150,840,525,640,325,1040,125,2
1,50,8095.0,2,0.75,839,524,20,150,840,525,640,325,1040,125,2
1,50,8116.0,2,0.75,839,524,20,150,840,525,640,325,1040,125,2
1,50,8133.0,2,0.75,838,524,20,150,840,525,640,325,1040,125,2
1,50,8156.0,2,0.75,838,524,20,150,840,525,640,325,1040,125,2
1,50,8174.0,2,0.75,838,524,20,150,840,525,640,325,1040,125,2
1,50,8193.0,2,0.75,838,524,20,150,840,525,640,325,1040,125,2
1,50,8214.0,2,0.75,838,524,20,150,840,525,640,325,1040,125,2
1,50,8234.0,2,0.75,838,524,20,150,840,525,640,325,1040,125,2
1,50,8254.0,2,0.75,838,524,20,150,840,525,640,325,1040,125,2
1,50,8275.0,2,0.75,837,524,20,150,840,525,640,325,1040,125,2
1,50,8294.0,2,0.75,836,523,20,150,840,525,640,325,1040,125,2
1,50,8314.0,2,0.75,833,516,20,150,840,525,640,325,1040,125,2
1,50,8335.0,2,0.75,816,488,20,150,840,525,640,325,1040,125,2
1,50,8357.0,2,0.75,810,481,20,150,840,525,640,325,1040,125,2
1,50,8375.0,2,0.75,805,478,20,150,840,525,640,325,1040,125,2
1,50,8394.0,2,0.75,800,476,20,150,840,525,640,325,1040,125,2
1,50,8414.0,2,0.75,800,476,20,150,840,525,640,325,1040,125,2
1,50,8434.0,2,0.75,800,476,20,150,840,525,640,325,1040,125,2
1,50,8454.0,2,0.75,778,466,20,150,840,525,640,325,1040,125,2
1,50,8476.0,2,0.75,774,462,20,150,840,525,640,325,1040,125,2
1,50,8495.0,2,0.75,760,453,20,150,840,525,640,325,1040,125,2
1,50,8515.0,2,0.75,756,449,20,150,840,525,640,325,1040,125,2
1,50,8534.0,2,0.75,754,447,20,150,840,525,640,325,1040,125,2
1,50,8556.0,2,0.75,752,442,20,150,840,525,640,325,1040,125,2
1,50,8575.0,2,0.75,752,441,20,150,840,525,640,325,1040,125,2
1,50,8594.0,2,0.75,751,440,20,150,840,525,640,325,1040,125,2
1,50,8615.0,2,0.75,747,436,20,150,840,525,640,325,1040,125,2
1,50,8636.0,2,0.75,744,434,20,150,840,525,640,325,1040,125,2
1,50,8656.0,2,0.75,740,434,20,150,840,525,640,325,1040,125,2
1,50,8675.0,2,0.75,740,434,20,150,840,525,640,325,1040,125,2
1,50,8695.0,2,0.75,740,434,20,150,840,525,640,325,1040,125,2
1,50,8713.0,2,0.75,739,433,20,150,840,525,640,325,1040,125,2
1,50,8735.0,2,0.75,737,432,20,150,840,525,640,325,1040,125,2
1,50,8756.0,2,0.75,736,432,20,150,840,525,640,325,1040,125,2
1,50,8776.0,2,0.75,736,430,20,150,840,525,640,325,1040,125,2
1,50,8796.0,2,0.75,736,430,20,150,840,525,640,325,1040,125,2
1,50,8815.0,2,0.75,736,430,20,150,840,525,640,325,1040,125,2
1,50,8836.0,2,0.75,736,430,20,150,840,525,640,325,1040,125,2
1,50,8856.0,2,0.75,736,430,20,150,840,525,640,325,1040,125,2
1,50,8875.0,2,0.75,736,430,20,150,840,525,640,325,1040,125,2
1,50,8896.0,2,0.75,736,430,20,150,840,525,640,325,1040,125,2
1,50,8916.0,2,0.75,736,430,20,150,840,525,640,325,1040,125,2
1,50,8935.0,2,0.75,736,430,20,150,840,525,640,325,1040,125,2
1,50,8954.0,2,0.75,736,430,20,150,840,525,640,325,1040,125,2
1,50,8976.0,2,0.75,736,430,20,150,840,525,640,325,1040,125,2
