2016,3,6,13,34
timestamp, trialCnt, blockWidth, trialstate, diameter, ringdist, direc, mousex, mousey
5798.0,1,20,0,60.0,1,0,0
5973.0,1,20,0,60.0,1,782,434
6011.0,1,20,0,60.0,1,782,434
6029.0,1,20,0,60.0,1,782,438
6046.0,1,20,0,60.0,1,782,438
6062.0,1,20,0,60.0,1,782,438
6079.0,1,20,0,60.0,1,782,438
6096.0,1,20,0,60.0,1,782,438
6113.0,1,20,0,60.0,1,782,438
6129.0,1,20,0,60.0,1,782,438
6147.0,1,20,0,60.0,1,782,438
6166.0,1,20,0,60.0,1,782,438
6182.0,1,20,0,60.0,1,782,438
6199.0,1,20,0,60.0,1,782,438
6217.0,1,20,0,60.0,1,1004,440
6234.0,1,20,0,60.0,1,1074,440
6249.0,1,20,0,60.0,1,1089,440
6267.0,1,20,0,60.0,1,1089,440
6283.0,1,20,0,60.0,1,1090,441
6299.0,1,20,0,60.0,1,1090,441
6315.0,1,20,0,60.0,1,1090,441
6332.0,1,20,0,60.0,1,1083,445
6349.0,1,20,0,60.0,1,1067,455
6366.0,1,20,0,60.0,1,1047,466
6382.0,1,20,0,60.0,1,1047,466
6401.0,1,20,0,60.0,1,1047,466
6416.0,1,20,0,60.0,1,973,506
6434.0,1,20,0,60.0,1,957,513
6450.0,1,20,0,60.0,1,944,516
6472.0,1,20,0,60.0,1,944,516
6490.0,1,20,0,60.0,1,944,516
6506.0,1,20,0,60.0,1,920,516
6522.0,1,20,0,60.0,1,807,516
6541.0,1,20,0,60.0,1,807,516
6556.0,1,20,0,60.0,1,794,518
6573.0,1,20,0,60.0,1,794,518
6589.0,1,20,0,60.0,1,794,518
6606.0,1,20,0,60.0,1,794,518
6623.0,1,20,0,60.0,1,794,519
6640.0,1,20,0,60.0,1,794,519
6656.0,1,20,0,60.0,1,793,519
6673.0,1,20,0,60.0,1,792,519
6690.0,1,20,0,60.0,1,792,519
6706.0,1,20,0,60.0,1,792,519
6722.0,1,20,0,60.0,1,792,519
6739.0,1,20,0,60.0,1,792,519
6756.0,1,20,0,60.0,1,773,527
6773.0,1,20,0,60.0,1,779,527
6790.0,1,20,0,60.0,1,779,527
6806.0,1,20,0,60.0,1,786,527
6823.0,1,20,0,60.0,1,791,527
6839.0,1,20,0,60.0,1,795,528
6856.0,1,20,0,60.0,1,798,530
6873.0,1,20,0,60.0,1,800,531
6889.0,1,20,0,60.0,1,801,533
6905.0,1,20,0,60.0,1,803,534
6924.0,1,20,0,60.0,1,805,534
6939.0,1,20,0,60.0,1,805,534
6956.0,1,20,0,60.0,1,806,534
6973.0,1,20,0,60.0,1,810,535
6990.0,1,20,0,60.0,1,813,535
7006.0,1,20,0,60.0,1,814,535
7024.0,1,20,0,60.0,1,816,536
7040.0,1,20,0,60.0,1,818,536
7056.0,1,20,0,60.0,1,825,538
7072.0,1,20,0,60.0,1,831,538
7089.0,1,20,0,60.0,1,832,538
7106.0,1,20,0,60.0,1,832,538
7124.0,1,20,0,60.0,1,832,538
7139.0,1,20,0,60.0,1,832,538
7157.0,1,20,0,60.0,1,832,538
7174.0,1,20,0,60.0,1,832,538
7190.0,1,20,0,60.0,1,832,538
7206.0,1,20,0,60.0,1,832,538
7223.0,1,20,0,60.0,1,832,538
7240.0,1,20,0,60.0,1,832,538
7256.0,1,20,0,60.0,1,832,538
7273.0,1,20,0,60.0,1,832,538
7290.0,1,20,0,60.0,1,832,538
7307.0,1,20,0,60.0,1,832,538
7323.0,1,20,0,60.0,1,832,538
7340.0,1,20,0,60.0,1,832,538
7357.0,1,20,0,60.0,1,832,538
7372.0,1,20,0,60.0,1,832,538
7390.0,1,20,0,60.0,1,832,538
7406.0,1,20,0,60.0,1,832,538
7423.0,1,20,0,60.0,1,832,538
7439.0,1,20,0,60.0,1,832,538
7458.0,1,20,0,60.0,1,832,538
7473.0,1,20,0,60.0,1,833,538
7490.0,1,20,0,60.0,1,833,538
7507.0,1,20,0,60.0,1,833,538
7523.0,1,20,0,60.0,1,833,539
7540.0,1,20,0,60.0,1,833,539
7556.0,1,20,0,60.0,1,833,539
7573.0,1,20,0,60.0,1,833,539
7591.0,1,20,0,60.0,1,833,539
7607.0,1,20,0,60.0,1,833,539
7624.0,1,20,0,60.0,1,833,539
7640.0,1,20,0,60.0,1,833,539
7657.0,1,20,0,60.0,1,833,539
7674.0,1,20,0,60.0,1,833,539
7690.0,1,20,0,60.0,1,833,539
7707.0,1,20,0,60.0,1,833,539
