trialNum, blockWidth, MillisTime, rpos, reach, leftprob, px, py, startdiameter, targetdiameter, x0,y0, x1, y1,trialstate
2,50,21903.0,1,2.0,0.75,444,122,140,140,840,910,420,194,3
2,50,21920.0,1,2.0,0.75,444,122,140,140,840,910,420,194,3
2,50,21937.0,1,2.0,0.75,444,122,140,140,840,910,420,194,3
2,50,21957.0,1,2.0,0.75,443,122,140,140,840,910,420,194,3
2,50,21973.0,1,2.0,0.75,442,126,140,140,840,910,420,194,3
2,50,21991.0,1,2.0,0.75,437,133,140,140,840,910,420,194,3
2,50,22007.0,1,2.0,0.75,435,146,140,140,840,910,420,194,3
2,50,22025.0,1,2.0,0.75,434,155,140,140,840,910,420,194,3
2,50,22041.0,1,2.0,0.75,434,190,140,140,840,910,420,194,3
2,50,22059.0,1,2.0,0.75,449,250,140,140,840,910,420,194,3
2,50,22075.0,1,2.0,0.75,476,340,140,140,840,910,420,194,3
2,50,22092.0,1,2.0,0.75,500,430,140,140,840,910,420,194,3
2,50,22109.0,1,2.0,0.75,531,508,140,140,840,910,420,194,3
2,50,22126.0,1,2.0,0.75,584,606,140,140,840,910,420,194,3
2,50,22143.0,1,2.0,0.75,608,652,140,140,840,910,420,194,3
2,50,22160.0,1,2.0,0.75,673,763,140,140,840,910,420,194,3
2,50,22177.0,1,2.0,0.75,736,864,140,140,840,910,420,194,3
2,50,22193.0,1,2.0,0.75,786,945,140,140,840,910,420,194,3
3,50,22212.0,1,2.0,0.75,786,945,140,140,840,910,420,194,1
3,50,22228.0,1,2.0,0.75,786,945,140,140,840,910,420,194,2
3,50,22244.0,1,2.0,0.75,786,945,140,140,840,910,420,194,2
3,50,22261.0,1,2.0,0.75,786,945,140,140,840,910,420,194,2
3,50,22278.0,1,2.0,0.75,786,945,140,140,840,910,420,194,2
3,50,22295.0,1,2.0,0.75,786,945,140,140,840,910,420,194,2
3,50,22311.0,1,2.0,0.75,786,945,140,140,840,910,420,194,2
3,50,22328.0,1,2.0,0.75,786,945,140,140,840,910,420,194,2
3,50,22345.0,1,2.0,0.75,786,945,140,140,840,910,420,194,2
3,50,22362.0,1,2.0,0.75,786,945,140,140,840,910,420,194,2
3,50,22391.0,1,2.0,0.75,786,945,140,140,840,910,420,194,2
3,50,22408.0,1,2.0,0.75,786,945,140,140,840,910,420,194,2
3,50,22426.0,1,2.0,0.75,786,945,140,140,840,910,420,194,2
3,50,22442.0,1,2.0,0.75,786,945,140,140,840,910,420,194,2
3,50,22458.0,1,2.0,0.75,786,945,140,140,840,910,420,194,2
3,50,22475.0,1,2.0,0.75,786,945,140,140,840,910,420,194,2
3,50,22491.0,1,2.0,0.75,786,945,140,140,840,910,420,194,2
3,50,22509.0,1,2.0,0.75,786,945,140,140,840,910,420,194,2
3,50,22525.0,1,2.0,0.75,865,878,140,140,840,910,420,194,2
3,50,22542.0,1,2.0,0.75,839,848,140,140,840,910,420,194,2
3,50,22559.0,1,2.0,0.75,750,747,140,140,840,910,420,194,2
3,50,22576.0,1,2.0,0.75,665,642,140,140,840,910,420,194,2
3,50,22594.0,1,2.0,0.75,564,501,140,140,840,910,420,194,2
3,50,22611.0,1,2.0,0.75,470,365,140,140,840,910,420,194,2
3,50,22627.0,1,2.0,0.75,394,257,140,140,840,910,420,194,2
3,50,22645.0,1,2.0,0.75,367,221,140,140,840,910,420,194,3
3,50,22662.0,1,2.0,0.75,326,160,140,140,840,910,420,194,3
3,50,22679.0,1,2.0,0.75,308,132,140,140,840,910,420,194,3
3,50,22695.0,1,2.0,0.75,305,128,140,140,840,910,420,194,3
3,50,22715.0,1,2.0,0.75,305,128,140,140,840,910,420,194,3
3,50,22736.0,1,2.0,0.75,305,128,140,140,840,910,420,194,3
3,50,22753.0,1,2.0,0.75,314,140,140,140,840,910,420,194,3
3,50,22773.0,1,2.0,0.75,331,164,140,140,840,910,420,194,3
3,50,22791.0,1,2.0,0.75,341,179,140,140,840,910,420,194,3
3,50,22808.0,1,2.0,0.75,364,214,140,140,840,910,420,194,3
3,50,22826.0,1,2.0,0.75,393,255,140,140,840,910,420,194,3
3,50,22842.0,1,2.0,0.75,427,301,140,140,840,910,420,194,3
3,50,22860.0,1,2.0,0.75,443,320,140,140,840,910,420,194,3
3,50,22876.0,1,2.0,0.75,462,346,140,140,840,910,420,194,3
3,50,22894.0,1,2.0,0.75,466,354,140,140,840,910,420,194,3
3,50,22911.0,1,2.0,0.75,466,354,140,140,840,910,420,194,3
3,50,22927.0,1,2.0,0.75,468,357,140,140,840,910,420,194,3
3,50,22945.0,1,2.0,0.75,474,368,140,140,840,910,420,194,3
3,50,22961.0,1,2.0,0.75,478,376,140,140,840,910,420,194,3
3,50,22978.0,1,2.0,0.75,491,405,140,140,840,910,420,194,3
3,50,22994.0,1,2.0,0.75,516,452,140,140,840,910,420,194,3
3,50,23014.0,1,2.0,0.75,559,526,140,140,840,910,420,194,3
3,50,23031.0,1,2.0,0.75,583,567,140,140,840,910,420,194,3
3,50,23051.0,1,2.0,0.75,646,691,140,140,840,910,420,194,3
3,50,23067.0,1,2.0,0.75,659,721,140,140,840,910,420,194,3
3,50,23084.0,1,2.0,0.75,673,757,140,140,840,910,420,194,3
3,50,23101.0,1,2.0,0.75,674,760,140,140,840,910,420,194,3
3,50,23118.0,1,2.0,0.75,674,760,140,140,840,910,420,194,3
3,50,23135.0,1,2.0,0.75,674,760,140,140,840,910,420,194,3
3,50,23151.0,1,2.0,0.75,673,755,140,140,840,910,420,194,3
3,50,23169.0,1,2.0,0.75,669,749,140,140,840,910,420,194,3
3,50,23186.0,1,2.0,0.75,668,745,140,140,840,910,420,194,3
3,50,23204.0,1,2.0,0.75,664,741,140,140,840,910,420,194,3
3,50,23220.0,1,2.0,0.75,660,734,140,140,840,910,420,194,3
3,50,23238.0,1,2.0,0.75,655,727,140,140,840,910,420,194,3
3,50,23253.0,1,2.0,0.75,654,725,140,140,840,910,420,194,3
3,50,23271.0,1,2.0,0.75,654,725,140,140,840,910,420,194,3
3,50,23289.0,1,2.0,0.75,654,725,140,140,840,910,420,194,3
3,50,23305.0,1,2.0,0.75,655,728,140,140,840,910,420,194,3
3,50,23321.0,1,2.0,0.75,660,740,140,140,840,910,420,194,3
3,50,23339.0,1,2.0,0.75,673,765,140,140,840,910,420,194,3
3,50,23355.0,1,2.0,0.75,685,783,140,140,840,910,420,194,3
3,50,23372.0,1,2.0,0.75,724,827,140,140,840,910,420,194,3
3,50,23389.0,1,2.0,0.75,776,859,140,140,840,910,420,194,3
3,50,23406.0,1,2.0,0.75,825,876,140,140,840,910,420,194,3
4,50,23422.0,1,2.0,0.75,841,878,140,140,840,910,420,194,1
4,50,23439.0,2,2.0,0.75,873,885,140,140,840,910,1260,583,2
4,50,23456.0,2,2.0,0.75,875,886,140,140,840,910,1260,583,2
4,50,23474.0,2,2.0,0.75,876,885,140,140,840,910,1260,583,2
4,50,23490.0,2,2.0,0.75,876,885,140,140,840,910,1260,583,2
4,50,23506.0,2,2.0,0.75,876,885,140,140,840,910,1260,583,2
4,50,23521.0,2,2.0,0.75,876,884,140,140,840,910,1260,583,2
4,50,23537.0,2,2.0,0.75,876,884,140,140,840,910,1260,583,2
4,50,23564.0,2,2.0,0.75,876,884,140,140,840,910,1260,583,2
4,50,23584.0,2,2.0,0.75,877,884,140,140,840,910,1260,583,2
4,50,23602.0,2,2.0,0.75,881,888,140,140,840,910,1260,583,2
4,50,23618.0,2,2.0,0.75,881,888,140,140,840,910,1260,583,2
4,50,23635.0,2,2.0,0.75,883,890,140,140,840,910,1260,583,2
4,50,23653.0,2,2.0,0.75,884,888,140,140,840,910,1260,583,2
4,50,23669.0,2,2.0,0.75,884,888,140,140,840,910,1260,583,2
4,50,23686.0,2,2.0,0.75,890,871,140,140,840,910,1260,583,2
4,50,23703.0,2,2.0,0.75,889,839,140,140,840,910,1260,583,2
4,50,23719.0,2,2.0,0.75,889,839,140,140,840,910,1260,583,2
4,50,23736.0,2,2.0,0.75,812,660,140,140,840,910,1260,583,2
4,50,23752.0,2,2.0,0.75,701,494,140,140,840,910,1260,583,2
4,50,23769.0,2,2.0,0.75,624,390,140,140,840,910,1260,583,2
4,50,23787.0,2,2.0,0.75,607,369,140,140,840,910,1260,583,2
4,50,23803.0,2,2.0,0.75,607,369,140,140,840,910,1260,583,2
4,50,23819.0,2,2.0,0.75,595,353,140,140,840,910,1260,583,2
4,50,23836.0,2,2.0,0.75,595,353,140,140,840,910,1260,583,2
4,50,23852.0,2,2.0,0.75,595,353,140,140,840,910,1260,583,2
4,50,23869.0,2,2.0,0.75,595,353,140,140,840,910,1260,583,2
4,50,23885.0,2,2.0,0.75,595,353,140,140,840,910,1260,583,2
4,50,23903.0,2,2.0,0.75,595,353,140,140,840,910,1260,583,2
4,50,23921.0,2,2.0,0.75,594,353,140,140,840,910,1260,583,2
4,50,23937.0,2,2.0,0.75,594,353,140,140,840,910,1260,583,2
4,50,23954.0,2,2.0,0.75,587,352,140,140,840,910,1260,583,2
4,50,23972.0,2,2.0,0.75,577,347,140,140,840,910,1260,583,2
4,50,23988.0,2,2.0,0.75,577,347,140,140,840,910,1260,583,2
4,50,24004.0,2,2.0,0.75,546,320,140,140,840,910,1260,583,2
4,50,24021.0,2,2.0,0.75,540,313,140,140,840,910,1260,583,2
4,50,24038.0,2,2.0,0.75,524,296,140,140,840,910,1260,583,2
4,50,24056.0,2,2.0,0.75,511,284,140,140,840,910,1260,583,2
4,50,24072.0,2,2.0,0.75,511,284,140,140,840,910,1260,583,2
4,50,24089.0,2,2.0,0.75,483,253,140,140,840,910,1260,583,2
4,50,24106.0,2,2.0,0.75,479,247,140,140,840,910,1260,583,2
4,50,24123.0,2,2.0,0.75,474,240,140,140,840,910,1260,583,2
4,50,24140.0,2,2.0,0.75,471,234,140,140,840,910,1260,583,2
4,50,24157.0,2,2.0,0.75,471,234,140,140,840,910,1260,583,2
4,50,24178.0,2,2.0,0.75,466,224,140,140,840,910,1260,583,2
4,50,24200.0,2,2.0,0.75,462,217,140,140,840,910,1260,583,2
4,50,24231.0,2,2.0,0.75,461,214,140,140,840,910,1260,583,2
4,50,24257.0,2,2.0,0.75,460,209,140,140,840,910,1260,583,2
4,50,24375.0,2,2.0,0.75,459,206,140,140,840,910,1260,583,2
4,50,24397.0,2,2.0,0.75,459,206,140,140,840,910,1260,583,2
4,50,24424.0,2,2.0,0.75,459,206,140,140,840,910,1260,583,2
4,50,24445.0,2,2.0,0.75,459,206,140,140,840,910,1260,583,2
4,50,24465.0,2,2.0,0.75,459,206,140,140,840,910,1260,583,2
4,50,24484.0,2,2.0,0.75,459,206,140,140,840,910,1260,583,2
4,50,24509.0,2,2.0,0.75,459,206,140,140,840,910,1260,583,2
4,50,24536.0,2,2.0,0.75,459,206,140,140,840,910,1260,583,2
4,50,24559.0,2,2.0,0.75,459,206,140,140,840,910,1260,583,2
4,50,24578.0,2,2.0,0.75,459,206,140,140,840,910,1260,583,2
4,50,24614.0,2,2.0,0.75,459,206,140,140,840,910,1260,583,2
4,50,24636.0,2,2.0,0.75,459,206,140,140,840,910,1260,583,2
4,50,24660.0,2,2.0,0.75,459,208,140,140,840,910,1260,583,2
4,50,24693.0,2,2.0,0.75,462,225,140,140,840,910,1260,583,2
4,50,24731.0,2,2.0,0.75,478,265,140,140,840,910,1260,583,2
4,50,24779.0,2,2.0,0.75,505,303,140,140,840,910,1260,583,2
4,50,24810.0,2,2.0,0.75,516,322,140,140,840,910,1260,583,2
4,50,24838.0,2,2.0,0.75,517,328,140,140,840,910,1260,583,2
4,50,24867.0,2,2.0,0.75,519,339,140,140,840,910,1260,583,2
4,50,24908.0,2,2.0,0.75,523,355,140,140,840,910,1260,583,2
4,50,24941.0,2,2.0,0.75,524,360,140,140,840,910,1260,583,2
4,50,24973.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25006.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25038.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25078.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25100.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25127.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25158.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25181.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25210.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25236.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25262.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25289.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25317.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25351.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25373.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25395.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25419.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25439.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25460.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25476.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25494.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25511.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25530.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25548.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25564.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25583.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25600.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25618.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25640.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25660.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25679.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25699.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25718.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25740.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25761.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25780.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25801.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25822.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25844.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25863.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25884.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25906.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25924.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25944.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25965.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,25983.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26000.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26020.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26041.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26060.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26076.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26094.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26110.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26125.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26143.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26160.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26176.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26195.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26210.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26226.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26244.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26260.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26276.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26293.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26312.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26329.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26347.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26364.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26381.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26398.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26414.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26432.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26449.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26467.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26484.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26502.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26519.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26535.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26552.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26570.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26588.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26605.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26623.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26643.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26660.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26679.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26696.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26713.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26730.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26749.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26771.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26790.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26809.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26825.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26843.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26859.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26875.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26892.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26909.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26925.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
4,50,26944.0,2,2.0,0.75,525,363,140,140,840,910,1260,583,2
