2016,8,8,16,19
timestamp, trialNum, blockWidth, reach, leftprob, subjpos, Rightorwrong, rpos, forageDist, totDist, optdist, diff, score
209386,97,50,2.0,0.75,1,1.0,1,862,1896,689,1207,135842
210708,98,50,2.0,0.75,1,1.0,1,936,1903,689,1214,137845
212424,99,50,2.0,0.75,1,1.0,1,1008,2155,689,1465,140680
213562,100,50,2.0,0.75,1,1.0,1,967,2053,689,1363,142143
216920,101,50,2.0,0.75,1,0.0,2,3585,4864,432,4432,142143
219735,102,50,2.0,0.25,2,0.0,1,3648,4830,689,4140,142143
221584,103,50,2.0,0.25,1,0.0,2,2336,3177,432,2744,142143
222639,104,50,2.0,0.25,2,1.0,2,679,1701,432,1268,143710
223252,105,50,2.0,0.25,2,1.0,2,576,1381,432,949,145213
224402,106,50,2.0,0.25,2,1.0,2,560,1219,432,787,147212
225358,107,50,2.0,0.25,2,1.0,2,618,1633,432,1200,148712
226008,108,50,2.0,0.25,2,1.0,2,593,1260,432,828,150036
227458,109,50,2.0,0.25,2,1.0,2,726,2421,432,1988,151461
228258,110,50,2.0,0.25,2,1.0,2,632,1296,432,864,153158
231831,111,50,2.0,0.25,2,0.0,1,2929,4105,689,3416,153158
235994,112,50,2.0,0.25,1,0.0,2,4223,4878,432,4445,153158
237144,113,50,2.0,0.25,2,1.0,2,613,1537,432,1105,155007
238211,114,50,2.0,0.25,2,1.0,2,574,1365,432,933,156978
241012,115,50,2.0,0.25,2,0.0,1,3243,4542,689,3853,156978
242113,116,50,2.0,0.25,2,1.0,2,1074,1659,432,1227,157970
243195,117,50,2.0,0.25,2,1.0,2,645,1514,432,1082,159863
246477,118,50,2.0,0.25,2,0.0,1,4965,5932,689,5243,159863
248581,119,50,2.0,0.25,2,0.0,1,2412,3402,689,2712,159863
253548,120,50,2.0,0.25,2,0.0,1,6908,7829,689,7139,159863
254632,121,50,2.0,0.25,1,1.0,1,965,1839,689,1149,162360
258315,122,50,2.0,0.25,1,0.0,2,2603,3422,432,2990,162360
260799,123,50,2.0,0.25,2,0.0,1,2496,3495,689,2806,162360
262669,124,50,2.0,0.25,1,0.0,2,2657,3245,432,2812,162360
264759,125,50,2.0,0.25,2,0.0,1,2558,3769,689,3079,162360
266611,126,50,2.0,0.25,2,0.0,1,2422,3442,689,2752,162360
268204,127,50,2.0,0.25,1,0.0,2,2727,3430,432,2998,162360
269088,128,50,2.0,0.25,2,1.0,2,545,1115,432,683,164415
270164,129,50,2.0,0.25,2,1.0,2,635,1462,432,1029,166077
271030,130,50,2.0,0.25,2,1.0,2,509,1147,432,715,168305
272164,131,50,2.0,0.25,2,1.0,2,683,1339,432,907,170055
272974,132,50,2.0,0.25,2,1.0,2,622,1345,432,913,171524
274078,133,50,2.0,0.25,2,1.0,2,642,1717,432,1285,173266
274962,134,50,2.0,0.25,2,1.0,2,569,1318,432,886,175039
278011,135,50,2.0,0.25,2,0.0,1,2540,3431,689,2742,175039
278961,136,50,2.0,0.25,2,1.0,2,616,1296,432,864,176547
280346,137,50,2.0,0.25,2,1.0,2,792,1376,432,943,178154
281246,138,50,2.0,0.25,2,1.0,2,599,1496,432,1063,179631
282163,139,50,2.0,0.25,2,1.0,2,581,1386,432,954,181449
282996,140,50,2.0,0.25,2,1.0,2,948,1505,432,1073,181787
283956,141,50,2.0,0.25,2,1.0,2,806,1596,432,1164,182846
288560,142,50,2.0,0.25,2,0.0,1,5428,6976,689,6287,182846
289547,143,50,2.0,0.25,2,1.0,2,702,1483,432,1051,184404
290395,144,50,2.0,0.25,2,1.0,2,605,1287,432,855,186031
291098,145,50,2.0,0.25,2,1.0,2,713,1582,432,1150,187119
292450,146,50,2.0,0.25,2,1.0,2,692,1686,432,1254,188253
293265,147,50,2.0,0.25,2,1.0,2,529,1257,432,824,189691
295315,148,50,2.0,0.25,2,0.0,1,1635,2615,689,1925,189691
296082,149,50,2.0,0.25,2,1.0,2,608,1533,432,1100,190976
298103,150,50,2.0,0.25,2,0.0,1,2372,3377,689,2688,190976
299201,151,50,2.0,0.25,2,1.0,2,553,1334,432,902,192489
300535,152,50,2.0,0.25,2,1.0,2,710,1293,432,861,193952
301244,153,50,2.0,0.1,2,1.0,2,656,1531,432,1099,195037
302241,154,50,2.0,0.1,2,1.0,2,771,1459,432,1027,196437
303238,155,50,2.0,0.1,2,1.0,2,831,1375,432,942,197925
305175,156,50,2.0,0.1,2,1.0,2,1337,2409,432,1977,198765
306105,157,50,2.0,0.1,2,1.0,2,645,1387,432,955,200018
309667,158,50,2.0,0.1,2,0.0,1,4107,5373,689,4683,200018
313204,159,50,2.0,0.1,2,1.0,2,2920,3687,432,3255,200520
313956,160,50,2.0,0.1,2,1.0,2,541,1252,432,820,202038
314775,161,50,2.0,0.1,2,1.0,2,615,1227,432,794,203411
315526,162,50,2.0,0.1,2,1.0,2,551,1252,432,820,204828
316203,163,50,2.0,0.1,2,1.0,2,509,1033,432,601,206066
317169,164,50,2.0,0.1,2,1.0,2,606,1260,432,828,207971
318229,165,50,2.0,0.1,2,1.0,2,591,1261,432,829,209720
318963,166,50,2.0,0.1,2,1.0,2,493,1257,432,825,211460
319713,167,50,2.0,0.1,2,1.0,2,552,1208,432,776,212956
321384,168,50,2.0,0.1,2,1.0,2,1337,3236,432,2804,214161
322484,169,50,2.0,0.1,2,1.0,2,732,1433,432,1001,215887
323351,170,50,2.0,0.1,2,1.0,2,515,1125,432,693,217698
324134,171,50,2.0,0.1,2,1.0,2,594,1524,432,1092,219104
326679,172,50,2.0,0.1,2,0.0,1,4068,5080,689,4390,219104
327924,173,50,2.0,0.1,2,1.0,2,693,1484,432,1051,221016
328692,174,50,2.0,0.1,2,1.0,2,649,1431,432,999,222375
329476,175,50,2.0,0.1,2,1.0,2,716,1412,432,980,223531
330241,176,50,2.0,0.1,2,1.0,2,636,1285,432,853,224966
331544,177,50,2.0,0.1,2,1.0,2,506,1171,432,739,227641
332290,178,50,2.0,0.1,2,1.0,2,602,1414,432,982,229031
333348,179,50,2.0,0.1,2,1.0,2,640,1417,432,985,230835
334217,180,50,2.0,0.1,2,1.0,2,548,1231,432,799,232784
334933,181,50,2.0,0.1,2,1.0,2,642,1501,432,1069,234094
335950,182,50,2.0,0.1,2,1.0,2,557,1576,432,1144,236014
338372,183,50,2.0,0.1,2,1.0,2,656,1484,432,1052,238487
344455,184,50,2.0,0.1,2,1.0,2,627,1488,432,1056,240081
345255,185,50,2.0,0.1,2,1.0,2,880,1422,432,990,240693
346955,186,50,2.0,0.1,2,1.0,2,555,1272,432,840,244173
348122,187,50,2.0,0.1,2,1.0,2,550,1180,432,748,246522
354756,188,50,2.0,0.1,2,0.0,1,3115,4469,689,3780,246522
355508,189,50,2.0,0.1,2,1.0,2,683,1820,432,1388,247729
356543,190,50,2.0,0.1,2,1.0,2,658,1955,432,1523,249137
357960,191,50,2.0,0.1,2,1.0,2,1759,2331,432,1898,249740
358711,192,50,2.0,0.1,2,1.0,2,664,1583,432,1151,251021
359805,193,50,2.0,0.1,2,1.0,2,802,1817,432,1385,252000
360905,194,50,2.0,0.1,2,1.0,2,927,1470,432,1038,252894
361589,195,50,2.0,0.1,2,1.0,2,778,1590,432,1158,253953
363239,196,50,2.0,0.1,2,1.0,2,964,1579,432,1147,255014
364941,197,50,2.0,0.1,2,1.0,2,767,1466,432,1034,257561
366242,198,50,2.0,0.1,2,1.0,2,1170,1850,432,1418,258658
366992,199,50,2.0,0.1,2,1.0,2,750,1872,432,1440,259627
367753,200,50,2.0,0.1,2,1.0,2,687,1795,432,1363,260614
368655,201,50,2.0,0.1,2,1.0,2,603,2128,432,1696,261808
369736,202,50,2.0,0.1,2,1.0,2,643,2007,432,1575,263001
370770,203,50,2.0,0.1,2,1.0,2,1457,2052,432,1619,263508
372942,204,50,2.0,0.5,2,0.0,1,2163,3285,689,2595,263508
373742,205,50,2.0,0.5,2,1.0,2,742,1733,432,1300,264459
374575,206,50,2.0,0.5,2,1.0,2,729,1473,432,1040,265550
376396,207,50,2.0,0.5,2,0.0,1,2785,3857,689,3167,265550
377626,208,50,2.0,0.5,2,1.0,2,917,1584,432,1151,266384
378377,209,50,2.0,0.5,2,1.0,2,730,1502,432,1069,267367
382242,210,50,2.0,0.5,2,0.0,1,4597,5638,689,4948,267367
387575,211,50,2.0,0.5,2,0.0,1,9031,10276,689,9586,267367
390077,212,50,2.0,0.5,1,0.0,2,2884,3466,432,3034,267367
392675,213,50,2.0,0.5,2,0.0,1,1944,3444,689,2754,267367
396288,214,50,2.0,0.5,1,0.0,2,3380,4065,432,3632,267367
397690,215,50,2.0,0.5,2,1.0,2,717,1552,432,1120,268576
398422,216,50,2.0,0.5,2,1.0,2,545,1468,432,1036,269901
399438,217,50,2.0,0.5,2,1.0,2,913,1483,432,1050,270709
400322,218,50,2.0,0.5,2,1.0,2,697,1450,432,1018,271810
400975,219,50,2.0,0.5,2,1.0,2,480,977,432,545,272982
401455,220,50,2.0,0.5,2,1.0,2,498,1183,432,750,274146
404225,221,50,2.0,0.5,2,0.0,1,4563,6004,689,5314,274146
407192,222,50,2.0,0.5,2,0.0,1,2132,3566,689,2876,274146
408943,223,50,2.0,0.5,2,1.0,2,645,1493,432,1061,276370
411258,224,50,2.0,0.5,2,0.0,1,2365,3256,689,2566,276370
411910,225,50,2.0,0.5,1,1.0,1,995,2124,689,1434,277591
413013,226,50,2.0,0.5,1,1.0,1,1434,2192,689,1503,278685
414779,227,50,2.0,0.5,1,1.0,1,908,1726,689,1036,280665
416203,228,50,2.0,0.5,1,0.0,2,2322,3460,432,3028,280665
441263,229,50,2.0,0.5,2,1.0,2,729,1990,432,1558,281842
444250,230,50,2.0,0.5,2,0.0,1,5491,6869,689,6179,281842
447708,231,50,2.0,0.5,2,0.0,1,6107,7142,689,6452,281842
449491,232,50,2.0,0.5,1,1.0,1,3382,4667,689,3977,282560
451207,233,50,2.0,0.5,1,0.0,2,2598,3550,432,3118,282560
453878,234,50,2.0,0.5,2,0.0,1,2820,4118,689,3429,282560
455882,235,50,2.0,0.5,1,0.0,2,2838,3763,432,3331,282560
460669,236,50,2.0,0.5,2,0.0,1,3960,6340,689,5650,282560
466585,237,50,2.0,0.5,1,0.0,2,7535,8090,432,7657,282560
471934,238,50,2.0,0.5,2,0.0,1,8458,9340,689,8650,282560
472825,239,50,2.0,0.5,1,1.0,1,823,1768,689,1078,284615
474954,240,50,2.0,0.5,1,0.0,2,2852,3409,432,2977,284615
476797,241,50,2.0,0.5,2,0.0,1,2473,3484,689,2794,284615
478962,242,50,2.0,0.5,1,0.0,2,2383,2996,432,2564,284615
479745,243,50,2.0,0.5,2,1.0,2,536,1208,432,776,286357
481729,244,50,2.0,0.5,2,0.0,1,2251,3240,689,2550,286357
483378,245,50,2.0,0.5,2,0.0,1,2407,3456,689,2767,286357
484695,246,50,2.0,0.5,1,1.0,1,887,1960,689,1270,288944
486512,247,50,2.0,0.5,1,0.0,2,2368,3044,432,2612,288944
488261,248,50,2.0,0.5,2,0.0,1,1995,3199,689,2509,288944
490314,249,50,2.0,0.5,2,0.0,1,2426,3464,689,2774,288944
491247,250,50,2.0,0.5,1,1.0,1,916,1807,689,1117,290813
493520,251,50,1.0,0.5,1,0.0,2,2546,3126,392,2734,290813
495289,252,50,1.0,0.5,2,1.0,2,911,1603,392,1211,292406
505404,253,50,1.0,0.5,2,0.0,1,13920,14595,392,14203,292406
506602,254,50,1.0,0.5,1,1.0,1,593,1267,392,875,293906
509023,255,50,1.0,0.5,2,0.0,1,1894,2767,392,2374,293906
510582,256,50,1.0,0.5,1,0.0,2,1855,2576,392,2184,293906
512099,257,50,1.0,0.5,2,0.0,1,1803,2546,392,2154,293906
513853,258,50,1.0,0.5,1,0.0,2,1604,2315,392,1923,293906
515722,259,50,1.0,0.5,2,0.0,1,3332,4005,392,3613,293906
516621,260,50,1.0,0.5,1,1.0,1,549,1400,392,1008,295337
518705,261,50,1.0,0.5,1,0.0,2,3116,3757,392,3365,295337
520155,262,50,1.0,0.5,1,0.0,2,1799,2535,392,2143,295337
521589,263,50,1.0,0.5,2,1.0,2,916,1661,392,1269,296243
523622,264,50,1.0,0.5,2,0.0,1,1997,4247,392,3855,296243
524823,265,50,1.0,0.5,1,1.0,1,968,2139,392,1746,297127
526108,266,50,1.0,0.5,1,1.0,1,499,1901,392,1509,299177
527605,267,50,1.0,0.5,1,0.0,2,1781,2434,392,2042,299177
528606,268,50,1.0,0.5,2,1.0,2,543,1230,392,838,300891
530388,269,50,1.0,0.5,1,0.0,2,1515,2192,392,1800,300891
531373,270,50,1.0,0.5,2,1.0,2,528,1029,392,637,301973
532478,271,50,1.0,0.5,2,1.0,2,889,1325,392,933,302249
533986,272,50,1.0,0.5,1,0.0,2,1547,2205,392,1813,302249
536560,273,50,1.0,0.5,2,0.0,1,3778,4528,392,4136,302249
538342,274,50,1.0,0.5,2,0.0,1,1895,2704,392,2312,302249
540443,275,50,1.0,0.5,2,0.0,1,2064,2830,392,2437,302249
541376,276,50,1.0,0.5,1,1.0,1,519,1361,392,969,303843
542210,277,50,1.0,0.5,1,1.0,1,525,1208,392,816,305345
543861,278,50,1.0,0.5,1,0.0,2,1930,2883,392,2491,305345
545410,279,50,1.0,0.5,2,0.0,1,1829,2821,392,2429,305345
546292,280,50,1.0,0.5,1,1.0,1,657,1357,392,965,306827
548078,281,50,1.0,0.5,1,0.0,2,1966,2693,392,2301,306827
550145,282,50,1.0,0.5,1,0.0,2,3452,4322,392,3930,306827
553189,283,50,1.0,0.5,2,0.0,1,3334,4748,392,4356,306827
555174,284,50,1.0,0.5,1,0.0,2,2139,2886,392,2494,306827
556846,285,50,1.0,0.5,2,0.0,1,1602,2265,392,1873,306827
558645,286,50,1.0,0.5,1,0.0,2,1996,2539,392,2147,306827
560431,287,50,1.0,0.5,2,0.0,1,1639,2610,392,2218,306827
562283,288,50,1.0,0.5,1,0.0,2,1785,2400,392,2008,306827
564132,289,50,1.0,0.5,2,0.0,1,1808,2497,392,2105,306827
565757,290,50,1.0,0.5,1,0.0,2,2008,2650,392,2258,306827
567658,291,50,1.0,0.5,1,0.0,2,2072,2641,392,2249,306827
569342,292,50,1.0,0.5,2,0.0,1,1599,2335,392,1943,306827
571711,293,50,1.0,0.5,1,0.0,2,1943,2510,392,2117,306827
573892,294,50,1.0,0.5,1,0.0,2,1977,2565,392,2172,306827
575594,295,50,1.0,0.5,2,0.0,1,1897,2625,392,2233,306827
577525,296,50,1.0,0.5,1,0.0,2,2046,2817,392,2425,306827
578344,297,50,1.0,0.5,2,1.0,2,663,1284,392,892,308181
579344,298,50,1.0,0.5,2,1.0,2,573,1210,392,818,310158
580467,299,50,1.0,0.5,2,1.0,2,543,1332,392,940,312203
582321,300,50,1.0,0.5,2,0.0,1,1998,2724,392,2332,312203
585174,301,50,1.0,0.5,2,0.0,1,3800,4364,392,3972,312203
586573,302,50,1.0,0.5,1,1.0,1,618,1289,392,897,313699
587457,303,50,1.0,0.5,1,1.0,1,473,1037,392,645,315519
589455,304,50,1.0,0.5,1,0.0,2,1786,2542,392,2150,315519
590422,305,50,1.0,0.5,2,1.0,2,630,1234,392,842,317058
592895,306,50,1.0,0.9,2,0.0,1,2176,2819,392,2427,317058
593711,307,50,1.0,0.9,1,1.0,1,554,1450,392,1057,318378
595309,308,50,1.0,0.9,1,0.0,2,1818,2505,392,2113,318378
596975,309,50,1.0,0.9,2,0.0,1,1818,2708,392,2316,318378
597708,310,50,1.0,0.9,1,1.0,1,627,1673,392,1280,319341
598582,311,50,1.0,0.9,1,1.0,1,755,1588,392,1196,320443
599696,312,50,1.0,0.9,1,1.0,1,530,1134,392,741,322576
600600,313,50,1.0,0.9,1,1.0,1,541,1176,392,784,324337
601547,314,50,1.0,0.9,1,1.0,1,551,1158,392,766,326108
602265,315,50,1.0,0.9,1,1.0,1,464,1072,392,680,327601
603156,316,50,1.0,0.9,1,1.0,1,754,1778,392,1386,328527
604054,317,50,1.0,0.9,1,1.0,1,593,1242,392,849,329979
605023,318,50,1.0,0.9,1,1.0,1,653,1338,392,946,331518
605807,319,50,1.0,0.9,1,1.0,1,568,1222,392,830,332975
607756,320,50,1.0,0.9,1,0.0,2,2033,3061,392,2669,332975
608522,321,50,1.0,0.9,1,1.0,1,639,1886,392,1494,333963
609792,322,50,1.0,0.9,1,1.0,1,622,1090,392,698,335596
610725,323,50,1.0,0.9,1,1.0,1,545,1212,392,820,337191
611609,324,50,1.0,0.9,1,1.0,1,641,1348,392,956,338662
612487,325,50,1.0,0.9,1,1.0,1,578,1166,392,774,340200
613588,326,50,1.0,0.9,1,1.0,1,853,1436,392,1044,341044
614305,327,50,1.0,0.9,1,1.0,1,521,1133,392,741,342325
615411,328,50,1.0,0.9,1,1.0,1,601,1244,392,852,344153
616711,329,50,1.0,0.9,1,1.0,1,693,1258,392,866,345751
617461,330,50,1.0,0.9,1,1.0,1,535,1311,392,919,347037
619596,331,50,1.0,0.9,1,0.0,2,2220,3281,392,2889,347037
620417,332,50,1.0,0.9,1,1.0,1,532,1188,392,796,348646
621168,333,50,1.0,0.9,1,1.0,1,483,1286,392,894,350066
621970,334,50,1.0,0.9,1,1.0,1,542,1222,392,830,351477
622869,335,50,1.0,0.9,1,1.0,1,580,1218,392,826,353118
623654,336,50,1.0,0.9,1,1.0,1,506,1300,392,908,354625
624404,337,50,1.0,0.9,1,1.0,1,552,1318,392,926,355878
625105,338,50,1.0,0.9,1,1.0,1,582,1561,392,1169,356878
626642,339,50,1.0,0.9,1,1.0,1,1029,1569,392,1177,357891
627376,340,50,1.0,0.9,1,1.0,1,565,1576,392,1184,358974
628414,341,50,1.0,0.9,1,1.0,1,647,1239,392,847,360612
629931,342,50,1.0,0.9,1,1.0,1,981,1954,392,1562,361464
631165,343,50,1.0,0.9,1,1.0,1,772,1654,392,1262,362590
632145,344,50,1.0,0.9,1,1.0,1,624,1260,392,867,363863
633181,345,50,1.0,0.9,1,1.0,1,831,1352,392,959,364208
634647,346,50,1.0,0.9,1,1.0,1,1188,1767,392,1375,364909
635812,347,50,1.0,0.9,1,1.0,1,572,1443,392,1051,366891
637818,348,50,1.0,0.9,1,0.0,2,2208,2754,392,2362,366891
638785,349,50,1.0,0.9,1,1.0,1,588,1161,392,769,368653
639852,350,50,1.0,0.9,1,1.0,1,780,1335,392,942,369674
640799,351,50,1.0,0.9,1,1.0,1,902,1645,392,1253,370777
641499,352,50,1.0,0.9,1,1.0,1,497,1510,392,1118,371739
642983,353,50,1.0,0.9,1,0.0,2,1752,2354,392,1962,371739
644056,354,50,1.0,0.9,1,1.0,1,778,2062,392,1670,372607
645365,355,50,1.0,0.9,1,0.0,2,1846,2459,392,2067,372607
646537,356,50,1.0,0.9,1,1.0,1,1061,1814,392,1422,373497
649424,357,50,1.0,0.1,1,0.0,2,3180,3763,392,3371,373497
651044,358,50,1.0,0.1,1,0.0,2,1883,2476,392,2084,373497
653041,359,50,1.0,0.1,1,0.0,2,2028,2584,392,2192,373497
653873,360,50,1.0,0.1,2,1.0,2,532,1251,392,859,375021
655672,361,50,1.0,0.1,2,0.0,1,1813,2686,392,2293,375021
657559,362,50,1.0,0.1,1,0.0,2,2446,3062,392,2670,375021
658826,363,50,1.0,0.1,2,1.0,2,602,1323,392,930,376630
659585,364,50,1.0,0.1,2,1.0,2,554,1260,392,867,378067
660548,365,50,1.0,0.1,2,1.0,2,555,1148,392,756,379916
661448,366,50,1.0,0.1,2,1.0,2,620,1378,392,986,381468
662816,367,50,1.0,0.1,2,0.0,1,1783,2447,392,2055,381468
663682,368,50,1.0,0.1,2,1.0,2,546,1215,392,822,382911
664381,369,50,1.0,0.1,2,1.0,2,541,1298,392,906,384127
665249,370,50,1.0,0.1,2,1.0,2,571,1167,392,775,385478
666049,371,50,1.0,0.1,2,1.0,2,572,1242,392,849,387074
666799,372,50,1.0,0.1,2,1.0,2,514,1267,392,875,388482
667515,373,50,1.0,0.1,2,1.0,2,527,1157,392,764,390022
668299,374,50,1.0,0.1,2,1.0,2,700,1291,392,898,391244
669149,375,50,1.0,0.1,2,1.0,2,618,1316,392,924,392784
669948,376,50,1.0,0.1,2,1.0,2,623,1187,392,795,394107
670648,377,50,1.0,0.1,2,1.0,2,658,1272,392,880,395229
671598,378,50,1.0,0.1,2,1.0,2,589,1181,392,789,396600
672281,379,50,1.0,0.1,2,1.0,2,572,1448,392,1056,397748
672998,380,50,1.0,0.1,2,1.0,2,648,1367,392,975,399007
674249,381,50,1.0,0.1,2,1.0,2,482,1095,392,703,401268
675332,382,50,1.0,0.1,2,1.0,2,864,1420,392,1027,402279
676119,383,50,1.0,0.1,2,1.0,2,502,1214,392,822,403916
