2016,7,11,14,32
timestamp, trialNum, blockWidth, position_number, LeftTriggerProbability, rightORwrong, Rewardposition, forageDistance, collectionDistance, totalDistance, optimalTotalDistance, Totaldifference, score
469194.0,207,50,1,0.1,0,2,1374,591,1965,830,1135,9574
470634.0,208,50,1,0.1,1,2,449,628,1077,830,247,9651
472134.0,209,50,1,0.1,1,2,445,646,1092,830,262,9727
473475.0,210,50,1,0.1,1,2,465,610,1076,830,246,9804
475715.0,211,50,1,0.1,1,2,468,534,1002,830,172,9887
477635.0,212,50,1,0.1,0,2,1187,617,1804,830,974,9887
479217.0,213,50,1,0.1,1,2,484,914,1399,830,569,9946
482078.0,214,50,1,0.1,0,2,1771,618,2389,830,1559,9946
484058.0,215,50,1,0.1,1,2,470,749,1220,830,390,10014
485502.0,216,50,1,0.1,1,2,451,606,1058,830,228,10093
486900.0,217,50,1,0.1,1,2,456,779,1235,830,405,10160
488580.0,218,50,1,0.1,1,2,681,1059,1741,830,911,10207
490122.0,219,50,1,0.1,1,2,483,626,1110,830,280,10282
495982.0,220,50,1,0.1,0,1,1213,706,1920,830,1090,10282
499422.0,221,50,1,0.1,0,2,1791,823,2615,830,1785,10282
500703.0,222,50,1,0.1,1,2,478,701,1180,830,350,10352
501963.0,223,50,1,0.1,1,2,471,634,1105,830,275,10428
503542.0,224,50,1,0.1,1,2,528,814,1342,830,512,10489
504923.0,225,50,1,0.1,1,2,456,714,1170,830,340,10560
506964.0,226,50,1,0.1,1,2,468,637,1106,830,276,10635
509842.0,227,50,1,0.1,1,2,472,810,1282,830,452,10700
511782.0,228,50,1,0.1,1,1,487,891,1378,830,548,10760
515283.0,229,50,1,0.1,0,2,2068,687,2756,830,1926,10760
518424.0,230,50,1,0.1,0,1,1644,692,2336,830,1506,10760
521444.0,231,50,1,0.1,0,2,1514,753,2267,830,1437,10760
523184.0,232,50,1,0.1,1,2,755,613,1369,830,539,10821
524843.0,233,50,1,0.1,1,2,943,632,1576,830,746,10874
526345.0,234,50,1,0.1,1,2,436,620,1056,830,226,10952
527645.0,235,50,1,0.1,1,2,476,609,1086,830,256,11028
528847.0,236,50,1,0.1,1,2,489,676,1166,830,336,11100
530946.0,237,50,1,0.1,1,2,607,554,1161,830,331,11171
532127.0,238,50,1,0.1,1,2,479,500,979,830,149,11256
533865.0,239,50,1,0.1,1,2,524,651,1175,830,345,11326
535488.0,240,50,1,0.1,1,2,600,686,1286,830,456,11391
538127.0,241,50,1,0.1,1,2,502,872,1375,830,545,11451
539566.0,242,50,1,0.1,1,2,530,1033,1564,830,734,11504
541106.0,243,50,1,0.1,1,2,499,748,1247,830,417,11571
542329.0,244,50,1,0.1,1,2,502,532,1035,830,205,11651
544339.0,245,50,1,0.1,1,2,482,552,1034,830,204,11731
545796.0,246,50,1,0.1,1,2,481,615,1096,830,266,11807
547260.0,247,50,1,0.1,1,2,562,614,1176,830,346,11878
548358.0,248,50,1,0.1,1,2,510,595,1105,830,275,11953
550939.0,249,50,1,0.1,1,2,538,1035,1574,830,744,12005
552520.0,250,50,1,0.1,1,2,569,800,1369,830,539,12066
554278.0,251,50,2,0.25,1,2,489,920,1409,830,579,12125
556518.0,252,50,2,0.25,1,2,580,669,1250,830,420,12191
575467.0,253,50,2,0.25,0,1,51352,1835,53188,1445,51743,12191
579449.0,254,50,2,0.25,0,2,2700,769,3470,830,2640,12191
580666.0,255,50,2,0.25,1,2,466,841,1308,830,478,12255
583189.0,256,50,2,0.25,0,1,1695,923,2618,1445,1172,12255
585026.0,257,50,2,0.25,0,2,1707,823,2531,830,1701,12255
586668.0,258,50,2,0.25,1,2,433,1765,2199,830,1369,12292
588328.0,259,50,2,0.25,1,2,506,737,1243,830,413,12359
590169.0,260,50,2,0.25,1,2,1018,873,1892,830,1062,12403
592928.0,261,50,2,0.25,0,1,1828,986,2815,1445,1369,12403
594469.0,262,50,2,0.25,1,2,509,598,1107,830,277,12478
595890.0,263,50,2,0.25,1,2,475,690,1166,830,336,12549
597129.0,264,50,2,0.25,1,2,475,742,1217,830,387,12617
598709.0,265,50,2,0.25,1,2,440,1066,1507,830,677,12672
600968.0,266,50,2,0.25,0,1,1339,1212,2551,1445,1106,12672
602590.0,267,50,2,0.25,1,2,438,697,1136,830,306,12745
604984.0,268,50,2,0.25,0,2,2262,662,2924,830,2094,12745
605946.0,269,50,2,0.25,1,2,432,597,1030,830,200,12826
607247.0,270,50,2,0.25,1,2,473,600,1073,830,243,12903
608323.0,271,50,2,0.25,1,2,463,668,1131,830,301,12977
609585.0,272,50,2,0.25,1,2,474,633,1107,830,277,13052
611724.0,273,50,2,0.25,0,1,1309,1041,2350,1445,905,13052
614705.0,274,50,2,0.25,0,2,2280,1844,4125,830,3295,13052
615926.0,275,50,2,0.25,1,2,456,534,991,830,161,13135
617185.0,276,50,2,0.25,1,2,448,584,1032,830,202,13216
618486.0,277,50,2,0.25,1,2,444,586,1030,830,200,13296
620125.0,278,50,2,0.25,1,2,452,783,1236,830,406,13363
622607.0,279,50,2,0.25,0,1,1665,1020,2686,1445,1240,13363
626206.0,280,50,2,0.25,0,2,2163,1151,3314,830,2484,13363
628566.0,281,50,2,0.25,1,2,490,556,1047,830,217,13443
629846.0,282,50,2,0.25,1,2,534,574,1109,830,279,13517
631986.0,283,50,2,0.25,1,2,477,477,955,830,125,13604
633368.0,284,50,2,0.25,1,2,473,600,1073,830,243,13682
634968.0,285,50,2,0.25,1,2,558,638,1196,830,366,13751
