timestamp, trialCnt, blockWidth, trialstate, diameter, ringdist, direc, mousex, mousey
3224.0,0,20,0,60.0,0.0,0,0
3376.0,0,20,0,60.0,0.0,852,420
3393.0,0,20,0,60.0,0.0,852,420
3410.0,0,20,0,60.0,0.0,852,420
3427.0,0,20,0,60.0,0.0,852,420
3444.0,0,20,0,60.0,0.0,852,420
3460.0,0,20,0,60.0,0.0,852,420
3477.0,0,20,0,60.0,0.0,852,420
3494.0,0,20,0,60.0,0.0,852,420
3510.0,0,20,0,60.0,0.0,852,420
3526.0,0,20,0,60.0,0.0,860,417
3543.0,0,20,0,60.0,0.0,876,407
3560.0,0,20,0,60.0,0.0,877,405
3576.0,0,20,0,60.0,0.0,877,405
3595.0,0,20,0,60.0,0.0,877,404
3610.0,0,20,0,60.0,0.0,877,404
3629.0,0,20,0,60.0,0.0,877,404
3643.0,0,20,0,60.0,0.0,878,404
3660.0,0,20,0,60.0,0.0,878,404
3677.0,0,20,0,60.0,0.0,878,404
3694.0,0,20,0,60.0,0.0,878,404
3710.0,0,20,0,60.0,0.0,878,404
3727.0,0,20,0,60.0,0.0,878,404
3743.0,0,20,0,60.0,0.0,878,404
3760.0,0,20,0,60.0,0.0,878,404
3777.0,0,20,0,60.0,0.0,878,404
3795.0,0,20,0,60.0,0.0,878,404
3810.0,0,20,0,60.0,0.0,878,405
3827.0,0,20,0,60.0,0.0,878,405
3843.0,0,20,0,60.0,0.0,878,405
3861.0,0,20,0,60.0,0.0,874,418
3876.0,0,20,0,60.0,0.0,867,440
3893.0,0,20,0,60.0,0.0,867,440
3910.0,0,20,0,60.0,0.0,867,448
3926.0,0,20,0,60.0,0.0,866,451
3943.0,0,20,0,60.0,0.0,866,451
3960.0,0,20,0,60.0,0.0,866,453
3976.0,0,20,0,60.0,0.0,864,460
3995.0,0,20,0,60.0,0.0,864,460
4010.0,0,20,0,60.0,0.0,864,460
4056.0,0,20,0,60.0,0.0,858,478
4074.0,0,20,0,60.0,0.0,858,478
4089.0,0,20,0,60.0,0.0,855,493
4108.0,0,20,0,60.0,0.0,852,548
4122.0,0,20,0,60.0,0.0,852,548
4140.0,0,20,0,60.0,0.0,852,548
4156.0,0,20,0,60.0,0.0,854,556
4173.0,0,20,0,60.0,0.0,854,556
4190.0,0,20,0,60.0,0.0,854,556
4207.0,0,20,0,60.0,0.0,854,556
4222.0,0,20,0,60.0,0.0,854,556
4239.0,0,20,0,60.0,0.0,854,556
4256.0,0,20,0,60.0,0.0,854,556
4272.0,0,20,0,60.0,0.0,854,556
4291.0,0,20,0,60.0,0.0,854,556
4306.0,0,20,0,60.0,0.0,854,557
4325.0,0,20,0,60.0,0.0,854,557
4340.0,0,20,0,60.0,0.0,854,557
4356.0,0,20,0,60.0,0.0,854,557
4373.0,0,20,0,60.0,0.0,847,562
4389.0,0,20,0,60.0,0.0,846,563
4406.0,0,20,0,60.0,0.0,846,563
4424.0,0,20,0,60.0,0.0,846,563
4440.0,0,20,0,60.0,0.0,846,563
4456.0,0,20,0,60.0,0.0,846,562
4475.0,0,20,0,60.0,0.0,846,561
4489.0,0,20,0,60.0,0.0,846,561
4508.0,0,20,0,60.0,0.0,845,555
4525.0,0,20,0,60.0,0.0,845,555
4541.0,0,20,0,60.0,0.0,845,555
4556.0,0,20,0,60.0,0.0,845,554
4574.0,0,20,0,60.0,0.0,845,553
4592.0,0,20,0,60.0,0.0,845,549
4606.0,0,20,0,60.0,0.0,845,543
4623.0,0,20,0,60.0,0.0,844,538
4642.0,0,20,0,60.0,0.0,843,537
4656.0,0,20,0,60.0,0.0,843,536
4673.0,0,20,0,60.0,0.0,843,535
4690.0,0,20,0,60.0,0.0,843,534
4707.0,0,20,0,60.0,0.0,843,534
4724.0,0,20,0,60.0,0.0,843,534
4739.0,0,20,0,60.0,0.0,843,534
4757.0,0,20,0,60.0,0.0,843,534
4773.0,0,20,0,60.0,0.0,843,534
4791.0,0,20,0,60.0,0.0,843,534
4807.0,0,20,0,60.0,0.0,843,534
4824.0,0,20,0,60.0,0.0,843,534
4840.0,0,20,0,60.0,0.0,843,534
4857.0,0,20,0,60.0,0.0,843,534
4873.0,0,20,0,60.0,0.0,843,534
4891.0,0,20,0,60.0,0.0,843,534
4907.0,0,20,0,60.0,0.0,843,534
4923.0,0,20,0,60.0,0.0,843,534
4940.0,0,20,0,60.0,0.0,843,534
4957.0,0,20,0,60.0,0.0,843,534
4975.0,0,20,0,60.0,0.0,843,534
4990.0,0,20,0,60.0,0.0,843,534
5007.0,0,20,0,60.0,0.0,843,534
5024.0,0,20,0,60.0,0.0,843,534
5040.0,0,20,0,60.0,0.0,843,534
5059.0,0,20,0,60.0,0.0,843,534
5074.0,0,20,0,60.0,0.0,843,534
5090.0,0,20,0,60.0,0.0,843,534
5107.0,0,20,0,60.0,0.0,843,534
5124.0,0,20,0,60.0,0.0,843,534
5141.0,0,20,0,60.0,0.0,843,534
5157.0,0,20,0,60.0,0.0,843,534
5173.0,0,20,0,60.0,0.0,843,534
5190.0,0,20,0,60.0,0.0,843,534
5207.0,0,20,0,60.0,0.0,843,534
5224.0,0,20,0,60.0,0.0,843,534
5240.0,0,20,0,60.0,0.0,843,534
5257.0,0,20,0,60.0,0.0,843,534
5274.0,0,20,0,60.0,0.0,843,534
5290.0,0,20,0,60.0,0.0,843,534
5308.0,0,20,0,60.0,0.0,843,534
5323.0,0,20,0,60.0,0.0,843,534
5342.0,0,20,0,60.0,0.0,843,534
5357.0,0,20,0,60.0,0.0,843,534
5373.0,0,20,0,60.0,0.0,843,534
5390.0,0,20,0,60.0,0.0,843,534
5408.0,0,20,0,60.0,0.0,843,534
5423.0,0,20,0,60.0,0.0,843,534
5440.0,0,20,0,60.0,0.0,843,534
5458.0,0,20,0,60.0,0.0,843,534
5473.0,0,20,0,60.0,0.0,843,534
5491.0,0,20,0,60.0,0.0,843,534
5507.0,0,20,0,60.0,0.0,843,534
5523.0,0,20,0,60.0,0.0,843,534
5541.0,0,20,0,60.0,0.0,843,534
5557.0,0,20,0,60.0,0.0,843,534
5574.0,0,20,0,60.0,0.0,843,534
5592.0,0,20,0,60.0,0.0,843,534
5609.0,0,20,0,60.0,0.0,843,534
5626.0,0,20,0,60.0,0.0,843,534
5641.0,0,20,0,60.0,0.0,843,534
5660.0,0,20,0,60.0,0.0,843,534
5675.0,0,20,0,60.0,0.0,843,534
5693.0,0,20,0,60.0,0.0,843,534
5710.0,0,20,0,60.0,0.0,843,534
5727.0,0,20,0,60.0,0.0,843,534
5742.0,0,20,0,60.0,0.0,843,534
5759.0,0,20,0,60.0,0.0,843,534
5775.0,0,20,0,60.0,0.0,843,534
5792.0,0,20,0,60.0,0.0,843,534
5809.0,0,20,0,60.0,0.0,843,534
5826.0,0,20,0,60.0,0.0,843,534
5842.0,0,20,0,60.0,0.0,843,534
5859.0,0,20,0,60.0,0.0,843,534
5875.0,0,20,0,60.0,0.0,843,534
5892.0,0,20,0,60.0,0.0,843,534
5909.0,0,20,0,60.0,0.0,843,534
5925.0,0,20,0,60.0,0.0,843,534
5942.0,0,20,0,60.0,0.0,843,534
