trialNum, blockWidth, MillisTime, pos, leftTriggerProbability, MouseX, MouseY, Start/CollectionDiameter, ForageDiameter, CircleX0, Circle Y0, CircleX1, CircleY1, CircleX2, CircleyY2, TrialState
1,25,19164.0,2,0.25,832,528,20,150,840,525,640,325,1040,125,2
1,25,19180.0,2,0.25,832,528,20,150,840,525,640,325,1040,125,2
1,25,19200.0,2,0.25,833,528,20,150,840,525,640,325,1040,125,2
1,25,19220.0,2,0.25,833,525,20,150,840,525,640,325,1040,125,2
1,25,19241.0,2,0.25,833,524,20,150,840,525,640,325,1040,125,2
1,25,19262.0,2,0.25,833,523,20,150,840,525,640,325,1040,125,2
1,25,19281.0,2,0.25,833,523,20,150,840,525,640,325,1040,125,2
1,25,19302.0,2,0.25,833,523,20,150,840,525,640,325,1040,125,2
1,25,19323.0,2,0.25,833,523,20,150,840,525,640,325,1040,125,2
1,25,19342.0,2,0.25,833,523,20,150,840,525,640,325,1040,125,2
1,25,19360.0,2,0.25,833,523,20,150,840,525,640,325,1040,125,2
1,25,19381.0,2,0.25,833,523,20,150,840,525,640,325,1040,125,2
1,25,19403.0,2,0.25,833,523,20,150,840,525,640,325,1040,125,2
1,25,19421.0,2,0.25,833,523,20,150,840,525,640,325,1040,125,2
1,25,19444.0,2,0.25,833,523,20,150,840,525,640,325,1040,125,2
1,25,19468.0,2,0.25,833,523,20,150,840,525,640,325,1040,125,2
1,25,19484.0,2,0.25,833,522,20,150,840,525,640,325,1040,125,2
1,25,19504.0,2,0.25,833,522,20,150,840,525,640,325,1040,125,2
1,25,19524.0,2,0.25,834,521,20,150,840,525,640,325,1040,125,2
1,25,19545.0,2,0.25,834,520,20,150,840,525,640,325,1040,125,2
1,25,19564.0,2,0.25,834,519,20,150,840,525,640,325,1040,125,2
1,25,19585.0,2,0.25,828,515,20,150,840,525,640,325,1040,125,2
1,25,19604.0,2,0.25,828,515,20,150,840,525,640,325,1040,125,2
1,25,19624.0,2,0.25,828,515,20,150,840,525,640,325,1040,125,2
1,25,19645.0,2,0.25,828,515,20,150,840,525,640,325,1040,125,2
