trialNum, blockWidth, MillisTime, pos, leftTriggerProbability, MouseX, MouseY, Start/CollectionDiameter, ForageDiameter, CircleX0, Circle Y0, CircleX1, CircleY1, CircleX2, CircleyY2, TrialState
1,20,12746.0,2,0.1,837,524,20,150,840,525,640,325,1040,125,2
1,20,12766.0,2,0.1,837,526,20,150,840,525,640,325,1040,125,2
1,20,12786.0,2,0.1,837,526,20,150,840,525,640,325,1040,125,2
1,20,12806.0,2,0.1,837,526,20,150,840,525,640,325,1040,125,2
1,20,12826.0,2,0.1,837,526,20,150,840,525,640,325,1040,125,2
1,20,12847.0,2,0.1,837,526,20,150,840,525,640,325,1040,125,2
1,20,12866.0,2,0.1,837,526,20,150,840,525,640,325,1040,125,2
1,20,12886.0,2,0.1,837,526,20,150,840,525,640,325,1040,125,2
1,20,12906.0,2,0.1,837,526,20,150,840,525,640,325,1040,125,2
1,20,12925.0,2,0.1,837,526,20,150,840,525,640,325,1040,125,2
1,20,12946.0,2,0.1,837,526,20,150,840,525,640,325,1040,125,2
1,20,12966.0,2,0.1,837,526,20,150,840,525,640,325,1040,125,2
1,20,12987.0,2,0.1,837,526,20,150,840,525,640,325,1040,125,2
1,20,13006.0,2,0.1,837,526,20,150,840,525,640,325,1040,125,2
1,20,13027.0,2,0.1,837,526,20,150,840,525,640,325,1040,125,2
1,20,13046.0,2,0.1,837,526,20,150,840,525,640,325,1040,125,2
1,20,13066.0,2,0.1,837,526,20,150,840,525,640,325,1040,125,2
1,20,13085.0,2,0.1,838,526,20,150,840,525,640,325,1040,125,2
1,20,13105.0,2,0.1,838,526,20,150,840,525,640,325,1040,125,2
1,20,13127.0,2,0.1,838,526,20,150,840,525,640,325,1040,125,2
1,20,13146.0,2,0.1,838,523,20,150,840,525,640,325,1040,125,2
1,20,13166.0,2,0.1,838,523,20,150,840,525,640,325,1040,125,2
1,20,13191.0,2,0.1,838,523,20,150,840,525,640,325,1040,125,2
1,20,13211.0,2,0.1,838,523,20,150,840,525,640,325,1040,125,2
1,20,13231.0,2,0.1,837,523,20,150,840,525,640,325,1040,125,2
1,20,13258.0,2,0.1,837,523,20,150,840,525,640,325,1040,125,2
1,20,13280.0,2,0.1,837,522,20,150,840,525,640,325,1040,125,2
1,20,13301.0,2,0.1,836,521,20,150,840,525,640,325,1040,125,2
