trialNum, blockWidth, MillisTime, pos, leftTriggerProbability, MouseX, MouseY, Start/CollectionDiameter, ForageDiameter, CircleX0, Circle Y0, CircleX1, CircleY1, CircleX2, CircleyY2, TrialState
1,25,5123.0,1,0.75,962,596,20,150,960,600,760,200,1160,400,2
1,25,5145.0,1,0.75,959,597,20,150,960,600,760,200,1160,400,2
1,25,5165.0,1,0.75,958,597,20,150,960,600,760,200,1160,400,2
1,25,5186.0,1,0.75,958,597,20,150,960,600,760,200,1160,400,2
1,25,5207.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5225.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5246.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5265.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5285.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5306.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5325.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5345.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5366.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5387.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5406.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5425.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5445.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5467.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5487.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5505.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5526.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5546.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5567.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5586.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5606.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5625.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5646.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5667.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5686.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5706.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5726.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5745.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5766.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5787.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5808.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5827.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5847.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5868.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5887.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5907.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5927.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5947.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5968.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,5988.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6007.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6027.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6047.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6068.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6088.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6108.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6127.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6147.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6166.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6188.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6208.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6227.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6246.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6268.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6288.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6307.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6327.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6347.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6366.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6388.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6407.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6427.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6447.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6466.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6488.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6508.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6528.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6546.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6567.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6588.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6607.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6628.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6647.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6666.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6689.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6707.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6728.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6747.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6767.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6788.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
1,25,6808.0,1,0.75,958,598,20,150,960,600,760,200,1160,400,2
