2016,8,23,14,11
timestamp, trialNum, blockWidth, reach, leftprob, subjpos, Rightorwrong, rpos, forageDist, totDist, optdist, diff, score
84385,23,50,2.0,0.75,1,1.0,1,869.323,2251.4197,689.69934,1561.7203,1375
88062,24,50,2.0,0.75,2,0.0,1,2379.1802,3288.9482,689.69934,2599.249,1375
90523,25,50,2.0,0.75,1,1.0,1,1056.4116,1979.9023,689.69934,1290.203,1480
92486,26,50,2.0,0.75,1,1.0,1,759.9388,1584.9519,689.69934,895.25256,1610
95059,27,50,2.0,0.75,1,1.0,1,1019.98615,1960.8005,689.69934,1271.1012,1716
96874,28,50,2.0,0.75,1,1.0,1,964.8896,1796.3499,689.69934,1106.6505,1831
98170,29,50,2.0,0.75,1,1.0,1,909.0811,1827.1135,689.69934,1137.4142,1944
99503,30,50,2.0,0.75,1,1.0,1,920.8078,1954.6992,689.69934,1264.9999,2050
100687,31,50,2.0,0.75,1,1.0,1,860.44904,1682.749,689.69934,993.0497,2173
101996,32,50,2.0,0.75,1,1.0,1,985.21857,2260.2798,689.69934,1570.5804,2265
102962,33,50,2.0,0.75,1,1.0,1,740.83887,1491.7527,689.69934,802.05334,2403
104103,34,50,2.0,0.75,1,1.0,1,953.63306,1992.0814,689.69934,1302.3821,2507
105313,35,50,2.0,0.75,1,1.0,1,818.7047,1905.0938,689.69934,1215.3944,2616
106349,36,50,2.0,0.75,1,1.0,1,781.7409,1858.0076,689.69934,1168.3082,2727
107207,37,50,2.0,0.75,1,1.0,1,893.6769,1769.5565,689.69934,1079.8572,2844
108224,38,50,2.0,0.75,1,1.0,1,897.07794,1750.3757,689.69934,1060.6764,2962
109253,39,50,2.0,0.75,1,1.0,1,990.7264,2225.494,689.69934,1535.7946,3055
110421,40,50,2.0,0.75,1,1.0,1,855.6544,1804.9194,689.69934,1115.2201,3170
114630,41,50,2.0,0.75,1,0.0,2,1977.197,2798.8096,392.19568,2406.6138,3170
120938,42,50,2.0,0.75,1,0.0,2,2463.2827,3142.3293,392.19568,2750.1338,3170
123560,43,50,2.0,0.75,2,1.0,2,798.22205,3227.125,392.19568,2834.9292,3206
125934,44,50,2.0,0.75,1,0.0,2,2993.9128,3502.9346,392.19568,3110.7388,3206
128270,45,50,2.0,0.75,1,0.0,2,2336.7266,2894.3293,392.19568,2502.1338,3206
129566,46,50,2.0,0.75,1,1.0,1,930.66235,2189.293,689.69934,1499.5936,3301
132342,47,50,2.0,0.75,1,0.0,2,2478.772,3847.0056,392.19568,3454.81,3301
133334,48,50,2.0,0.75,1,1.0,1,748.8361,1637.6802,689.69934,947.98083,3427
134560,49,50,2.0,0.75,1,1.0,1,966.8924,1996.6709,689.69934,1306.9716,3531
136223,50,50,2.0,0.75,1,1.0,1,872.0541,1656.285,689.69934,966.5857,3656
138636,51,50,2.0,0.1,1,0.0,2,2374.3472,3011.9148,392.19568,2619.7192,3656
141388,52,50,2.0,0.1,1,1.0,1,984.57556,1739.1724,689.69934,1049.473,3775
146146,53,50,2.0,0.1,1,0.0,2,2037.3132,2594.04,392.19568,2201.8442,3775
150514,54,50,2.0,0.1,1,0.0,2,3030.088,3665.2202,392.19568,3273.0244,3775
152170,55,50,2.0,0.1,2,1.0,2,648.3626,1187.8147,392.19568,795.619,3874
154023,56,50,2.0,0.1,2,1.0,2,691.29694,1278.99,392.19568,886.7943,3966
155608,57,50,2.0,0.1,2,1.0,2,716.51886,1263.228,392.19568,871.03235,4059
155954,58,50,2.0,0.1,2,1.0,2,480.4436,1056.4779,392.19568,664.2822,4170
156843,59,50,2.0,0.1,2,1.0,2,518.40985,1925.335,392.19568,1533.1393,4232
160310,60,50,2.0,0.1,2,0.0,1,2745.089,3750.7092,689.69934,3061.0098,4232
161338,61,50,2.0,0.1,2,1.0,2,565.3861,1440.237,392.19568,1048.0414,4313
162155,62,50,2.0,0.1,2,1.0,2,593.1728,1220.2795,392.19568,828.08386,4410
165739,63,50,2.0,0.1,2,0.0,1,5472.5923,6391.7324,689.69934,5702.033,4410
166846,64,50,2.0,0.1,2,1.0,2,621.71454,1272.5798,392.19568,880.38416,4502
170662,65,50,2.0,0.1,2,0.0,1,5246.6064,6740.498,689.69934,6050.799,4502
173526,66,50,2.0,0.1,1,0.0,2,2537.9177,3846.0542,392.19568,3453.8584,4502
175591,67,50,2.0,0.1,1,0.0,2,2687.569,3226.774,392.19568,2834.5781,4502
176792,68,50,2.0,0.1,2,1.0,2,972.56177,2054.872,392.19568,1662.6764,4559
179604,69,50,2.0,0.1,2,0.0,1,2435.3684,3639.7935,689.69934,2950.0942,4559
182214,70,50,2.0,0.1,2,0.0,1,2928.3884,4429.573,689.69934,3739.874,4559
184074,71,50,2.0,0.1,1,0.0,2,2959.6653,3661.2239,392.19568,3269.0283,4559
184915,72,50,2.0,0.1,2,1.0,2,732.10895,1273.5776,392.19568,881.38196,4652
185634,73,50,2.0,0.1,2,1.0,2,753.76965,1640.362,392.19568,1248.1664,4723
188065,74,50,2.0,0.1,2,1.0,2,4359.615,4911.413,392.19568,4519.2173,4747
189150,75,50,2.0,0.1,2,1.0,2,712.97705,1698.6278,392.19568,1306.4321,4817
190076,76,50,2.0,0.1,2,1.0,2,502.10257,1288.0299,392.19568,895.8342,4908
190854,77,50,2.0,0.1,2,1.0,2,706.6639,1376.8186,392.19568,984.6229,4994
192118,78,50,2.0,0.1,2,1.0,2,965.9279,1613.4972,392.19568,1221.3015,5066
193027,79,50,2.0,0.1,2,1.0,2,508.412,1336.1816,392.19568,943.98596,5154
193882,80,50,2.0,0.1,2,1.0,2,646.90894,1454.3044,392.19568,1062.1088,5235
194968,81,50,2.0,0.1,2,1.0,2,689.1127,1782.0336,392.19568,1389.8379,5301
195748,82,50,2.0,0.1,2,1.0,2,519.7055,1257.2036,392.19568,865.00793,5395
196467,83,50,2.0,0.1,2,1.0,2,573.17926,1148.0764,392.19568,755.88074,5497
197192,84,50,2.0,0.1,2,1.0,2,675.01166,1283.9373,392.19568,891.7416,5589
198534,85,50,2.0,0.1,2,1.0,2,950.29944,1602.0674,392.19568,1209.8717,5663
199320,86,50,2.0,0.1,2,1.0,2,630.41504,1599.6052,392.19568,1207.4095,5736
201004,87,50,2.0,0.1,2,1.0,2,1572.4213,2430.163,392.19568,2037.9674,5785
203629,88,50,2.0,0.1,2,1.0,2,621.32825,1202.0833,392.19568,809.8876,5882
205740,89,50,2.0,0.1,2,1.0,2,511.7444,1465.0223,392.19568,1072.8267,5963
208366,90,50,2.0,0.1,2,0.0,1,2126.1558,3098.1626,689.69934,2408.4634,5963
210246,91,50,2.0,0.1,2,1.0,2,531.06683,1176.5927,392.19568,784.397,6063
211033,92,50,2.0,0.1,2,1.0,2,715.2949,1747.9822,392.19568,1355.7865,6130
211918,93,50,2.0,0.1,2,1.0,2,696.86774,1380.3115,392.19568,988.11584,6215
212983,94,50,2.0,0.1,2,1.0,2,559.54834,1228.723,392.19568,836.52734,6311
213885,95,50,2.0,0.1,2,1.0,2,580.04504,1319.891,392.19568,927.6953,6400
214788,96,50,2.0,0.1,2,1.0,2,632.1367,1572.7773,392.19568,1180.5817,6475
215894,97,50,2.0,0.1,2,1.0,2,662.68384,1329.9011,392.19568,937.70544,6563
217127,98,50,2.0,0.1,2,1.0,2,586.31177,1227.4219,392.19568,835.2262,6659
218407,99,50,2.0,0.1,2,1.0,2,540.6234,1302.1401,392.19568,909.94446,6750
219413,100,50,2.0,0.1,2,1.0,2,526.2948,1301.5831,392.19568,909.38745,6840
220632,101,50,2.0,0.1,2,1.0,2,637.51447,1616.6223,392.19568,1224.4266,6913
227778,102,50,2.0,0.9,2,0.0,1,9172.411,10882.623,689.69934,10192.924,6913
232461,103,50,2.0,0.9,2,1.0,2,566.27136,1456.6937,392.19568,1064.498,6994
236245,104,50,2.0,0.9,2,0.0,1,1853.316,2897.317,689.69934,2207.6177,6994
238212,105,50,2.0,0.9,2,0.0,1,1457.2256,2279.5198,689.69934,1589.8204,6994
239356,106,50,2.0,0.9,1,1.0,1,886.36926,1677.4934,689.69934,987.79407,7117
240425,107,50,2.0,0.9,1,1.0,1,1291.7953,2094.2107,689.69934,1404.5114,7216
241123,108,50,2.0,0.9,1,1.0,1,890.54645,1796.3363,689.69934,1106.637,7331
242063,109,50,2.0,0.9,1,1.0,1,947.14105,1817.8479,689.69934,1128.1486,7445
242870,110,50,2.0,0.9,1,1.0,1,918.10394,1931.9407,689.69934,1242.2413,7552
243743,111,50,2.0,0.9,1,1.0,1,913.48724,1859.0515,689.69934,1169.3522,7663
250425,112,50,2.0,0.9,2,0.0,1,6085.6836,6911.442,689.69934,6221.7427,7663
256808,113,50,2.0,0.9,2,1.0,2,627.79364,1127.9401,392.19568,735.7444,7767
259627,114,50,2.0,0.9,2,0.0,1,2288.3262,3539.999,689.69934,2850.2998,7767
265356,115,50,2.0,0.9,2,0.0,1,1727.2612,3100.355,689.69934,2410.6558,7767
266359,116,50,2.0,0.9,1,1.0,1,1392.6882,2194.936,689.69934,1505.2367,7862
267674,117,50,2.0,0.9,1,1.0,1,1629.5848,2716.2036,689.69934,2026.5043,7938
268919,118,50,2.0,0.9,1,1.0,1,1035.0934,1917.5286,689.69934,1227.8292,8046
270027,119,50,2.0,0.9,1,1.0,1,873.07965,1970.8684,689.69934,1281.1691,8151
270848,120,50,2.0,0.9,1,1.0,1,889.64136,1942.4762,689.69934,1252.7769,8257
272052,121,50,2.0,0.9,1,1.0,1,1221.4291,2361.231,689.69934,1671.5316,8345
273113,122,50,2.0,0.9,1,1.0,1,832.0768,1922.659,689.69934,1232.9597,8453
274133,123,50,2.0,0.9,1,1.0,1,832.25366,1853.3536,689.69934,1163.6543,8564
274773,124,50,2.0,0.9,1,1.0,1,813.2913,1856.292,689.69934,1166.5927,8676
275460,125,50,2.0,0.9,1,1.0,1,921.6185,1827.8472,689.69934,1138.1478,8789
277356,126,50,2.0,0.9,1,1.0,1,2461.6147,3994.0476,689.69934,3304.3481,8841
278402,127,50,2.0,0.9,1,1.0,1,850.17084,1721.0815,689.69934,1031.3822,8961
279982,128,50,2.0,0.9,1,1.0,1,937.11566,1809.6221,689.69934,1119.9227,9075
281201,129,50,2.0,0.9,1,1.0,1,975.5904,1799.3298,689.69934,1109.6305,9190
285244,130,50,2.0,0.9,2,0.0,1,4289.137,5290.028,689.69934,4600.3286,9190
286331,131,50,2.0,0.9,1,1.0,1,1199.9183,2035.3999,689.69934,1345.7006,9292
287203,132,50,2.0,0.9,1,1.0,1,726.1478,1976.2751,689.69934,1286.5758,9397
288284,133,50,2.0,0.9,1,1.0,1,887.67633,1738.5125,689.69934,1048.8131,9516
290371,134,50,2.0,0.9,1,1.0,1,1076.7701,1917.17,689.69934,1227.4707,9624
291188,135,50,2.0,0.9,1,1.0,1,870.5654,1815.6083,689.69934,1125.9089,9737
292143,136,50,2.0,0.9,1,1.0,1,875.0596,2057.1804,689.69934,1367.4811,9838
295975,137,50,2.0,0.9,2,0.0,1,6625.6626,7944.8975,689.69934,7255.198,9838
298661,138,50,2.0,0.9,2,0.0,1,4905.204,5948.589,689.69934,5258.8896,9838
299706,139,50,2.0,0.9,1,1.0,1,1221.7478,2072.7236,689.69934,1383.0243,9938
302012,140,50,2.0,0.9,1,1.0,1,3139.4202,3976.9917,689.69934,3287.2925,9990
303254,141,50,2.0,0.9,1,1.0,1,1352.7716,2201.2258,689.69934,1511.5265,10084
304227,142,50,2.0,0.9,1,1.0,1,879.66016,1961.6887,689.69934,1271.9894,10189
305391,143,50,2.0,0.9,1,1.0,1,785.2277,1733.683,689.69934,1043.9836,10309
306702,144,50,2.0,0.9,1,1.0,1,1167.5669,2053.7576,689.69934,1364.0582,10409
307759,145,50,2.0,0.9,1,1.0,1,846.3806,2134.0344,689.69934,1444.3351,10506
308762,146,50,2.0,0.9,1,1.0,1,826.8312,2026.7472,689.69934,1337.0479,10609
309522,147,50,2.0,0.9,1,1.0,1,876.57666,2196.0815,689.69934,1506.3822,10703
310534,148,50,2.0,0.9,1,1.0,1,1017.36127,1920.1663,689.69934,1230.4669,10811
311640,149,50,2.0,0.9,1,1.0,1,1028.6567,1948.2982,689.69934,1258.5989,10917
312809,150,50,2.0,0.9,1,1.0,1,779.39575,1660.4098,689.69934,970.71045,11041
313876,151,50,2.0,0.9,1,1.0,1,860.54266,2003.9607,689.69934,1314.2614,11145
314664,152,50,2.0,0.9,1,1.0,1,805.8134,1861.46,689.69934,1171.7606,11256
317268,153,50,2.0,0.5,1,0.0,2,2512.8691,3162.7979,392.19568,2770.602,11256
321981,154,50,2.0,0.5,1,0.0,2,5851.4424,6379.99,392.19568,5987.7944,11256
324017,155,50,2.0,0.5,2,0.0,1,2338.061,3327.3513,689.69934,2637.6519,11256
326854,156,50,2.0,0.5,1,0.0,2,3238.3774,4033.311,392.19568,3641.1152,11256
327892,157,50,2.0,0.5,1,1.0,1,814.25867,1646.387,689.69934,956.6876,11381
328607,158,50,2.0,0.5,1,1.0,1,848.3096,2096.2031,689.69934,1406.5038,11480
330761,159,50,2.0,0.5,1,0.0,2,2267.7056,2748.4927,392.19568,2356.2969,11480
332002,160,50,2.0,0.5,1,1.0,1,1090.0414,2178.6748,689.69934,1488.9755,11575
332706,161,50,2.0,0.5,1,1.0,1,753.35846,1719.3344,689.69934,1029.635,11695
334575,162,50,2.0,0.5,1,0.0,2,2282.3525,2767.0935,392.19568,2374.898,11695
336671,163,50,2.0,0.5,2,0.0,1,2270.9814,3348.0151,689.69934,2658.316,11695
337563,164,50,2.0,0.5,1,1.0,1,856.49677,1748.3381,689.69934,1058.6388,11814
338586,165,50,2.0,0.5,1,1.0,1,807.3256,1758.0432,689.69934,1068.3439,11931
339353,166,50,2.0,0.5,1,1.0,1,962.3335,1823.1783,689.69934,1133.479,12045
344465,167,50,2.0,0.5,1,0.0,2,6990.656,8284.363,392.19568,7892.1675,12045
346828,168,50,2.0,0.5,2,0.0,1,3992.5002,4960.7114,689.69934,4271.012,12045
348536,169,50,2.0,0.5,1,1.0,1,892.098,1906.0603,689.69934,1216.361,12154
349560,170,50,2.0,0.5,1,1.0,1,912.9644,2033.2283,689.69934,1343.5289,12255
351824,171,50,2.0,0.5,1,0.0,2,4384.69,5368.5845,392.19568,4976.3887,12255
352578,172,50,2.0,0.5,2,1.0,2,583.04474,1201.083,392.19568,808.8873,12353
354146,173,50,2.0,0.5,2,1.0,2,494.99213,1052.502,392.19568,660.3063,12465
354991,174,50,2.0,0.5,2,1.0,2,539.2515,1131.5283,392.19568,739.33264,12569
356085,175,50,2.0,0.5,2,1.0,2,535.7456,1241.5188,392.19568,849.3231,12664
358157,176,50,2.0,0.5,2,1.0,2,675.30237,1198.0303,392.19568,805.8346,12762
358926,177,50,2.0,0.5,2,1.0,2,493.55493,1325.165,392.19568,932.96936,12851
360021,178,50,2.0,0.5,2,1.0,2,670.2491,1345.8995,392.19568,953.70386,12938
361678,179,50,2.0,0.5,2,1.0,2,1878.3054,2689.8232,392.19568,2297.6274,12982
362567,180,50,2.0,0.5,2,1.0,2,666.3689,1485.4456,392.19568,1093.2499,13061
363221,181,50,2.0,0.5,2,1.0,2,454.13242,1086.2352,392.19568,694.03955,13169
364014,182,50,2.0,0.5,2,1.0,2,601.6939,1280.0625,392.19568,887.8668,13261
365686,183,50,2.0,0.5,2,1.0,2,629.35297,1232.2556,392.19568,840.05994,13357
366511,184,50,2.0,0.5,2,1.0,2,554.50415,1518.1846,392.19568,1125.9889,13434
373849,185,50,2.0,0.5,2,0.0,1,5032.7344,6429.893,689.69934,5740.194,13434
381491,186,50,2.0,0.5,1,0.0,2,2276.1038,2947.9292,392.19568,2555.7334,13434
382361,187,50,2.0,0.5,2,1.0,2,604.22943,1313.672,392.19568,921.4763,13524
384531,188,50,2.0,0.5,2,0.0,1,3877.0896,5403.4585,689.69934,4713.7593,13524
387239,189,50,2.0,0.5,2,0.0,1,2413.493,3250.5298,689.69934,2560.8306,13524
389221,190,50,2.0,0.5,1,0.0,2,2539.8804,3225.3625,392.19568,2833.167,13524
390134,191,50,2.0,0.5,2,1.0,2,686.97833,1241.0344,392.19568,848.83875,13619
392454,192,50,2.0,0.5,2,0.0,1,2472.2769,3282.061,689.69934,2592.3618,13619
394806,193,50,2.0,0.5,1,0.0,2,2486.334,3025.1284,392.19568,2632.9326,13619
395668,194,50,2.0,0.5,2,1.0,2,520.2468,1421.5508,392.19568,1029.3551,13701
398198,195,50,2.0,0.5,2,0.0,1,1706.9188,3002.9502,689.69934,2313.251,13701
401209,196,50,2.0,0.5,1,1.0,1,956.4863,2044.2876,689.69934,1354.5883,13803
404104,197,50,2.0,0.5,1,0.0,2,2616.857,3154.526,392.19568,2762.33,13803
406891,198,50,2.0,0.5,2,0.0,1,1607.2286,2542.495,689.69934,1852.7958,13803
408662,199,50,2.0,0.5,1,0.0,2,2657.3955,3632.2651,392.19568,3240.0693,13803
410267,200,50,2.0,0.5,1,1.0,1,924.50146,1884.1831,689.69934,1194.4838,13913
413353,201,50,2.0,0.5,2,0.0,1,2563.9646,3655.0293,689.69934,2965.33,13913
415822,202,50,2.0,0.5,2,0.0,1,1614.7705,2387.9375,689.69934,1698.2382,13913
417554,203,50,2.0,0.5,1,1.0,1,1248.5117,2072.7285,689.69934,1383.0292,14012
420531,204,50,2.0,0.25,1,0.0,2,4139.503,4784.009,392.19568,4391.813,14012
421440,205,50,2.0,0.25,2,1.0,2,509.68344,1322.1523,392.19568,929.95667,14101
421950,206,50,2.0,0.25,2,1.0,2,1253.7328,1752.3169,392.19568,1360.1212,14168
422598,207,50,2.0,0.25,2,1.0,2,819.3947,1429.2239,392.19568,1037.0282,14251
423180,208,50,2.0,0.25,2,1.0,2,886.4086,1396.4037,392.19568,1004.208,14335
425136,209,50,2.0,0.25,2,1.0,2,2589.9219,3536.9636,392.19568,3144.768,14368
426078,210,50,2.0,0.25,2,1.0,2,487.47305,1736.9708,392.19568,1344.7751,14436
427248,211,50,2.0,0.25,2,1.0,2,538.062,1317.4116,392.19568,925.21594,14525
428481,212,50,2.0,0.25,2,1.0,2,682.2116,2712.608,392.19568,2320.412,14569
429458,213,50,2.0,0.25,2,1.0,2,718.0669,1626.9856,392.19568,1234.7899,14641
430205,214,50,2.0,0.25,2,1.0,2,611.03613,1174.1384,392.19568,781.94275,14741
431520,215,50,2.0,0.25,2,1.0,2,1304.5242,2286.3176,392.19568,1894.122,14793
433586,216,50,2.0,0.25,2,1.0,2,1992.8245,2613.4766,392.19568,2221.2808,14838
436467,217,50,2.0,0.25,2,0.0,1,2188.6506,3193.0083,689.69934,2503.309,14838
447033,218,50,2.0,0.25,2,0.0,1,2175.9756,3068.6597,689.69934,2378.9604,14838
450390,219,50,2.0,0.25,2,1.0,2,540.15076,1064.3585,392.19568,672.16284,14948
451369,220,50,2.0,0.25,2,1.0,2,796.5985,1872.9175,392.19568,1480.7218,15011
453159,221,50,2.0,0.25,2,1.0,2,514.37427,1256.9001,392.19568,864.70447,15105
453890,222,50,2.0,0.25,2,1.0,2,1124.9406,1620.5725,392.19568,1228.3768,15177
455007,223,50,2.0,0.25,2,1.0,2,538.4572,1173.6646,392.19568,781.4689,15278
455923,224,50,2.0,0.25,2,1.0,2,546.0453,1288.041,392.19568,895.84534,15369
456647,225,50,2.0,0.25,2,1.0,2,662.16187,1550.584,392.19568,1158.3883,15445
457824,226,50,2.0,0.25,2,1.0,2,1161.8842,1877.6577,392.19568,1485.462,15507
458549,227,50,2.0,0.25,2,1.0,2,542.9108,1177.5784,392.19568,785.3827,15607
461151,228,50,2.0,0.25,2,0.0,1,2703.664,3581.6804,689.69934,2891.981,15607
464490,229,50,2.0,0.25,1,0.0,2,1774.1504,4727.4453,392.19568,4335.2495,15607
465668,230,50,2.0,0.25,2,1.0,2,768.69116,1410.8743,392.19568,1018.6786,15691
468280,231,50,2.0,0.25,2,0.0,1,3341.0598,4364.712,689.69934,3675.0127,15691
469285,232,50,2.0,0.25,2,1.0,2,613.5236,1239.656,392.19568,847.4603,15786
470188,233,50,2.0,0.25,2,1.0,2,689.3893,1540.959,392.19568,1148.7633,15862
473252,234,50,2.0,0.25,2,1.0,2,2528.0376,3464.814,392.19568,3072.6182,15896
477821,235,50,2.0,0.25,1,0.0,2,3941.3115,4482.3994,392.19568,4090.2036,15896
478672,236,50,2.0,0.25,2,1.0,2,613.37775,1438.987,392.19568,1046.7914,15978
479745,237,50,2.0,0.25,2,1.0,2,590.7334,1303.2236,392.19568,911.02795,16068
480665,238,50,2.0,0.25,2,1.0,2,753.7244,1507.7246,392.19568,1115.5289,16146
481477,239,50,2.0,0.25,2,1.0,2,616.01373,1213.4221,392.19568,821.22644,16243
483719,240,50,2.0,0.25,2,0.0,1,2179.7644,3401.3447,689.69934,2711.6455,16243
484815,241,50,2.0,0.25,2,1.0,2,485.55096,1341.9016,392.19568,949.70593,16331
485875,242,50,2.0,0.25,2,1.0,2,684.5502,1448.0049,392.19568,1055.8092,16412
486541,243,50,2.0,0.25,2,1.0,2,480.6359,1515.6792,392.19568,1123.4835,16490
487194,244,50,2.0,0.25,2,1.0,2,604.7219,1416.3201,392.19568,1024.1244,16573
487908,245,50,2.0,0.25,2,1.0,2,662.0602,1266.5978,392.19568,874.4021,16666
488690,246,50,2.0,0.25,2,1.0,2,538.36365,1178.4734,392.19568,786.2777,16765
489791,247,50,2.0,0.25,2,1.0,2,431.8431,1493.8306,392.19568,1101.6349,16844
490484,248,50,2.0,0.25,2,1.0,2,617.16174,1299.3553,392.19568,907.15967,16935
493214,249,50,2.0,0.25,2,0.0,1,2164.6572,2991.1003,689.69934,2301.401,16935
494283,250,50,2.0,0.25,1,1.0,1,771.0969,1634.8167,689.69934,945.1173,17061
496498,251,50,1.0,0.25,2,1.0,2,2388.076,3714.2734,392.19568,3322.0776,17093
497188,252,50,1.0,0.25,2,1.0,2,900.8923,1867.4602,392.19568,1475.2645,17156
497873,253,50,1.0,0.25,2,1.0,2,989.2099,1528.1748,392.19568,1135.9791,17233
500939,254,50,1.0,0.25,2,0.0,1,4324.6655,4971.979,392.19568,4579.783,17233
501851,255,50,1.0,0.5,1,1.0,1,711.3311,1558.4592,392.19568,1166.2635,17308
504095,256,50,1.0,0.5,1,0.0,2,3568.1108,4100.857,392.19568,3708.6611,17308
504906,257,50,1.0,0.5,2,1.0,2,708.56885,1215.8413,392.19568,823.6456,17405
507456,258,50,1.0,0.5,2,0.0,1,2008.3116,2785.4634,392.19568,2393.2676,17405
508557,259,50,1.0,0.5,1,1.0,1,949.60583,1478.6838,392.19568,1086.4882,17485
509442,260,50,1.0,0.5,1,1.0,1,825.777,1364.4633,392.19568,972.2676,17571
511561,261,50,1.0,0.5,1,0.0,2,1612.6825,2166.4883,392.19568,1774.2926,17571
512414,262,50,1.0,0.5,2,1.0,2,600.26013,1327.0902,392.19568,934.89453,17660
514201,263,50,1.0,0.5,2,0.0,1,1652.4661,2432.005,392.19568,2039.8092,17660
517606,264,50,1.0,0.5,1,0.0,2,2304.7773,2765.7798,392.19568,2373.584,17660
518329,265,50,1.0,0.5,2,1.0,2,562.3719,1125.1787,392.19568,732.98303,17764
520104,266,50,1.0,0.5,2,0.0,1,1674.5433,2474.833,392.19568,2082.6372,17764
523782,267,50,1.0,0.5,1,0.0,2,4019.8445,4760.1333,392.19568,4367.9375,17764
525011,268,50,1.0,0.5,1,1.0,1,616.3797,1160.7648,392.19568,768.5691,17866
528278,269,50,1.0,0.5,1,0.0,2,3645.8843,4481.644,392.19568,4089.4482,17866
530487,270,50,1.0,0.5,2,1.0,2,1806.5522,2474.3918,392.19568,2082.1963,17913
531179,271,50,1.0,0.5,2,1.0,2,727.9923,1259.9467,392.19568,867.751,18007
533127,272,50,1.0,0.5,2,0.0,1,1835.3512,2991.5137,392.19568,2599.3179,18007
534732,273,50,1.0,0.5,2,0.0,1,2192.6265,2787.8901,392.19568,2395.6943,18007
535773,274,50,1.0,0.5,1,1.0,1,626.76917,1341.1497,392.19568,948.954,18094
536422,275,50,1.0,0.5,1,1.0,1,513.3816,1127.5562,392.19568,735.3605,18199
537227,276,50,1.0,0.5,1,1.0,1,717.6707,1307.949,392.19568,915.7533,18289
539310,277,50,1.0,0.5,1,0.0,2,1857.5004,2781.6792,392.19568,2389.4834,18289
541432,278,50,1.0,0.5,2,0.0,1,3364.421,4177.1807,392.19568,3784.9849,18289
546889,279,50,1.0,0.5,1,0.0,2,6025.796,7152.3076,392.19568,6760.112,18289
547593,280,50,1.0,0.5,2,1.0,2,615.2713,1163.513,392.19568,771.31726,18390
550110,281,50,1.0,0.5,2,0.0,1,1548.9906,2218.0977,392.19568,1825.902,18390
552730,282,50,1.0,0.5,1,0.0,2,2564.838,3131.4216,392.19568,2739.226,18390
555889,283,50,1.0,0.5,2,0.0,1,3127.624,4142.201,392.19568,3750.0054,18390
556732,284,50,1.0,0.5,1,1.0,1,527.9795,1265.7845,392.19568,873.58887,18483
559120,285,50,1.0,0.5,1,0.0,2,1789.6222,2462.2158,392.19568,2070.02,18483
562106,286,50,1.0,0.5,2,0.0,1,3446.225,4012.284,392.19568,3620.0884,18483
564577,287,50,1.0,0.5,1,0.0,2,1924.0709,2647.2283,392.19568,2255.0327,18483
565523,288,50,1.0,0.5,2,1.0,2,682.8962,1427.7014,392.19568,1035.5057,18565
566247,289,50,1.0,0.5,2,1.0,2,613.4382,1237.7944,392.19568,845.59875,18660
566811,290,50,1.0,0.5,2,1.0,2,579.2432,1098.1825,392.19568,705.9868,18767
568970,291,50,1.0,0.5,2,0.0,1,2180.7139,3141.3486,392.19568,2749.1528,18767
