2016,3,6,13,34
timestamp, trialCnt, blockWidth, trialstate, x0,y0, ringnumbers ,diameter, ringdist, direc, mousex, mousey
94880.0,7,20,2,840.0,525.0,4,780.0,1,875,292
99774.0,7,20,3,840.0,525.0,6,780.0,1,857,152
101291.0,7,20,4,840.0,525.0,4,780.0,-1,841,292
102584.0,7,20,5,840.0,525.0,2,780.0,-1,853,387
104157.0,7,20,6,840.0,525.0,0,780.0,-1,834,507
105508.0,8,20,1,840.0,525.0,2,780.0,1,833,428
108115.0,8,20,2,840.0,525.0,4,780.0,1,857,269
112270.0,8,20,3,840.0,525.0,6,780.0,1,871,177
113755.0,8,20,4,840.0,525.0,4,780.0,-1,860,307
115345.0,8,20,5,840.0,525.0,2,780.0,-1,856,414
117493.0,8,20,6,840.0,525.0,0,780.0,-1,838,547
119571.0,9,20,1,840.0,525.0,2,780.0,1,846,412
121121.0,9,20,2,840.0,525.0,4,780.0,1,848,293
126211.0,9,20,3,840.0,525.0,6,780.0,1,844,149
127634.0,9,20,4,840.0,525.0,4,780.0,-1,867,285
129440.0,9,20,5,840.0,525.0,2,780.0,-1,859,413
131391.0,9,20,6,840.0,525.0,0,780.0,-1,838,521
133092.0,10,20,1,840.0,525.0,2,780.0,1,851,419
134530.0,10,20,2,840.0,525.0,4,780.0,1,786,307
137220.0,10,20,3,840.0,525.0,6,780.0,1,882,168
138653.0,10,20,4,840.0,525.0,4,780.0,-1,849,285
140137.0,10,20,5,840.0,525.0,2,780.0,-1,813,410
141520.0,10,20,6,840.0,525.0,0,780.0,-1,837,542
143163.0,11,20,1,840.0,525.0,2,780.0,1,843,412
144547.0,11,20,2,840.0,525.0,4,780.0,1,852,289
145880.0,11,20,3,840.0,525.0,6,780.0,1,869,169
148666.0,11,20,4,840.0,525.0,4,780.0,-1,854,280
150044.0,11,20,5,840.0,525.0,2,780.0,-1,848,385
151549.0,11,20,6,840.0,525.0,0,780.0,-1,815,510
154215.0,12,20,1,840.0,525.0,2,780.0,1,854,410
155616.0,12,20,2,840.0,525.0,4,780.0,1,851,302
157150.0,12,20,3,840.0,525.0,6,780.0,1,837,184
158569.0,12,20,4,840.0,525.0,4,780.0,-1,857,298
159907.0,12,20,5,840.0,525.0,2,780.0,-1,847,383
161691.0,12,20,6,840.0,525.0,0,780.0,-1,838,536
162990.0,13,20,1,840.0,525.0,2,780.0,1,851,427
164273.0,13,20,2,840.0,525.0,4,780.0,1,854,273
166056.0,13,20,3,840.0,525.0,6,780.0,1,814,180
167691.0,13,20,4,840.0,525.0,4,780.0,-1,853,300
174438.0,13,20,5,840.0,525.0,2,780.0,-1,843,412
177656.0,13,20,6,840.0,525.0,0,780.0,-1,857,519
179453.0,14,20,1,840.0,525.0,2,780.0,1,840,417
186492.0,14,20,2,840.0,525.0,4,780.0,1,854,284
191150.0,14,20,3,840.0,525.0,6,780.0,1,970,188
192790.0,14,20,4,840.0,525.0,4,780.0,-1,851,294
194709.0,14,20,5,840.0,525.0,2,780.0,-1,865,394
196113.0,14,20,6,840.0,525.0,0,780.0,-1,840,540
198666.0,15,20,1,840.0,525.0,2,780.0,1,852,402
200604.0,15,20,2,840.0,525.0,4,780.0,1,869,317
203540.0,15,20,3,840.0,525.0,6,780.0,1,901,174
205223.0,15,20,4,840.0,525.0,4,780.0,-1,857,308
207039.0,15,20,5,840.0,525.0,2,780.0,-1,835,413
208464.0,15,20,6,840.0,525.0,0,780.0,-1,834,511
210114.0,16,20,1,840.0,525.0,2,780.0,1,846,389
211457.0,16,20,2,840.0,525.0,4,780.0,1,870,285
212875.0,16,20,3,840.0,525.0,6,780.0,1,921,164
214397.0,16,20,4,840.0,525.0,4,780.0,-1,875,280
215629.0,16,20,5,840.0,525.0,2,780.0,-1,857,433
218348.0,16,20,6,840.0,525.0,0,780.0,-1,853,533
220215.0,17,20,1,840.0,525.0,2,780.0,1,842,402
221831.0,17,20,2,840.0,525.0,4,780.0,1,887,289
223134.0,17,20,3,840.0,525.0,6,780.0,1,918,184
224399.0,17,20,4,840.0,525.0,4,780.0,-1,863,313
225677.0,17,20,5,840.0,525.0,2,780.0,-1,847,399
227093.0,17,20,6,840.0,525.0,0,780.0,-1,842,512
228393.0,18,20,1,840.0,525.0,2,780.0,1,854,422
234850.0,18,20,2,840.0,525.0,4,780.0,1,888,296
236088.0,18,20,3,840.0,525.0,6,780.0,1,932,167
237560.0,18,20,4,840.0,525.0,4,780.0,-1,887,278
238951.0,18,20,5,840.0,525.0,2,780.0,-1,872,381
240435.0,18,20,6,840.0,525.0,0,780.0,-1,837,502
241790.0,19,20,1,840.0,525.0,2,780.0,1,864,421
243025.0,19,20,2,840.0,525.0,4,780.0,1,900,275
246746.0,19,20,3,840.0,525.0,6,780.0,1,948,190
248923.0,19,20,4,840.0,525.0,4,780.0,-1,886,295
250856.0,19,20,5,840.0,525.0,2,780.0,-1,871,415
252976.0,19,20,6,840.0,525.0,0,780.0,-1,836,525
255251.0,20,20,1,840.0,525.0,2,780.0,1,848,391
257073.0,20,20,2,840.0,525.0,4,780.0,1,881,298
260388.0,20,20,3,840.0,525.0,6,780.0,1,928,167
262223.0,20,20,4,840.0,525.0,4,780.0,-1,883,283
264491.0,20,20,5,840.0,525.0,2,780.0,-1,827,417
266617.0,20,20,6,840.0,525.0,0,780.0,-1,842,517
269004.0,21,20,1,840.0,525.0,2,780.0,1,855,405
271093.0,21,20,2,840.0,525.0,4,960.0,1,896,248
274017.0,21,20,3,840.0,525.0,6,960.0,1,1118,201
280669.0,21,20,4,840.0,525.0,4,960.0,-1,843,230
285138.0,21,20,5,840.0,525.0,2,960.0,-1,844,401
287188.0,21,20,6,840.0,525.0,0,960.0,-1,849,522
291156.0,22,20,1,840.0,525.0,2,960.0,1,860,377
292738.0,22,20,2,840.0,525.0,4,960.0,1,878,257
294089.0,22,20,3,840.0,525.0,6,960.0,1,902,59
295624.0,22,20,4,840.0,525.0,4,960.0,-1,874,209
296854.0,22,20,5,840.0,525.0,2,960.0,-1,852,374
298362.0,22,20,6,840.0,525.0,0,960.0,-1,839,535
300379.0,23,20,1,840.0,525.0,2,960.0,1,864,387
306205.0,23,20,2,840.0,525.0,4,960.0,1,844,250
307540.0,23,20,3,840.0,525.0,6,960.0,1,874,79
313663.0,23,20,4,840.0,525.0,4,960.0,-1,841,254
315205.0,23,20,5,840.0,525.0,2,960.0,-1,834,403
316904.0,23,20,6,840.0,525.0,0,960.0,-1,841,521
318238.0,24,20,1,840.0,525.0,2,960.0,1,828,385
322062.0,24,20,2,840.0,525.0,4,960.0,1,850,220
324200.0,24,20,3,840.0,525.0,6,960.0,1,923,77
329127.0,24,20,4,840.0,525.0,4,960.0,-1,850,215
331693.0,24,20,5,840.0,525.0,2,960.0,-1,833,399
333245.0,24,20,6,840.0,525.0,0,960.0,-1,844,520
335928.0,25,20,1,840.0,525.0,2,960.0,1,855,387
337245.0,25,20,2,840.0,525.0,4,960.0,1,871,235
338646.0,25,20,3,840.0,525.0,6,960.0,1,875,93
340029.0,25,20,4,840.0,525.0,4,960.0,-1,837,241
341401.0,25,20,5,840.0,525.0,2,960.0,-1,833,372
342732.0,25,20,6,840.0,525.0,0,960.0,-1,839,511
344712.0,26,20,1,840.0,525.0,2,960.0,1,854,392
348127.0,26,20,2,840.0,525.0,4,960.0,1,860,232
350400.0,26,20,3,840.0,525.0,6,960.0,1,921,81
351900.0,26,20,4,840.0,525.0,4,960.0,-1,843,237
354206.0,26,20,5,840.0,525.0,2,960.0,-1,819,367
356158.0,26,20,6,840.0,525.0,0,960.0,-1,852,511
357773.0,27,20,1,840.0,525.0,2,960.0,1,847,382
359657.0,27,20,2,840.0,525.0,4,960.0,1,868,224
361709.0,27,20,3,840.0,525.0,6,960.0,1,895,96
363484.0,27,20,4,840.0,525.0,4,960.0,-1,893,256
365061.0,27,20,5,840.0,525.0,2,960.0,-1,847,370
367142.0,27,20,6,840.0,525.0,0,960.0,-1,858,534
369107.0,28,20,1,840.0,525.0,2,960.0,1,867,378
370825.0,28,20,2,840.0,525.0,4,960.0,1,868,235
372658.0,28,20,3,840.0,525.0,6,960.0,1,904,104
374101.0,28,20,4,840.0,525.0,4,960.0,-1,894,231
375740.0,28,20,5,840.0,525.0,2,960.0,-1,866,379
377209.0,28,20,6,840.0,525.0,0,960.0,-1,819,509
378558.0,29,20,1,840.0,525.0,2,960.0,1,843,354
379974.0,29,20,2,840.0,525.0,4,960.0,1,861,218
382841.0,29,20,3,840.0,525.0,6,960.0,1,1003,95
384724.0,29,20,4,840.0,525.0,4,960.0,-1,931,233
386171.0,29,20,5,840.0,525.0,2,960.0,-1,902,398
398979.0,29,20,6,840.0,525.0,0,960.0,-1,848,512
400680.0,30,20,1,840.0,525.0,2,960.0,1,846,372
402926.0,30,20,2,840.0,525.0,4,960.0,1,875,219
404798.0,30,20,3,840.0,525.0,6,960.0,1,864,61
406572.0,30,20,4,840.0,525.0,4,960.0,-1,843,222
411290.0,30,20,5,840.0,525.0,2,960.0,-1,832,402
413259.0,30,20,6,840.0,525.0,0,960.0,-1,856,510
433111.0,31,20,1,840.0,525.0,2,960.0,1,841,379
435650.0,31,20,2,840.0,525.0,4,960.0,1,804,243
437789.0,31,20,3,840.0,525.0,6,960.0,1,784,94
439691.0,31,20,4,840.0,525.0,4,960.0,-1,795,218
441626.0,31,20,5,840.0,525.0,2,960.0,-1,811,384
443764.0,31,20,6,840.0,525.0,0,960.0,-1,861,508
445847.0,32,20,1,840.0,525.0,2,960.0,1,856,381
447434.0,32,20,2,840.0,525.0,4,960.0,1,795,255
450863.0,32,20,3,840.0,525.0,6,960.0,1,829,56
452981.0,32,20,4,840.0,525.0,4,960.0,-1,831,240
456001.0,32,20,5,840.0,525.0,2,960.0,-1,822,401
457517.0,32,20,6,840.0,525.0,0,960.0,-1,830,530
460756.0,33,20,1,840.0,525.0,2,960.0,1,865,371
463522.0,33,20,2,840.0,525.0,4,960.0,1,868,244
465237.0,33,20,3,840.0,525.0,6,960.0,1,882,98
466776.0,33,20,4,840.0,525.0,4,960.0,-1,872,213
468207.0,33,20,5,840.0,525.0,2,960.0,-1,840,376
469976.0,33,20,6,840.0,525.0,0,960.0,-1,857,548
472741.0,34,20,1,840.0,525.0,2,960.0,1,858,395
474444.0,34,20,2,840.0,525.0,4,960.0,1,845,235
475933.0,34,20,3,840.0,525.0,6,960.0,1,846,77
477485.0,34,20,4,840.0,525.0,4,960.0,-1,848,242
478910.0,34,20,5,840.0,525.0,2,960.0,-1,831,404
480766.0,34,20,6,840.0,525.0,0,960.0,-1,840,548
483676.0,35,20,1,840.0,525.0,2,960.0,1,818,402
484977.0,35,20,2,840.0,525.0,4,960.0,1,855,224
486627.0,35,20,3,840.0,525.0,6,960.0,1,845,66
487953.0,35,20,4,840.0,525.0,4,960.0,-1,825,254
489491.0,35,20,5,840.0,525.0,2,960.0,-1,816,384
491136.0,35,20,6,840.0,525.0,0,960.0,-1,833,541
492624.0,36,20,1,840.0,525.0,2,960.0,1,855,372
497290.0,36,20,2,840.0,525.0,4,960.0,1,823,241
499775.0,36,20,3,840.0,525.0,6,960.0,1,925,60
501427.0,36,20,4,840.0,525.0,4,960.0,-1,880,216
507929.0,36,20,5,840.0,525.0,2,960.0,-1,882,406
509446.0,36,20,6,840.0,525.0,0,960.0,-1,839,513
511326.0,37,20,1,840.0,525.0,2,960.0,1,806,382
514443.0,37,20,2,840.0,525.0,4,960.0,1,848,228
522044.0,37,20,3,840.0,525.0,6,960.0,1,891,50
525754.0,37,20,4,840.0,525.0,4,960.0,-1,843,235
528235.0,37,20,5,840.0,525.0,2,960.0,-1,805,385
530220.0,37,20,6,840.0,525.0,0,960.0,-1,847,514
532514.0,38,20,1,840.0,525.0,2,960.0,1,793,375
534208.0,38,20,2,840.0,525.0,4,960.0,1,797,240
535693.0,38,20,3,840.0,525.0,6,960.0,1,769,89
537393.0,38,20,4,840.0,525.0,4,960.0,-1,874,231
538911.0,38,20,5,840.0,525.0,2,960.0,-1,896,365
540412.0,38,20,6,840.0,525.0,0,960.0,-1,852,532
542481.0,39,20,1,840.0,525.0,2,960.0,1,813,400
544131.0,39,20,2,840.0,525.0,4,960.0,1,845,247
545465.0,39,20,3,840.0,525.0,6,960.0,1,808,91
546779.0,39,20,4,840.0,525.0,4,960.0,-1,848,219
548012.0,39,20,5,840.0,525.0,2,960.0,-1,872,394
549447.0,39,20,6,840.0,525.0,0,960.0,-1,825,535
550878.0,40,20,1,840.0,525.0,2,960.0,1,818,354
556474.0,40,20,2,840.0,525.0,4,960.0,1,830,231
559103.0,40,20,3,840.0,525.0,6,960.0,1,856,78
561046.0,40,20,4,840.0,525.0,4,960.0,-1,822,233
566088.0,40,20,5,840.0,525.0,2,960.0,-1,850,375
568720.0,40,20,6,840.0,525.0,0,960.0,-1,837,516
571122.0,41,20,1,840.0,525.0,2,960.0,1,826,377
573866.0,41,20,2,840.0,525.0,4,600.0,1,796,369
576448.0,41,20,3,840.0,525.0,6,600.0,1,832,279
578164.0,41,20,4,840.0,525.0,4,600.0,-1,830,326
579648.0,41,20,5,840.0,525.0,2,600.0,-1,830,442
580900.0,41,20,6,840.0,525.0,0,600.0,-1,834,535
582166.0,42,20,1,840.0,525.0,2,600.0,1,839,437
583548.0,42,20,2,840.0,525.0,4,600.0,1,837,362
586233.0,42,20,3,840.0,525.0,6,600.0,1,845,230
587788.0,42,20,4,840.0,525.0,4,600.0,-1,841,368
589121.0,42,20,5,840.0,525.0,2,600.0,-1,841,433
590754.0,42,20,6,840.0,525.0,0,600.0,-1,827,540
592480.0,43,20,1,840.0,525.0,2,600.0,1,839,456
593763.0,43,20,2,840.0,525.0,4,600.0,1,877,369
597401.0,43,20,3,840.0,525.0,6,600.0,1,893,264
598671.0,43,20,4,840.0,525.0,4,600.0,-1,883,339
600307.0,43,20,5,840.0,525.0,2,600.0,-1,868,450
601510.0,43,20,6,840.0,525.0,0,600.0,-1,856,533
602861.0,44,20,1,840.0,525.0,2,600.0,1,856,438
604096.0,44,20,2,840.0,525.0,4,600.0,1,864,346
605295.0,44,20,3,840.0,525.0,6,600.0,1,880,280
606530.0,44,20,4,840.0,525.0,4,600.0,-1,880,345
607961.0,44,20,5,840.0,525.0,2,600.0,-1,849,460
609361.0,44,20,6,840.0,525.0,0,600.0,-1,839,530
610561.0,45,20,1,840.0,525.0,2,600.0,1,858,450
611796.0,45,20,2,840.0,525.0,4,600.0,1,879,369
613040.0,45,20,3,840.0,525.0,6,600.0,1,894,265
614475.0,45,20,4,840.0,525.0,4,600.0,-1,889,361
616112.0,45,20,5,840.0,525.0,2,600.0,-1,870,442
617447.0,45,20,6,840.0,525.0,0,600.0,-1,827,536
618797.0,46,20,1,840.0,525.0,2,600.0,1,852,449
620130.0,46,20,2,840.0,525.0,4,600.0,1,881,332
622513.0,46,20,3,840.0,525.0,6,600.0,1,933,242
623778.0,46,20,4,840.0,525.0,4,600.0,-1,888,346
625248.0,46,20,5,840.0,525.0,2,600.0,-1,831,444
626496.0,46,20,6,840.0,525.0,0,600.0,-1,835,515
628029.0,47,20,1,840.0,525.0,2,600.0,1,848,454
629268.0,47,20,2,840.0,525.0,4,600.0,1,868,364
630518.0,47,20,3,840.0,525.0,6,600.0,1,910,256
632198.0,47,20,4,840.0,525.0,4,600.0,-1,899,361
633464.0,47,20,5,840.0,525.0,2,600.0,-1,859,458
635002.0,47,20,6,840.0,525.0,0,600.0,-1,842,518
636323.0,48,20,1,840.0,525.0,2,600.0,1,869,414
639639.0,48,20,2,840.0,525.0,4,600.0,1,885,354
641506.0,48,20,3,840.0,525.0,6,600.0,1,901,277
643063.0,48,20,4,840.0,525.0,4,600.0,-1,874,370
644260.0,48,20,5,840.0,525.0,2,600.0,-1,866,428
645462.0,48,20,6,840.0,525.0,0,600.0,-1,828,531
647032.0,49,20,1,840.0,525.0,2,600.0,1,850,453
648283.0,49,20,2,840.0,525.0,4,600.0,1,875,360
649782.0,49,20,3,840.0,525.0,6,600.0,1,918,291
651533.0,49,20,4,840.0,525.0,4,600.0,-1,885,354
652801.0,49,20,5,840.0,525.0,2,600.0,-1,868,429
654335.0,49,20,6,840.0,525.0,0,600.0,-1,849,537
656101.0,50,20,1,840.0,525.0,2,600.0,1,873,448
657971.0,50,20,2,840.0,525.0,4,600.0,1,909,351
660073.0,50,20,3,840.0,525.0,6,600.0,1,954,284
661814.0,50,20,4,840.0,525.0,4,600.0,-1,908,369
664752.0,50,20,5,840.0,525.0,2,600.0,-1,882,416
666236.0,50,20,6,840.0,525.0,0,600.0,-1,841,535
671669.0,51,20,1,840.0,525.0,2,600.0,1,861,425
673019.0,51,20,2,840.0,525.0,4,600.0,1,904,331
675502.0,51,20,3,840.0,525.0,6,600.0,1,911,254
676785.0,51,20,4,840.0,525.0,4,600.0,-1,887,371
678440.0,51,20,5,840.0,525.0,2,600.0,-1,869,464
679958.0,51,20,6,840.0,525.0,0,600.0,-1,860,525
682472.0,52,20,1,840.0,525.0,2,600.0,1,873,448
683808.0,52,20,2,840.0,525.0,4,600.0,1,880,354
685161.0,52,20,3,840.0,525.0,6,600.0,1,904,283
686677.0,52,20,4,840.0,525.0,4,600.0,-1,882,378
688231.0,52,20,5,840.0,525.0,2,600.0,-1,870,429
689558.0,52,20,6,840.0,525.0,0,600.0,-1,843,523
691206.0,53,20,1,840.0,525.0,2,600.0,1,855,442
694201.0,53,20,2,840.0,525.0,4,600.0,1,889,359
695765.0,53,20,3,840.0,525.0,6,600.0,1,921,261
697032.0,53,20,4,840.0,525.0,4,600.0,-1,887,337
698399.0,53,20,5,840.0,525.0,2,600.0,-1,848,437
699866.0,53,20,6,840.0,525.0,0,600.0,-1,846,541
701283.0,54,20,1,840.0,525.0,2,600.0,1,857,417
702667.0,54,20,2,840.0,525.0,4,600.0,1,875,357
704048.0,54,20,3,840.0,525.0,6,600.0,1,906,253
705769.0,54,20,4,840.0,525.0,4,600.0,-1,886,350
707184.0,54,20,5,840.0,525.0,2,600.0,-1,859,459
708964.0,54,20,6,840.0,525.0,0,600.0,-1,832,546
710300.0,55,20,1,840.0,525.0,2,600.0,1,865,421
711935.0,55,20,2,840.0,525.0,4,600.0,1,879,364
713955.0,55,20,3,840.0,525.0,6,600.0,1,976,278
715206.0,55,20,4,840.0,525.0,4,600.0,-1,768,346
716656.0,55,20,5,840.0,525.0,2,600.0,-1,848,415
722635.0,55,20,6,840.0,525.0,0,600.0,-1,844,546
724289.0,56,20,1,840.0,525.0,2,600.0,1,831,422
725975.0,56,20,2,840.0,525.0,4,600.0,1,827,345
727793.0,56,20,3,840.0,525.0,6,600.0,1,856,259
729509.0,56,20,4,840.0,525.0,4,600.0,-1,834,368
731134.0,56,20,5,840.0,525.0,2,600.0,-1,818,427
732866.0,56,20,6,840.0,525.0,0,600.0,-1,826,523
734504.0,57,20,1,840.0,525.0,2,600.0,1,844,421
736286.0,57,20,2,840.0,525.0,4,600.0,1,853,340
738023.0,57,20,3,840.0,525.0,6,600.0,1,876,273
739891.0,57,20,4,840.0,525.0,4,600.0,-1,882,377
741456.0,57,20,5,840.0,525.0,2,600.0,-1,882,454
742890.0,57,20,6,840.0,525.0,0,600.0,-1,856,519
744961.0,58,20,1,840.0,525.0,2,600.0,1,853,435
746671.0,58,20,2,840.0,525.0,4,600.0,1,865,349
748153.0,58,20,3,840.0,525.0,6,600.0,1,876,256
749999.0,58,20,4,840.0,525.0,4,600.0,-1,864,354
751864.0,58,20,5,840.0,525.0,2,600.0,-1,855,428
754013.0,58,20,6,840.0,525.0,0,600.0,-1,840,522
755297.0,59,20,1,840.0,525.0,2,600.0,1,828,444
756714.0,59,20,2,840.0,525.0,4,600.0,1,834,370
758259.0,59,20,3,840.0,525.0,6,600.0,1,866,263
759791.0,59,20,4,840.0,525.0,4,600.0,-1,863,331
761108.0,59,20,5,840.0,525.0,2,600.0,-1,853,407
765489.0,59,20,6,840.0,525.0,0,600.0,-1,822,532
767950.0,60,20,1,840.0,525.0,2,600.0,1,832,441
769216.0,60,20,2,840.0,525.0,4,600.0,1,831,373
771625.0,60,20,3,840.0,525.0,6,600.0,1,850,271
772924.0,60,20,4,840.0,525.0,4,600.0,-1,853,349
775845.0,60,20,5,840.0,525.0,2,600.0,-1,841,442
777062.0,60,20,6,840.0,525.0,0,600.0,-1,837,526
778744.0,61,20,1,840.0,525.0,2,600.0,1,850,431
