12183,62.61
12199,62.53
12216,62.51
12232,62.63
12250,62.51
12265,62.92
12282,63.02
12299,62.04
12315,62.46
12333,62.58
12349,62.42
12365,62.11
12381,61.99
12399,62.41
12415,62.53
12433,62.41
12449,62.53
12466,62.97
12501,62.06
12501,62.15
12533,62.47
12533,62.94
12565,62.63
12585,62.16
12599,62.32
12616,62.7
12634,62.84
12649,62.32
12666,62.42
12682,62.32
12700,62.32
12715,62.42
12732,62.34
12749,62.42
12767,62.32
12783,62.42
12802,62.32
12816,62.42
12833,62.32
12850,62.42
12866,62.32
12883,62.42
12899,62.68
12916,62.27
12933,62.78
12949,62.63
12966,62.68
12982,62.99
13002,62.47
13018,62.53
13035,61.94
13049,62.73
13066,61.91
13084,62.11
13115,62.42
13133,61.94
13150,61.8
13167,61.53
13182,61.86
13199,61.39
13217,61.58
13250,61.03
13267,61.44
13283,60.86
13299,60.6
13316,60.4
13333,60.77
13366,60.45
13382,59.88
13399,59.64
13416,59.67
13433,58.64
13449,59.11
13484,58.9
13484,58.59
13515,57.82
13533,57.51
13551,57.2
13566,57.3
13582,56.53
13601,56.58
13615,55.74
13650,54.91
13650,54.35
13684,54.86
13700,54.35
13719,53.42
13732,52.47
13749,51.91
13768,51.34
13782,50.76
13799,51.12
13816,49.73
13832,49.66
13849,49.26
13866,49.83
13882,48.88
13916,48.49
13932,47.65
13949,47.75
13965,47.54
13982,46.82
13999,46.41
14015,46.56
14033,46.36
14050,45.64
14066,45.22
14083,45.33
14100,44.55
14116,44.64
14133,43.81
14149,43.88
14165,43.16
14185,43.21
14185,42.32
14216,41.8
14216,41.34
14233,41.44
14249,40.5
14265,40.4
14282,39.47
14299,39.11
14316,38.64
14332,38.18
14349,38.11
14349,37.18
14391,37.13
14408,36.2
14425,36.15
14425,35.21
14459,35.15
14459,34.23
14459,34.23
14500,33.76
14517,32.89
14535,32.89
14535,32.47
14535,32.06
14579,31.17
14599,30.76
14599,30.81
14599,29.98
14640,29.57
14657,29.16
14674,28.42
14690,28.49
14706,27.66
14723,26.87
14723,26.92
14760,26.13
14760,25.89
14760,25.88
14804,25.1
14821,25.38
14821,24.64
14837,24.28
14854,24.12
14870,23.87
14903,23.42
14920,23.71
14937,23.26
14954,22.96
14971,22.71
14987,22.15
15005,22.3
15037,21.63
15054,21.32
15071,21.37
15087,20.65
15104,20.45
15120,20.14
15154,20.31
15173,19.55
15186,19.16
15186,18.85
15225,18.52
15243,18.21
15260,17.8
15276,17.44
15312,17.1
15327,16.72
15343,16.36
15361,16.41
15376,16.05
15394,15.69
15426,14.85
15442,14.54
15459,14.19
15495,13.81
15511,12.89
15525,12.53
15542,12.63
15575,11.68
15595,11.34
15611,11.01
15625,10.24
15643,9.88
15659,9.6
15695,9.57
15710,9.19
15728,8.73
15759,8.37
15776,8.52
15810,8.16
15826,7.32
15843,6.56
15858,6.56
15893,6.29
15909,6.03
15925,5.34
15942,5.4
15960,4.98
15976,4.57
16009,4.97
16026,4.73
16044,4.57
16078,4.19
16092,3.63
16109,3.99
16126,3.9
16141,3.32
16177,3.26
16193,3.52
16209,3.42
16225,3.32
16259,2.96
16276,2.9
16311,2.89
16326,3.21
16359,2.85
16376,2.85
16411,2.85
16427,2.85
16461,3.16
16477,3.21
16511,3.01
16526,3.01
16542,2.49
16577,2.29
16591,2.7
16609,2.65
16642,2.59
16659,2.59
16676,2.59
16693,2.59
16712,2.59
16726,2.59
16743,2.59
16759,2.59
16777,2.49
16793,2.59
16809,2.59
16842,2.59
16860,2.59
16877,2.59
16895,2.59
16909,2.59
16942,2.59
16959,2.59
16978,2.49
16992,2.59
17012,2.59
17028,2.59
17043,2.59
17058,2.59
17093,2.59
17109,2.59
17126,2.49
17143,2.59
17159,2.54
17192,2.65
17212,2.65
17226,2.65
17242,2.65
17260,2.65
17293,2.54
17309,2.65
17326,2.54
17342,2.65
17359,2.65
17377,2.54
17409,2.54
17426,2.65
17442,2.65
17476,2.65
17492,2.65
17508,2.65
17529,2.65
17544,2.65
17576,2.65
17593,2.65
17626,2.65
17643,2.65
17659,2.65
17693,2.65
17711,2.65
17726,2.65
17743,2.65
17760,2.65
17792,2.65
17809,2.65
17826,2.65
17842,2.65
17859,2.54
17894,2.65
17909,2.54
17925,2.65
17943,2.54
17961,2.54
17992,2.65
18012,2.7
18026,2.7
18044,2.7
18059,2.75
18094,2.75
18109,2.75
18142,2.7
18160,2.8
18193,2.8
18212,2.39
18227,2.44
18259,2.44
18278,2.49
18295,2.54
18329,3.06
18344,3.16
18378,3.21
18395,3.42
18428,3.26
18443,3.88
18462,3.68
18476,4.35
18494,4.19
18509,4.5
18543,5.17
18560,4.93
18578,5.7
18592,5.98
18627,6.44
18644,6.86
18659,6.92
18694,7.44
18709,7.9
18726,8.21
18743,8.68
18760,9.55
18775,10.12
18809,10.6
18826,11.01
18844,11.44
18859,11.91
18893,12.32
18926,12.89
18942,13.92
18959,14.43
18977,14.81
19010,15.17
19010,15.53
19046,15.89
19060,16.25
19079,17.03
19093,16.96
19110,17.34
19127,17.71
19144,18.49
19180,18.9
19194,18.8
19211,19.57
19227,19.88
19243,19.88
19277,20.24
19294,20.67
19311,20.86
19327,21.7
19360,21.55
19377,21.75
19394,21.96
19410,22.1
19427,22.32
19443,22.35
19477,22.63
19477,23.16
19515,22.99
19515,23.09
19531,23.25
19565,23.23
19581,23.42
19598,23.57
19635,23.68
19635,23.93
19635,24.47
19679,24.38
19679,24.85
19679,24.54
19727,24.76
19727,24.85
19727,25.33
19769,25.52
19787,25.21
19787,25.21
19803,25.89
19819,25.58
19819,25.64
19860,26.31
19860,25.98
19860,26.03
19903,26.72
19921,26.41
19921,26.46
19937,26.62
19953,27.29
19953,26.98
19994,27.03
20011,27.59
20027,27.7
20027,27.49
20044,28.06
20060,27.65
20060,28.63
20100,27.9
20118,28.49
20118,29.04
20118,28.73
20161,28.42
20178,28.54
20194,29.19
20212,28.78
20228,29.3
20245,28.95
20245,29.0
20262,29.11
20295,29.73
20295,29.78
20295,29.42
20337,29.93
20355,29.98
20372,30.4
20372,30.03
20372,30.14
20419,29.78
20419,30.29
20451,30.81
20451,30.03
20466,30.14
20483,30.24
20500,30.76
20500,30.86
20538,30.93
20556,31.03
20573,31.13
20573,31.63
20589,31.74
20605,31.39
20624,31.48
20624,32.01
20661,32.11
20679,32.22
20696,31.91
20696,32.11
20696,32.63
20738,32.32
20756,31.91
20772,32.47
20772,32.58
20789,33.14
20806,32.84
20822,32.94
20838,33.52
20838,33.32
20880,33.3
20880,33.87
20913,33.99
20913,33.66
20913,33.78
20956,33.88
20973,33.99
20990,34.09
21006,34.19
21006,34.3
21024,34.4
21041,34.5
21056,34.6
21074,35.17
21091,35.27
21091,35.38
21129,35.48
21145,35.58
21162,35.27
21162,35.38
21196,35.84
21196,36.05
21196,36.05
21196,35.64
21255,35.64
21271,35.64
21289,35.64
21305,35.64
21321,35.53
21321,35.64
21339,35.64
21356,35.64
21371,35.64
21388,35.64
21405,35.64
21422,35.64
21422,35.64
21462,35.64
21477,35.64
21495,35.53
21495,36.05
21530,36.05
21530,36.05
21543,35.64
21560,35.64
21576,35.65
21593,35.65
21609,35.64
21627,35.69
21627,35.74
21666,35.69
21682,35.91
21701,36.41
21701,35.95
21732,36.17
21732,36.68
21749,36.2
21765,36.84
21782,36.48
21799,36.51
21815,36.56
21815,36.62
21815,36.63
21871,36.67
21887,37.04
21904,36.74
21921,37.2
21921,36.79
21921,36.79
21921,36.84
21981,37.3
21998,37.77
22015,36.94
22015,36.99
22048,37.35
22048,37.51
22048,37.56
22090,37.61
22109,37.2
22124,37.25
22141,37.71
22158,37.3
22158,37.35
22158,37.25
22203,37.82
22203,37.41
22235,37.41
22252,37.41
22252,37.41
22284,37.41
22304,37.41
22304,37.41
22318,37.41
22336,37.41
22352,37.41
22367,37.41
22385,37.77
22402,37.87
22418,37.44
22418,37.44
22418,37.46
22473,37.44
22490,37.46
22506,37.92
22506,37.92
22539,37.51
22539,37.51
22573,37.51
22573,37.97
22573,37.97
22617,37.56
22634,38.02
22634,37.61
22668,37.61
22684,37.53
22684,37.53
22722,37.71
22740,38.18
22756,37.77
22756,37.82
22789,37.82
22807,37.87
22807,38.33
22822,37.92
22840,37.97
22840,38.01
22840,38.06
22901,38.02
22901,38.64
22932,38.28
22932,38.33
22967,38.44
22967,38.54
23000,38.64
23000,38.75
23014,38.85
23032,39.42
23032,39.11
23032,39.57
23091,39.36
23108,39.52
23124,40.14
23141,39.9
23157,40.4
23173,40.15
23190,40.45
23209,40.67
23209,40.76
23224,41.08
23241,41.75
23276,41.96
23276,41.65
23276,41.86
23276,42.53
23333,42.42
23350,42.63
23350,42.85
23384,43.4
23384,43.63
23417,43.37
23417,43.57
23450,44.19
23450,44.5
23484,44.24
23484,44.86
23498,44.6
23515,44.81
23531,45.0
23548,45.64
23566,45.38
23582,45.95
23599,46.15
23615,46.36
23650,46.15
23650,46.84
23684,46.63
23684,46.87
23698,47.2
23734,47.75
23751,47.56
23767,48.38
23782,48.11
23801,48.85
23815,49.21
23832,48.95
23848,49.64
23866,50.31
23883,49.69
23899,50.77
23915,50.57
23951,50.34
23951,50.57
23985,51.19
23999,51.31
24016,51.1
24033,52.27
24067,52.01
24082,52.1
24099,51.96
24116,52.11
24132,52.7
24168,52.37
24168,52.47
24200,52.99
24215,52.65
24233,52.73
24251,53.68
24265,52.89
24282,53.42
24298,53.52
24315,53.2
24348,53.78
24366,53.88
24385,53.56
24385,54.04
24418,54.3
24435,53.97
24450,54.12
24468,54.28
24483,54.43
24498,54.6
24515,54.64
24534,55.33
24567,55.5
24582,55.64
24599,55.33
24616,55.48
24633,55.6
24666,55.76
24685,55.67
24698,55.98
24717,56.68
24733,56.31
24749,56.48
24784,56.62
24800,56.8
24816,57.42
24833,57.3
24849,57.92
24883,57.63
24902,58.3
24915,57.92
24933,58.2
24951,58.33
24966,57.97
24982,59.07
25017,58.75
25034,58.76
25050,58.97
25066,59.07
25099,59.04
25115,59.04
25131,59.55
25149,59.9
25165,60.0
25183,60.1
25183,60.1
25183,60.21
25183,60.0
25183,60.55
25183,60.14
25183,60.26
25183,60.81
25183,60.62
25183,60.72
25183,61.29
25183,61.27
25428,61.37
25444,61.49
25460,61.58
25479,61.34
25496,61.86
25510,61.49
25545,61.55
25564,62.01
25578,62.01
25594,61.65
25610,61.7
25627,61.7
25662,61.8
25680,61.82
25694,61.82
25711,61.8
25728,61.82
25743,61.29
25761,61.7
25795,61.7
25811,62.25
25827,61.8
25845,61.68
25860,61.63
25877,61.74
25913,61.75
25927,61.24
25943,61.63
25963,61.62
25977,61.34
25996,61.74
26010,61.63
26045,61.65
26061,62.08
26078,61.75
26093,61.75
26110,61.24
26144,61.63
26162,62.15
26178,61.75
26194,62.18
26211,61.65
26228,61.63
26246,61.63
26278,62.06
26298,61.74
26312,62.18
26328,62.18
26344,62.18
26361,61.72
26394,61.74
26411,61.72
26427,61.22
26446,61.62
26463,61.72
26477,61.67
26511,62.04
26528,62.18
26545,61.65
26562,61.63
26578,62.16
26595,61.6
26627,61.6
26645,62.53
26661,62.03
26678,61.51
26695,61.51
26711,61.62
26728,61.51
26762,61.62
26781,61.63
26795,61.51
26811,61.51
26828,61.63
26845,61.63
26860,61.51
26878,62.37
26911,61.63
26930,62.39
26944,61.51
26963,61.53
26979,61.65
26996,61.96
27014,61.53
27030,61.53
27065,61.63
27082,61.55
27098,61.55
27116,61.53
27131,61.53
27147,61.65
27163,61.63
27180,61.55
27214,61.53
27229,61.65
27247,61.65
27266,61.99
27282,62.01
27296,62.1
27313,61.58
27347,61.68
27366,61.99
27380,61.58
27396,61.67
27413,61.58
27431,61.68
27463,61.67
27463,61.99
27498,62.11
27515,62.42
27530,62.42
27548,62.1
27564,62.1
27580,61.55
27613,61.65
27630,61.65
27647,61.55
27663,61.65
27679,61.65
27696,61.56
27733,61.65
27747,61.65
27766,61.55
27780,61.65
27797,61.65
27814,61.55
27830,62.08
27863,61.65
27883,61.55
27897,62.08
27913,61.65
27931,61.98
27948,62.08
27983,61.96
27983,61.96
28014,62.06
28031,62.39
28048,62.39
28065,61.96
28081,62.08
28116,61.62
28116,61.62
28148,61.91
28167,61.92
28182,62.01
28198,62.03
28216,61.91
28247,61.91
28265,62.03
28282,61.92
28299,61.91
28315,62.03
28332,62.03
28348,61.92
28364,61.91
28399,62.03
28414,61.91
28433,61.91
28450,61.91
28464,62.03
28498,62.03
28515,61.92
28531,62.03
28549,61.49
28565,61.49
28581,61.6
28599,62.03
28631,61.91
28650,61.62
28666,61.51
28682,61.51
28697,61.67
28714,61.72
28732,61.65
28748,61.7
28781,61.8
28798,62.16
28814,62.27
28831,62.27
28847,62.16
28866,62.27
28881,62.23
28916,62.18
28933,61.86
28948,61.75
28966,61.75
28981,61.86
28999,61.75
29033,61.75
29048,62.34
29064,61.92
29081,61.8
29100,61.8
29115,62.27
29131,62.32
29166,62.49
29183,62.11
29198,62.53
29216,62.65
29234,62.39
29249,62.47
29265,62.47
29283,62.68
29301,63.16
29318,62.84
29334,63.11
29348,63.11
29365,63.73
29382,63.68
29400,63.25
29415,63.78
29432,63.66
29450,63.66
29466,63.32
29482,63.2
29499,63.2
29515,63.32
29532,63.63
29550,63.73
29565,63.63
29582,63.14
29599,63.26
29616,63.14
29632,63.56
29649,63.2
29666,63.11
29699,63.63
29716,63.09
29716,63.09
29750,63.2
29750,63.49
29766,63.56
29802,63.45
29816,63.42
29835,63.02
29848,63.01
29867,63.56
29883,63.04
29902,63.56
29916,63.02
29933,63.02
29949,63.54
29966,63.44
29985,63.54
29998,62.99
30016,62.99
30035,63.09
30051,62.97
30074,63.09
30074,62.97
30104,63.09
30120,62.99
30137,63.09
30154,62.97
30171,62.97
30187,63.56
30204,63.02
30222,63.56
30238,63.02
30256,63.45
30272,63.45
30287,63.45
30304,63.14
30322,63.02
30339,63.14
30354,63.04
30371,63.45
30387,63.13
30404,63.45
30420,63.56
30438,63.45
30453,63.45
30470,63.04
30487,63.45
30505,63.56
30519,63.04
30539,63.04
30571,63.04
30587,62.92
30587,63.3
30604,63.18
30620,63.3
30637,63.18
30654,63.28
30670,63.18
30687,64.04
30722,63.06
30738,63.93
30754,63.8
30787,63.81
30987,64.23
31022,63.33
31039,63.47
31039,63.61
31071,63.63
31088,63.59
31104,63.47
31120,63.37
31137,63.51
31155,63.51
31190,63.61
31204,63.51
31223,63.51
31237,63.75
31254,63.64
31272,63.33
31288,63.64
31305,63.33
31321,63.64
31339,63.64
31339,63.33
31371,63.64
31371,63.33
31389,63.64
31404,64.19
31421,64.09
31439,63.21
31456,64.62
31471,63.64
31488,63.75
31507,63.64
31521,63.64
31538,63.51
31571,63.93
31588,63.2
31588,63.95
31621,63.51
31621,63.73
31638,63.21
31655,63.3
31670,63.21
31687,64.07
31705,64.05
31723,64.05
31738,63.64
31755,63.21
31788,63.9
31805,63.92
31821,64.02
31838,63.47
31856,63.02
31872,63.04
31905,63.01
31905,63.73
31943,63.52
31960,63.18
31979,63.75
31993,63.33
32011,62.9
32029,62.53
32044,62.59
32061,62.97
32077,62.56
32095,62.39
32127,62.68
32142,62.11
32142,62.3
32181,62.34
32217,62.04
32251,61.44
32265,61.55
32301,60.88
32333,60.93
32349,60.05
32381,59.85
32401,59.83
32401,59.42
32431,59.14
32431,59.76
32468,58.93
32484,58.73
32502,57.9
32518,57.7
32535,57.85
32552,57.44
32585,56.63
32585,56.46
32618,56.03
32635,55.55
32652,55.36
32668,55.46
32685,54.79
32702,53.92
32718,54.54
32735,54.18
32750,53.4
32767,53.45
32784,52.68
32801,52.78
32818,51.58
32834,51.7
32868,51.39
32868,51.55
32883,50.91
32919,50.69
32933,50.46
32953,51.2
32953,51.07
32971,50.91
32989,49.93
33005,50.24
33021,50.14
33055,50.02
33055,50.34
33089,49.78
33089,49.62
33105,49.45
33122,49.73
33157,49.09
33171,48.47
33188,48.28
33206,48.9
33224,47.8
33237,48.52
33255,48.21
33271,47.13
33288,46.98
33304,46.67
33321,46.51
33339,46.56
33354,45.98
33373,45.72
33388,45.93
33406,45.09
33421,44.79
33439,44.48
33454,44.16
33474,44.67
33488,44.02
33507,44.11
33521,42.92
33541,43.02
33554,42.18
33575,42.27
33575,42.1
33606,41.82
33623,41.96
33623,40.74
33640,40.57
33656,40.31
33673,40.07
33690,40.12
33708,39.95
33724,39.19
33740,39.45
33757,39.19
33773,38.4
33791,39.09
33806,38.83
33806,37.7
33806,37.44
33861,38.06
33878,37.34
33893,37.06
33910,36.7
33927,35.93
33943,35.57
33959,36.03
33959,35.26
33976,34.88
33993,34.54
34010,34.16
34027,33.85
34027,33.54
34027,32.92
34081,32.51
34100,32.25
34100,32.41
34100,32.15
34144,31.89
34144,31.22
34177,30.96
34177,30.7
34193,30.45
34210,30.17
34226,29.93
34244,29.67
34260,28.95
34260,28.75
34307,28.57
34323,28.21
34323,27.9
34340,27.63
34358,27.27
34373,26.34
34373,26.39
34414,25.67
34431,25.62
34450,24.73
34464,24.02
34497,23.97
34497,23.04
34532,22.56
34548,22.53
34565,21.7
34581,21.68
34615,20.79
34632,20.34
34648,19.86
34681,19.24
34699,18.63
34715,18.11
34750,17.59
34767,17.49
34783,16.56
34799,16.05
34834,15.53
34848,14.95
34885,14.38
34900,13.28
34917,12.61
34948,12.11
34967,11.53
34981,11.17
34998,10.6
35034,10.24
35048,9.83
35068,9.35
35099,8.68
35115,8.21
35149,8.06
35167,6.65
35199,6.19
35217,5.62
35231,5.4
35249,5.82
35265,5.4
35298,4.52
35315,4.76
35315,4.19
35357,3.99
35374,4.35
35390,3.78
35424,3.63
35440,4.04
35457,3.93
35491,3.37
35507,3.32
35523,3.21
35558,3.57
35574,3.47
35574,3.93
35608,3.47
35627,3.42
35643,2.96
35659,2.8
35677,3.32
35677,2.85
35711,3.26
35729,3.21
35765,3.06
35780,3.11
35811,3.11
35828,3.06
35844,3.06
35861,2.96
35897,3.06
35913,2.96
35929,3.06
35961,3.06
35977,3.06
35995,3.06
36011,3.06
36030,2.94
36030,3.11
36063,3.11
36080,3.11
36098,3.01
36114,3.11
36150,3.11
36163,3.11
36183,3.11
36198,3.11
36230,3.11
36249,3.11
36281,3.11
36298,3.11
36313,3.11
36313,3.11
36347,3.16
36364,3.11
36382,3.11
36413,3.16
36434,3.16
36449,3.16
36482,3.06
36499,3.16
36514,3.16
36531,3.16
36547,3.21
36565,3.21
36598,2.8
36614,3.26
36650,3.26
36664,2.85
36681,3.21
36699,2.8
36732,2.8
36747,2.8
36764,2.96
36797,2.96
36814,3.32
36831,3.32
36865,3.32
36880,3.42
36901,3.42
36916,3.42
36948,3.42
36964,3.42
36981,3.32
36997,3.35
37031,3.32
37050,3.42
37064,3.42
37097,3.32
37114,3.42
37131,3.32
37167,3.42
37181,3.42
37198,3.42
37231,3.42
37250,3.42
37282,3.32
37298,3.32
37315,3.42
37347,3.32
37367,3.42
37398,3.42
37414,3.42
37448,3.42
37464,3.42
37498,3.42
37516,3.42
37533,3.32
37568,3.42
37585,3.32
37617,3.32
37637,3.42
37667,3.42
37684,3.42
37702,3.42
37717,3.42
37752,3.42
37768,3.42
37786,3.42
37818,3.42
37833,3.32
37867,3.42
37884,3.32
37901,3.42
37918,3.37
37951,3.32
37972,3.42
38006,2.96
38023,2.96
38040,2.96
38074,2.96
38091,2.96
38107,2.96
38123,2.96
38160,3.37
38173,2.9
38200,2.9
38217,2.9
38251,2.9
38251,3.32
38284,2.85
38301,2.85
38318,3.26
38334,3.26
38367,2.7
38387,3.21
38403,3.21
38403,3.13
38436,3.16
38436,3.16
38453,3.11
38470,3.11
38487,3.06
38519,2.96
38537,3.01
38554,2.96
38572,2.49
38603,2.44
38622,2.44
38638,2.44
38638,2.85
38638,2.85
38680,2.85
38680,2.44
38694,2.44
38712,2.85
38712,2.85
38728,2.85
38744,2.44
38764,2.32
38764,2.85
38764,2.44
38764,2.85
38817,2.85
38817,2.85
38834,2.85
38850,2.44
38867,2.34
38867,2.42
38883,2.44
38902,2.44
38902,2.85
38917,2.85
38934,2.85
38953,2.85
38953,2.75
38953,2.77
38953,2.44
38953,2.85
38953,2.85
38953,2.42
39042,2.44
39042,2.85
39058,2.44
39075,2.85
39075,2.85
39075,2.85
39075,2.85
39075,2.44
39075,2.44
39075,2.44
39075,2.44
39075,2.44
39199,2.34
39199,2.34
39199,2.44
39240,2.44
39240,2.44
39255,2.44
39272,2.44
39289,2.44
39289,2.42
39305,2.44
39322,2.44
39338,2.44
39355,2.44
39355,2.44
39372,2.44
39388,2.44
39388,2.44
39406,2.42
39421,2.32
39421,2.44
39421,2.44
39465,2.44
39482,2.44
39498,2.44
39516,2.44
39516,2.9
39550,2.9
39566,2.49
39583,2.39
39617,2.49
39634,2.49
39654,2.96
39667,2.96
39685,2.54
39700,2.54
39717,2.9
39753,3.01
39766,3.06
39784,3.11
39817,3.16
39833,3.26
39850,2.9
39867,3.32
39902,3.54
39916,3.16
39933,3.78
39950,3.88
39987,4.09
40001,3.78
40017,4.86
40050,4.21
40067,5.24
40084,4.62
40117,5.19
40117,4.98
40150,5.55
40167,5.4
40183,6.24
40217,5.72
40234,6.75
40250,6.13
40284,7.23
40302,6.62
40334,7.29
40350,7.39
40383,7.65
40403,7.9
40437,8.52
40450,7.73
40484,8.32
40503,9.04
40534,8.73
40550,8.73
40584,9.04
40601,8.68
40617,8.78
40635,9.19
40667,9.4
40684,9.45
40703,9.04
40720,9.19
40737,9.6
40771,9.88
40788,9.45
40805,9.98
40823,10.07
40841,9.83
40875,9.91
40891,10.55
40908,10.72
40926,10.34
40939,10.86
40958,11.12
40994,10.76
41007,11.44
41024,11.12
41059,11.68
41074,11.86
41091,12.16
41127,12.2
41140,12.47
41174,12.58
41190,12.89
41226,12.99
41240,13.66
41274,13.87
41291,13.66
41324,14.23
41341,14.55
41357,14.59
41374,14.91
41390,14.95
41423,15.12
41441,15.27
41457,15.43
41476,15.69
41491,16.2
41507,15.95
41543,16.1
41559,16.31
41575,16.46
41592,17.2
41608,16.82
41625,16.98
41659,17.13
41675,17.7
41691,17.39
41709,17.54
41726,17.65
41741,17.82
41777,17.92
41792,18.06
41808,18.23
41825,18.38
41858,18.54
41878,18.69
41892,18.9
41927,19.16
41941,19.42
41958,19.73
41989,19.98
42007,20.65
42024,20.45
42057,20.7
42073,20.93
42091,21.13
42107,21.29
42141,21.44
42141,22.06
42175,21.63
42194,21.86
42210,21.86
42226,22.42
42260,22.06
42279,22.32
42292,22.42
42312,22.58
42344,22.92
42360,22.9
42378,23.06
42393,23.42
42393,23.35
42433,23.04
42467,23.54
42485,23.32
42485,24.42
42529,24.23
42562,24.21
42579,24.52
42579,25.1
42614,24.81
42614,24.98
42652,25.15
42668,25.36
42668,25.93
42685,25.95
42701,26.15
42701,25.84
42741,25.84
42758,26.41
42758,26.62
42758,26.2
42805,26.31
42805,26.51
42805,26.62
42847,26.62
42865,27.18
42865,27.39
42881,27.08
42898,27.08
42898,27.18
42939,27.29
42939,27.51
42972,27.61
42972,27.59
42988,28.16
43003,28.26
43003,28.38
43043,28.59
43062,28.21
43078,29.21
43078,28.42
43094,28.54
43127,29.05
43127,29.02
43173,28.93
43188,29.02
43188,29.26
43229,29.36
43246,29.47
43262,30.03
43262,30.15
43262,30.24
43307,30.24
43323,30.34
43340,30.55
43356,30.65
43356,30.76
43373,30.4
43390,30.5
43390,30.5
43390,30.6
43445,31.13
43463,31.24
43479,31.32
43479,31.43
43497,31.53
43513,31.63
43529,31.74
43529,31.96
43570,32.06
43586,31.75
43602,32.16
43602,32.73
43620,31.96
43636,32.94
43652,32.63
43669,32.32
43669,33.3
43708,32.99
43726,33.56
43726,33.25
43757,33.35
43757,33.51
43774,33.66
43791,33.81
43807,33.97
43824,34.54
43824,34.69
43865,34.86
43865,35.02
43897,34.71
43914,34.85
43914,35.02
43914,35.17
43914,35.64
43974,35.89
43974,35.96
44017,35.62
44017,35.69
44048,35.69
44065,35.74
44065,36.1
44081,35.79
44098,35.79
44115,35.79
44132,36.25
44149,35.84
44149,35.89
44190,35.95
44190,36.0
44224,36.1
44224,36.62
44254,36.31
44254,36.41
44254,36.51
44297,36.62
44315,36.77
44331,37.3
44348,36.87
44364,37.1
44364,37.61
44364,37.25
44409,37.34
44425,37.39
44442,37.9
44458,37.54
44475,37.66
