2016,7,8,11,32
timestamp, trialcnt, block, diameter, mousex, mousey
17471.0,9,0,150,60,861,535
17490.0,9,0,150,60,861,535
17506.0,9,0,150,60,861,535
17523.0,9,0,150,60,861,535
17537.0,9,0,150,60,861,535
17557.0,9,0,150,60,861,535
17571.0,9,0,150,60,861,535
17588.0,9,0,150,60,861,535
17605.0,9,0,150,60,861,535
17622.0,9,0,150,60,861,536
17639.0,9,0,150,60,861,536
17654.0,9,0,150,60,861,536
17673.0,9,0,150,60,861,536
17688.0,9,0,150,60,861,536
17706.0,9,0,150,60,861,536
17721.0,9,0,150,60,861,536
17738.0,9,0,150,60,861,536
17756.0,9,0,150,60,861,539
17771.0,9,0,150,60,859,542
17791.0,9,0,150,60,859,542
17804.0,9,0,150,60,846,556
17822.0,9,0,150,60,839,566
17838.0,9,0,150,60,834,576
17854.0,9,0,150,60,826,587
17872.0,9,0,150,60,826,587
17887.0,9,0,150,60,818,598
17904.0,9,0,150,60,818,598
17921.0,9,0,150,60,816,600
17938.0,9,0,150,60,815,602
17955.0,9,0,150,60,813,604
17971.0,9,0,150,60,811,608
17988.0,9,0,150,60,810,610
18005.0,9,0,150,60,809,612
18022.0,9,0,150,60,809,612
18072.0,10,0,150,60,809,612
18088.0,10,0,150,60,840,525
18104.0,10,0,150,60,840,525
18121.0,10,0,150,60,840,525
18139.0,10,0,150,60,840,525
18156.0,10,0,150,60,837,529
18173.0,10,0,150,60,835,537
18188.0,10,0,150,60,832,542
18206.0,10,0,150,60,829,552
18222.0,10,0,150,60,826,559
18238.0,10,0,150,60,825,561
18255.0,10,0,150,60,825,561
18272.0,10,0,150,60,825,561
18288.0,10,0,150,60,825,561
18307.0,10,0,150,60,825,561
18321.0,10,0,150,60,825,561
18338.0,10,0,150,60,825,561
18355.0,10,0,150,60,825,561
18371.0,10,0,150,60,825,561
18389.0,10,0,150,60,825,561
18404.0,10,0,150,60,825,561
18423.0,10,0,150,60,826,559
18437.0,10,0,150,60,826,559
18456.0,10,0,150,60,826,559
18472.0,10,0,150,60,894,507
18489.0,10,0,150,60,910,495
18505.0,10,0,150,60,961,464
18523.0,10,0,150,60,1015,436
18539.0,10,0,150,60,1037,427
18554.0,10,0,150,60,1072,416
18571.0,10,0,150,60,1086,413
18590.0,10,0,150,60,1087,413
18606.0,10,0,150,60,1087,413
18621.0,10,0,150,60,1087,413
18638.0,10,0,150,60,1087,413
18655.0,10,0,150,60,1087,413
18672.0,10,0,150,60,1087,413
18689.0,10,0,150,60,1087,413
18706.0,10,0,150,60,1087,413
18723.0,10,0,150,60,1087,413
18738.0,10,0,150,60,1087,413
18754.0,10,0,150,60,1087,413
18772.0,10,0,150,60,1090,413
18789.0,10,0,150,60,1090,413
18805.0,10,0,150,60,1090,413
18824.0,10,0,150,60,1090,413
18838.0,10,0,150,60,1090,413
18855.0,10,0,150,60,1090,413
18870.0,10,0,150,60,1090,413
18888.0,10,0,150,60,1099,413
18905.0,10,0,150,60,1103,413
18922.0,10,0,150,60,1107,413
18937.0,10,0,150,60,1109,413
18957.0,10,0,150,60,1116,412
18971.0,10,0,150,60,1126,411
18990.0,10,0,150,60,1135,410
19004.0,10,0,150,60,1138,409
19021.0,10,0,150,60,1139,409
19039.0,10,0,150,60,1141,409
19056.0,10,0,150,60,1142,409
19073.0,10,0,150,60,1142,409
19090.0,10,0,150,60,1142,409
19105.0,10,0,150,60,1142,409
19122.0,10,0,150,60,1142,409
19137.0,10,0,150,60,1142,409
19155.0,10,0,150,60,1142,409
19172.0,10,0,150,60,1142,409
19190.0,10,0,150,60,1141,409
19206.0,10,0,150,60,1140,409
19223.0,10,0,150,60,1139,409
19238.0,10,0,150,60,1133,409
19256.0,10,0,150,60,1121,406
19271.0,10,0,150,60,1110,402
19288.0,10,0,150,60,1067,386
19306.0,10,0,150,60,1048,378
19323.0,10,0,150,60,968,346
19339.0,10,0,150,60,938,330
19354.0,10,0,150,60,885,303
19371.0,10,0,150,60,885,303
19389.0,10,0,150,60,853,284
19404.0,10,0,150,60,841,278
19422.0,10,0,150,60,841,278
19439.0,10,0,150,60,841,278
19454.0,10,0,150,60,841,278
19471.0,10,0,150,60,841,278
19490.0,10,0,150,60,841,278
19505.0,10,0,150,60,841,278
19521.0,10,0,150,60,841,278
19538.0,10,0,150,60,841,278
19555.0,10,0,150,60,841,277
19573.0,10,0,150,60,841,277
19590.0,10,0,150,60,841,277
19606.0,10,0,150,60,838,269
19621.0,10,0,150,60,838,269
19637.0,10,0,150,60,838,267
19654.0,10,0,150,60,838,267
19672.0,10,0,150,60,838,266
19689.0,10,0,150,60,838,266
19706.0,10,0,150,60,838,266
19724.0,10,0,150,60,838,266
19738.0,10,0,150,60,838,266
19754.0,10,0,150,60,837,266
19771.0,10,0,150,60,837,266
19788.0,10,0,150,60,832,259
19805.0,10,0,150,60,827,249
19822.0,10,0,150,60,827,249
19840.0,10,0,150,60,806,232
19854.0,10,0,150,60,806,232
19872.0,10,0,150,60,801,228
19888.0,10,0,150,60,801,228
19904.0,10,0,150,60,785,214
19922.0,10,0,150,60,783,211
19938.0,10,0,150,60,781,208
19956.0,10,0,150,60,780,205
19971.0,10,0,150,60,780,204
19987.0,10,0,150,60,780,202
20005.0,10,0,150,60,780,202
20022.0,10,0,150,60,778,202
20056.0,10,0,150,60,778,202
20075.0,10,0,150,60,778,202
20090.0,10,0,150,60,778,202
20107.0,10,0,150,60,778,202
20124.0,10,0,150,60,778,202
20141.0,10,0,150,60,778,202
20157.0,10,0,150,60,778,203
20174.0,10,0,150,60,778,206
20191.0,10,0,150,60,778,209
20208.0,10,0,150,60,778,217
20223.0,10,0,150,60,778,233
20240.0,10,0,150,60,778,247
20258.0,10,0,150,60,778,262
20275.0,10,0,150,60,780,278
20290.0,10,0,150,60,782,285
20307.0,10,0,150,60,784,304
20323.0,10,0,150,60,790,336
20340.0,10,0,150,60,794,372
20358.0,10,0,150,60,799,404
20374.0,10,0,150,60,801,417
20391.0,10,0,150,60,804,440
20440.0,11,0,150,60,808,462
20457.0,11,0,150,60,808,462
20472.0,11,0,150,60,841,529
20490.0,11,0,150,60,842,530
20507.0,11,0,150,60,843,532
20525.0,11,0,150,60,845,536
20540.0,11,0,150,60,849,540
20557.0,11,0,150,60,851,542
20573.0,11,0,150,60,855,546
20589.0,11,0,150,60,859,549
20609.0,11,0,150,60,861,550
20623.0,11,0,150,60,861,550
20641.0,11,0,150,60,861,550
20658.0,11,0,150,60,861,550
20673.0,11,0,150,60,861,550
20689.0,11,0,150,60,861,550
20709.0,11,0,150,60,861,550
20723.0,11,0,150,60,861,550
20740.0,11,0,150,60,861,550
20757.0,11,0,150,60,861,550
20774.0,11,0,150,60,861,550
20792.0,11,0,150,60,861,550
20808.0,11,0,150,60,861,550
20823.0,11,0,150,60,862,550
20839.0,11,0,150,60,862,550
20856.0,11,0,150,60,862,550
20873.0,11,0,150,60,866,550
20890.0,11,0,150,60,870,550
20907.0,11,0,150,60,876,550
20923.0,11,0,150,60,890,548
20943.0,11,0,150,60,902,546
20956.0,11,0,150,60,942,541
20973.0,11,0,150,60,942,541
20990.0,11,0,150,60,957,538
21041.0,12,0,150,60,1011,529
21056.0,12,0,150,60,1011,529
21073.0,12,0,150,60,1011,529
21090.0,12,0,150,60,848,525
21107.0,12,0,150,60,862,525
21123.0,12,0,150,60,862,525
21140.0,12,0,150,60,893,525
21157.0,12,0,150,60,950,532
21173.0,12,0,150,60,995,541
21189.0,12,0,150,60,1011,545
21206.0,12,0,150,60,1034,554
21223.0,12,0,150,60,1048,558
21240.0,12,0,150,60,1056,561
21257.0,12,0,150,60,1058,562
21274.0,12,0,150,60,1058,562
21291.0,12,0,150,60,1058,562
21308.0,12,0,150,60,1058,562
21323.0,12,0,150,60,1058,562
21340.0,12,0,150,60,1058,562
21357.0,12,0,150,60,1058,562
21373.0,12,0,150,60,1058,562
21390.0,12,0,150,60,1058,562
21407.0,12,0,150,60,1058,562
21424.0,12,0,150,60,1058,562
21442.0,12,0,150,60,1056,562
21456.0,12,0,150,60,1052,562
21473.0,12,0,150,60,1044,563
21490.0,12,0,150,60,1037,563
21506.0,12,0,150,60,1037,563
21524.0,12,0,150,60,1037,563
21541.0,12,0,150,60,1037,563
21557.0,12,0,150,60,1005,573
21573.0,12,0,150,60,1005,573
21591.0,12,0,150,60,988,579
21608.0,12,0,150,60,956,594
21625.0,12,0,150,60,948,598
21643.0,12,0,150,60,948,598
21692.0,13,0,150,60,892,616
21709.0,13,0,150,60,892,616
21725.0,13,0,150,60,821,531
21741.0,13,0,150,60,807,534
21759.0,13,0,150,60,807,534
21775.0,13,0,150,60,796,536
21791.0,13,0,150,60,788,537
21810.0,13,0,150,60,788,537
21825.0,13,0,150,60,783,538
21842.0,13,0,150,60,783,538
21857.0,13,0,150,60,783,538
21874.0,13,0,150,60,783,538
21893.0,13,0,150,60,783,538
21907.0,13,0,150,60,783,538
21924.0,13,0,150,60,783,538
21941.0,13,0,150,60,783,538
21958.0,13,0,150,60,783,538
21974.0,13,0,150,60,783,538
21993.0,13,0,150,60,782,539
22008.0,13,0,150,60,782,539
22024.0,13,0,150,60,782,539
22041.0,13,0,150,60,782,539
22058.0,13,0,150,60,782,539
22075.0,13,0,150,60,782,539
22092.0,13,0,150,60,782,539
22109.0,13,0,150,60,782,539
22124.0,13,0,150,60,782,539
22141.0,13,0,150,60,782,539
22157.0,13,0,150,60,782,539
22174.0,13,0,150,60,782,539
22191.0,13,0,150,60,782,539
22208.0,13,0,150,60,782,539
22226.0,13,0,150,60,782,539
22240.0,13,0,150,60,782,539
22259.0,13,0,150,60,775,541
22275.0,13,0,150,60,769,546
22291.0,13,0,150,60,765,548
22308.0,13,0,150,60,755,552
22324.0,13,0,150,60,744,557
22342.0,13,0,150,60,744,557
22359.0,13,0,150,60,744,557
22407.0,14,0,150,60,729,561
22425.0,14,0,150,60,729,561
22441.0,14,0,150,60,729,561
22458.0,14,0,150,60,729,561
22475.0,14,0,150,60,729,561
22493.0,14,0,150,60,836,527
22508.0,14,0,150,60,836,527
22525.0,14,0,150,60,835,527
22542.0,14,0,150,60,834,523
22558.0,14,0,150,60,832,518
22574.0,14,0,150,60,831,504
22592.0,14,0,150,60,831,489
22608.0,14,0,150,60,831,467
22626.0,14,0,150,60,835,452
22641.0,14,0,150,60,855,399
22659.0,14,0,150,60,889,325
22674.0,14,0,150,60,906,275
22691.0,14,0,150,60,914,235
22708.0,14,0,150,60,915,223
22725.0,14,0,150,60,916,207
22742.0,14,0,150,60,917,195
22757.0,14,0,150,60,917,195
22775.0,14,0,150,60,917,184
22793.0,14,0,150,60,917,183
22810.0,14,0,150,60,917,183
22827.0,14,0,150,60,917,183
22841.0,14,0,150,60,917,183
22858.0,14,0,150,60,917,183
22876.0,14,0,150,60,917,183
22891.0,14,0,150,60,917,183
22910.0,14,0,150,60,917,183
22926.0,14,0,150,60,917,183
22943.0,14,0,150,60,917,183
22959.0,14,0,150,60,917,183
22975.0,14,0,150,60,917,183
22992.0,14,0,150,60,917,183
23009.0,14,0,150,60,917,183
23025.0,14,0,150,60,917,183
23043.0,14,0,150,60,917,183
23058.0,14,0,150,60,917,183
23076.0,14,0,150,60,917,183
23091.0,14,0,150,60,917,183
23108.0,14,0,150,60,917,183
23125.0,14,0,150,60,918,182
23143.0,14,0,150,60,921,178
23159.0,14,0,150,60,924,174
23174.0,14,0,150,60,925,172
23194.0,14,0,150,60,930,169
23207.0,14,0,150,60,937,169
23225.0,14,0,150,60,950,170
23242.0,14,0,150,60,957,172
23259.0,14,0,150,60,974,176
23275.0,14,0,150,60,1019,192
23291.0,14,0,150,60,1031,197
23308.0,14,0,150,60,1059,215
23325.0,14,0,150,60,1084,238
23343.0,14,0,150,60,1105,265
23358.0,14,0,150,60,1116,280
23375.0,14,0,150,60,1122,291
23393.0,14,0,150,60,1124,296
23408.0,14,0,150,60,1129,306
23425.0,14,0,150,60,1133,314
23441.0,14,0,150,60,1137,320
23457.0,14,0,150,60,1137,320
23475.0,14,0,150,60,1138,321
23491.0,14,0,150,60,1142,326
23508.0,14,0,150,60,1149,333
23524.0,14,0,150,60,1162,343
23541.0,14,0,150,60,1172,353
23558.0,14,0,150,60,1175,357
23577.0,14,0,150,60,1177,360
23593.0,14,0,150,60,1178,362
23610.0,14,0,150,60,1178,362
23625.0,14,0,150,60,1178,363
23642.0,14,0,150,60,1178,365
23660.0,14,0,150,60,1178,368
23677.0,14,0,150,60,1179,370
23691.0,14,0,150,60,1179,371
23709.0,14,0,150,60,1179,373
23725.0,14,0,150,60,1179,374
23742.0,14,0,150,60,1179,378
23758.0,14,0,150,60,1178,383
23774.0,14,0,150,60,1176,386
23793.0,14,0,150,60,1171,393
23808.0,14,0,150,60,1160,401
23825.0,14,0,150,60,1160,401
23842.0,14,0,150,60,1133,415
23859.0,14,0,150,60,1115,424
23874.0,14,0,150,60,1062,451
23892.0,14,0,150,60,1023,469
23909.0,14,0,150,60,984,487
23926.0,14,0,150,60,965,495
23943.0,14,0,150,60,918,515
23959.0,14,0,150,60,878,532
23975.0,14,0,150,60,856,544
23991.0,14,0,150,60,830,558
24008.0,14,0,150,60,820,563
24025.0,14,0,150,60,807,572
24043.0,14,0,150,60,794,577
24060.0,14,0,150,60,792,578
24075.0,14,0,150,60,790,579
24093.0,14,0,150,60,789,580
24109.0,14,0,150,60,788,580
24125.0,14,0,150,60,787,580
24141.0,14,0,150,60,785,580
24159.0,14,0,150,60,782,580
24176.0,14,0,150,60,779,580
24193.0,14,0,150,60,778,580
24210.0,14,0,150,60,777,580
24226.0,14,0,150,60,776,580
24242.0,14,0,150,60,775,580
24260.0,14,0,150,60,775,580
24275.0,14,0,150,60,775,580
24292.0,14,0,150,60,775,580
24309.0,14,0,150,60,775,580
24327.0,14,0,150,60,775,580
24342.0,14,0,150,60,775,580
24360.0,14,0,150,60,775,580
24377.0,14,0,150,60,775,580
24393.0,14,0,150,60,775,580
24408.0,14,0,150,60,774,580
24426.0,14,0,150,60,774,580
24443.0,14,0,150,60,774,580
24459.0,14,0,150,60,774,580
24475.0,14,0,150,60,774,580
24491.0,14,0,150,60,774,580
24507.0,14,0,150,60,774,580
24525.0,14,0,150,60,773,580
24542.0,14,0,150,60,772,579
24559.0,14,0,150,60,771,578
24574.0,14,0,150,60,765,576
24591.0,14,0,150,60,755,576
24608.0,14,0,150,60,749,576
24658.0,15,0,150,60,714,574
24675.0,15,0,150,60,840,525
24693.0,15,0,150,60,835,525
24707.0,15,0,150,60,827,525
24724.0,15,0,150,60,814,523
24742.0,15,0,150,60,804,522
24761.0,15,0,150,60,800,521
24777.0,15,0,150,60,800,521
24792.0,15,0,150,60,800,521
24809.0,15,0,150,60,800,521
24826.0,15,0,150,60,802,520
24841.0,15,0,150,60,810,513
24858.0,15,0,150,60,823,502
24875.0,15,0,150,60,828,497
24894.0,15,0,150,60,845,488
24908.0,15,0,150,60,865,478
24925.0,15,0,150,60,880,472
24943.0,15,0,150,60,910,457
24960.0,15,0,150,60,941,441
24976.0,15,0,150,60,964,430
24991.0,15,0,150,60,972,426
25008.0,15,0,150,60,981,423
25024.0,15,0,150,60,981,423
25041.0,15,0,150,60,982,421
25059.0,15,0,150,60,984,420
25076.0,15,0,150,60,984,420
25093.0,15,0,150,60,984,420
25110.0,15,0,150,60,989,417
25125.0,15,0,150,60,1003,406
25142.0,15,0,150,60,1014,398
25160.0,15,0,150,60,1038,380
25175.0,15,0,150,60,1049,373
25192.0,15,0,150,60,1071,357
25208.0,15,0,150,60,1088,347
25226.0,15,0,150,60,1097,342
25242.0,15,0,150,60,1101,339
25259.0,15,0,150,60,1103,338
25275.0,15,0,150,60,1103,338
25291.0,15,0,150,60,1103,337
25308.0,15,0,150,60,1103,336
25326.0,15,0,150,60,1103,332
25343.0,15,0,150,60,1102,323
25358.0,15,0,150,60,1097,307
25375.0,15,0,150,60,1087,289
25392.0,15,0,150,60,1080,276
25408.0,15,0,150,60,1067,263
25425.0,15,0,150,60,1057,256
25442.0,15,0,150,60,1057,256
25459.0,15,0,150,60,1047,249
25477.0,15,0,150,60,1029,239
25494.0,15,0,150,60,1009,226
25509.0,15,0,150,60,999,221
25525.0,15,0,150,60,979,211
25542.0,15,0,150,60,962,200
25559.0,15,0,150,60,950,193
25575.0,15,0,150,60,943,185
25593.0,15,0,150,60,941,183
25610.0,15,0,150,60,939,182
25626.0,15,0,150,60,938,181
25643.0,15,0,150,60,937,180
25660.0,15,0,150,60,937,180
25675.0,15,0,150,60,937,180
25694.0,15,0,150,60,937,180
25709.0,15,0,150,60,937,180
25726.0,15,0,150,60,937,179
25744.0,15,0,150,60,934,176
25760.0,15,0,150,60,931,172
25776.0,15,0,150,60,929,168
25793.0,15,0,150,60,928,166
25810.0,15,0,150,60,926,166
25826.0,15,0,150,60,925,165
25842.0,15,0,150,60,925,165
25860.0,15,0,150,60,923,161
25877.0,15,0,150,60,922,156
25893.0,15,0,150,60,922,154
25910.0,15,0,150,60,921,154
25926.0,15,0,150,60,921,152
25943.0,15,0,150,60,921,146
25958.0,15,0,150,60,921,125
25976.0,15,0,150,60,921,111
25993.0,15,0,150,60,921,103
26009.0,15,0,150,60,920,99
26026.0,15,0,150,60,920,98
26044.0,15,0,150,60,920,98
26059.0,15,0,150,60,920,98
26076.0,15,0,150,60,920,98
26092.0,15,0,150,60,920,97
26109.0,15,0,150,60,920,96
26127.0,15,0,150,60,920,96
26142.0,15,0,150,60,920,96
26160.0,15,0,150,60,920,96
26176.0,15,0,150,60,920,96
26195.0,15,0,150,60,920,96
26210.0,15,0,150,60,920,96
26225.0,15,0,150,60,920,96
26243.0,15,0,150,60,920,96
26260.0,15,0,150,60,920,96
26276.0,15,0,150,60,920,96
26294.0,15,0,150,60,920,96
26309.0,15,0,150,60,920,96
26325.0,15,0,150,60,920,96
26343.0,15,0,150,60,920,96
26359.0,15,0,150,60,920,96
26376.0,15,0,150,60,920,97
26394.0,15,0,150,60,920,97
26411.0,15,0,150,60,920,98
26427.0,15,0,150,60,920,98
26443.0,15,0,150,60,920,99
26459.0,15,0,150,60,920,99
26475.0,15,0,150,60,920,101
26492.0,15,0,150,60,921,110
26510.0,15,0,150,60,921,118
26527.0,15,0,150,60,922,130
26542.0,15,0,150,60,926,152
26561.0,15,0,150,60,927,163
26577.0,15,0,150,60,931,189
26593.0,15,0,150,60,936,217
26610.0,15,0,150,60,941,261
26626.0,15,0,150,60,950,303
26643.0,15,0,150,60,952,320
26659.0,15,0,150,60,955,351
26676.0,15,0,150,60,956,379
26692.0,15,0,150,60,956,411
26709.0,15,0,150,60,954,426
26727.0,15,0,150,60,950,459
26742.0,15,0,150,60,944,482
26759.0,15,0,150,60,938,509
26809.0,16,0,150,60,934,555
26827.0,16,0,150,60,840,535
26843.0,16,0,150,60,841,536
26858.0,16,0,150,60,842,536
26875.0,16,0,150,60,842,536
26893.0,16,0,150,60,844,536
26910.0,16,0,150,60,848,536
26928.0,16,0,150,60,850,536
26943.0,16,0,150,60,858,536
26960.0,16,0,150,60,867,538
26976.0,16,0,150,60,875,545
26992.0,16,0,150,60,883,559
27009.0,16,0,150,60,883,568
27026.0,16,0,150,60,889,601
27043.0,16,0,150,60,891,611
27061.0,16,0,150,60,896,633
27108.0,17,0,150,60,910,674
27125.0,17,0,150,60,840,525
27142.0,17,0,150,60,841,529
27160.0,17,0,150,60,843,534
27175.0,17,0,150,60,844,537
27192.0,17,0,150,60,846,539
27208.0,17,0,150,60,847,542
27226.0,17,0,150,60,849,543
27242.0,17,0,150,60,850,544
27259.0,17,0,150,60,850,545
27276.0,17,0,150,60,851,545
27293.0,17,0,150,60,852,545
27309.0,17,0,150,60,852,545
27326.0,17,0,150,60,852,545
27342.0,17,0,150,60,852,545
27359.0,17,0,150,60,852,545
27375.0,17,0,150,60,852,545
27392.0,17,0,150,60,852,545
27410.0,17,0,150,60,852,545
27427.0,17,0,150,60,852,545
27442.0,17,0,150,60,852,545
27459.0,17,0,150,60,852,545
27476.0,17,0,150,60,852,545
27493.0,17,0,150,60,852,545
27508.0,17,0,150,60,852,545
27526.0,17,0,150,60,852,545
27543.0,17,0,150,60,852,545
27560.0,17,0,150,60,852,545
27576.0,17,0,150,60,852,545
27593.0,17,0,150,60,852,545
27610.0,17,0,150,60,852,545
27626.0,17,0,150,60,852,545
27642.0,17,0,150,60,852,545
27660.0,17,0,150,60,852,545
