2016,7,26,9,37
timestamp, trialcnt, block, diameter, ringwidth, mousex, mousey, distcenter
22744.0,1,0,150,60,847,391,134.18271
22763.0,1,0,150,60,847,391,134.18271
22777.0,1,0,150,60,847,391,134.18271
22795.0,1,0,150,60,847,391,134.18271
22810.0,1,0,150,60,838,525,2.0
22829.0,1,0,150,60,838,526,2.236068
22844.0,1,0,150,60,838,526,2.236068
22860.0,1,0,150,60,838,526,2.236068
22880.0,1,0,150,60,838,526,2.236068
22895.0,1,0,150,60,838,527,2.828427
22911.0,1,0,150,60,837,529,5.0
22929.0,1,0,150,60,837,530,5.8309517
22945.0,1,0,150,60,836,530,6.4031243
22962.0,1,0,150,60,836,530,6.4031243
22978.0,1,0,150,60,836,530,6.4031243
22995.0,1,0,150,60,836,530,6.4031243
23011.0,1,0,150,60,836,530,6.4031243
23028.0,1,0,150,60,836,530,6.4031243
23045.0,1,0,150,60,836,530,6.4031243
23061.0,1,0,150,60,836,530,6.4031243
23080.0,1,0,150,60,836,530,6.4031243
23094.0,1,0,150,60,836,530,6.4031243
23111.0,1,0,150,60,836,530,6.4031243
23130.0,1,0,150,60,836,530,6.4031243
23144.0,1,0,150,60,836,529,5.656854
23162.0,1,0,150,60,836,529,5.656854
23179.0,1,0,150,60,836,529,5.656854
23195.0,1,0,150,60,836,529,5.656854
23213.0,1,0,150,60,836,529,5.656854
23228.0,1,0,150,60,837,529,5.0
23246.0,1,0,150,60,837,528,4.2426405
23261.0,1,0,150,60,837,528,4.2426405
23280.0,1,0,150,60,837,528,4.2426405
23294.0,1,0,150,60,837,528,4.2426405
23313.0,1,0,150,60,838,527,2.828427
23328.0,1,0,150,60,838,527,2.828427
23344.0,1,0,150,60,838,526,2.236068
23361.0,1,0,150,60,838,526,2.236068
23378.0,1,0,150,60,839,523,2.236068
23394.0,1,0,150,60,840,521,4.0
23411.0,1,0,150,60,840,519,6.0
23429.0,1,0,150,60,840,518,7.0
23445.0,1,0,150,60,840,515,10.0
23461.0,1,0,150,60,840,513,12.0
23478.0,1,0,150,60,840,510,15.0
23497.0,1,0,150,60,840,504,21.0
23511.0,1,0,150,60,840,497,28.0
23529.0,1,0,150,60,839,491,34.0147
23545.0,1,0,150,60,839,483,42.0119
23563.0,1,0,150,60,839,476,49.010204
23578.0,1,0,150,60,839,472,53.009434
23597.0,1,0,150,60,838,469,56.0357
23612.0,1,0,150,60,838,467,58.034473
23629.0,1,0,150,60,838,463,62.03225
23645.0,1,0,150,60,837,458,67.06713
23661.0,1,0,150,60,837,456,69.065186
23680.0,1,0,150,60,836,452,73.109505
23696.0,1,0,150,60,835,449,76.1643
23712.0,1,0,150,60,835,447,78.160095
23730.0,1,0,150,60,834,445,80.224686
23745.0,1,0,150,60,834,443,82.219215
23762.0,1,0,150,60,834,442,83.21658
23777.0,1,0,150,60,833,441,84.29116
23797.0,1,0,150,60,833,441,84.29116
23813.0,1,0,150,60,833,440,85.28775
23828.0,1,0,150,60,833,440,85.28775
23844.0,1,0,150,60,833,440,85.28775
23863.0,1,0,150,60,833,440,85.28775
23877.0,1,0,150,60,833,439,86.28442
23894.0,1,0,150,60,833,438,87.28116
23913.0,1,0,150,60,833,438,87.28116
23929.0,1,0,150,60,833,438,87.28116
23944.0,1,0,150,60,833,437,88.27797
23963.0,1,0,150,60,833,435,90.27181
23978.0,1,0,150,60,833,432,93.26307
23994.0,1,0,150,60,833,431,94.26028
24013.0,1,0,150,60,833,430,95.257545
24029.0,1,0,150,60,833,430,95.257545
24044.0,1,0,150,60,833,430,95.257545
24063.0,1,0,150,60,833,429,96.25487
24078.0,1,0,150,60,834,429,96.18732
24095.0,2,0,150,60,834,428,97.18539
24113.0,2,0,150,60,834,428,97.18539
24129.0,2,0,150,60,834,428,97.18539
24144.0,2,0,150,60,840,525,0.0
24163.0,2,0,150,60,840,525,0.0
24177.0,2,0,150,60,840,525,0.0
24194.0,2,0,150,60,840,525,0.0
24212.0,2,0,150,60,841,524,1.4142135
24228.0,2,0,150,60,841,524,1.4142135
24244.0,2,0,150,60,841,524,1.4142135
24263.0,2,0,150,60,841,523,2.236068
24279.0,2,0,150,60,842,522,3.6055512
24295.0,2,0,150,60,842,521,4.472136
24313.0,2,0,150,60,842,521,4.472136
24330.0,2,0,150,60,842,521,4.472136
24344.0,2,0,150,60,842,521,4.472136
24363.0,2,0,150,60,842,521,4.472136
24379.0,2,0,150,60,842,521,4.472136
24395.0,2,0,150,60,842,521,4.472136
24412.0,2,0,150,60,842,521,4.472136
24429.0,2,0,150,60,842,522,3.6055512
24444.0,2,0,150,60,842,523,2.828427
24463.0,2,0,150,60,842,523,2.828427
24479.0,2,0,150,60,842,523,2.828427
24494.0,2,0,150,60,842,523,2.828427
24513.0,2,0,150,60,842,523,2.828427
24529.0,2,0,150,60,842,523,2.828427
24545.0,2,0,150,60,842,523,2.828427
24563.0,2,0,150,60,842,523,2.828427
24579.0,2,0,150,60,842,523,2.828427
24595.0,2,0,150,60,842,523,2.828427
24613.0,2,0,150,60,842,523,2.828427
24628.0,2,0,150,60,842,523,2.828427
24644.0,2,0,150,60,842,523,2.828427
24661.0,2,0,150,60,842,523,2.828427
24678.0,2,0,150,60,842,522,3.6055512
24694.0,2,0,150,60,839,516,9.055386
24711.0,2,0,150,60,835,509,16.763054
24728.0,2,0,150,60,834,503,22.803509
24745.0,2,0,150,60,834,498,27.658634
24762.0,2,0,150,60,834,498,27.658634
24779.0,2,0,150,60,834,498,27.658634
24794.0,2,0,150,60,834,483,42.426407
24810.0,2,0,150,60,834,483,42.426407
24828.0,2,0,150,60,834,483,42.426407
24844.0,2,0,150,60,834,474,51.351727
24860.0,2,0,150,60,834,474,51.351727
24878.0,2,0,150,60,834,474,51.351727
24894.0,2,0,150,60,834,465,60.299255
24910.0,2,0,150,60,834,459,66.27216
24928.0,2,0,150,60,834,459,66.27216
24946.0,2,0,150,60,834,454,71.25307
24962.0,2,0,150,60,834,450,75.23962
24977.0,2,0,150,60,834,450,75.23962
24994.0,2,0,150,60,834,442,83.21658
25010.0,2,0,150,60,834,438,87.20665
25028.0,2,0,150,60,834,438,87.20665
25044.0,2,0,150,60,834,438,87.20665
25061.0,2,0,150,60,834,438,87.20665
25077.0,2,0,150,60,834,438,87.20665
25094.0,2,0,150,60,835,426,99.12618
25112.0,2,0,150,60,835,426,99.12618
25127.0,2,0,150,60,835,426,99.12618
25144.0,2,0,150,60,835,426,99.12618
25161.0,2,0,150,60,835,425,100.12492
25179.0,2,0,150,60,835,424,101.12369
25194.0,2,0,150,60,835,423,102.122475
25211.0,2,0,150,60,835,423,102.122475
25228.0,2,0,150,60,835,423,102.122475
25244.0,2,0,150,60,835,422,103.121284
25261.0,2,0,150,60,835,422,103.121284
25278.0,2,0,150,60,835,422,103.121284
25294.0,2,0,150,60,835,422,103.121284
25311.0,2,0,150,60,835,422,103.121284
25328.0,2,0,150,60,835,422,103.121284
25345.0,2,0,150,60,835,422,103.121284
25364.0,2,0,150,60,835,422,103.121284
25379.0,2,0,150,60,835,422,103.121284
25396.0,2,0,150,60,835,422,103.121284
25411.0,2,0,150,60,835,422,103.121284
25428.0,2,0,150,60,835,422,103.121284
25446.0,2,0,150,60,835,422,103.121284
25462.0,2,0,150,60,835,422,103.121284
25478.0,2,0,150,60,835,422,103.121284
25494.0,2,0,150,60,835,422,103.121284
25511.0,2,0,150,60,835,422,103.121284
25530.0,2,0,150,60,835,422,103.121284
25547.0,2,0,150,60,835,422,103.121284
25562.0,2,0,150,60,835,422,103.121284
25578.0,2,0,150,60,835,422,103.121284
25596.0,2,0,150,60,835,422,103.121284
25611.0,2,0,150,60,835,422,103.121284
25628.0,2,0,150,60,835,422,103.121284
25646.0,2,0,150,60,836,418,107.07474
25660.0,2,0,150,60,837,415,110.0409
25678.0,2,0,150,60,837,415,110.0409
25694.0,2,0,150,60,837,411,114.03947
25711.0,2,0,150,60,837,411,114.03947
25727.0,2,0,150,60,837,409,116.03879
25744.0,2,0,150,60,837,406,119.03781
25761.0,2,0,150,60,837,404,121.037186
25777.0,2,0,150,60,837,403,122.03688
25795.0,2,0,150,60,837,403,122.03688
25811.0,2,0,150,60,837,403,122.03688
25830.0,2,0,150,60,837,403,122.03688
25844.0,2,0,150,60,837,403,122.03688
25863.0,2,0,150,60,837,403,122.03688
25878.0,2,0,150,60,837,403,122.03688
25895.0,2,0,150,60,837,403,122.03688
25911.0,2,0,150,60,837,403,122.03688
25928.0,2,0,150,60,837,404,121.037186
25945.0,3,0,150,60,835,405,120.10412
25962.0,3,0,150,60,834,408,117.15375
25979.0,3,0,150,60,832,411,114.28036
25996.0,3,0,150,60,840,525,0.0
26012.0,3,0,150,60,840,527,2.0
26028.0,3,0,150,60,840,528,3.0
26045.0,3,0,150,60,840,528,3.0
26063.0,3,0,150,60,840,529,4.0
26078.0,3,0,150,60,840,530,5.0
26096.0,3,0,150,60,840,531,6.0
26113.0,3,0,150,60,840,532,7.0
26128.0,3,0,150,60,840,533,8.0
26144.0,3,0,150,60,840,533,8.0
26161.0,3,0,150,60,840,533,8.0
26179.0,3,0,150,60,840,533,8.0
26194.0,3,0,150,60,840,533,8.0
26211.0,3,0,150,60,840,533,8.0
26228.0,3,0,150,60,840,533,8.0
26244.0,3,0,150,60,840,533,8.0
26262.0,3,0,150,60,840,533,8.0
26280.0,3,0,150,60,840,533,8.0
26294.0,3,0,150,60,840,533,8.0
26311.0,3,0,150,60,840,533,8.0
26328.0,3,0,150,60,840,533,8.0
26345.0,3,0,150,60,840,533,8.0
26361.0,3,0,150,60,840,532,7.0
26377.0,3,0,150,60,840,531,6.0
26395.0,3,0,150,60,840,531,6.0
26411.0,3,0,150,60,842,524,2.236068
26427.0,3,0,150,60,843,520,5.8309517
26444.0,3,0,150,60,843,520,5.8309517
26461.0,3,0,150,60,843,513,12.369317
26478.0,3,0,150,60,843,507,18.248287
26494.0,3,0,150,60,843,507,18.248287
26511.0,3,0,150,60,843,497,28.160255
26528.0,3,0,150,60,842,494,31.06445
26544.0,3,0,150,60,842,494,31.06445
26561.0,3,0,150,60,840,490,35.0
26578.0,3,0,150,60,840,487,38.0
26596.0,3,0,150,60,840,481,44.0
26612.0,3,0,150,60,840,476,49.0
26628.0,3,0,150,60,840,470,55.0
26644.0,3,0,150,60,840,466,59.0
26661.0,3,0,150,60,840,462,63.0
26677.0,3,0,150,60,840,460,65.0
26696.0,3,0,150,60,840,459,66.0
26711.0,3,0,150,60,840,458,67.0
26727.0,3,0,150,60,841,457,68.007355
26744.0,3,0,150,60,841,457,68.007355
26761.0,3,0,150,60,841,452,73.00685
26779.0,3,0,150,60,841,450,75.00667
26794.0,3,0,150,60,841,448,77.00649
26811.0,3,0,150,60,841,446,79.00633
26828.0,3,0,150,60,841,443,82.006096
26844.0,3,0,150,60,841,443,82.006096
26861.0,3,0,150,60,841,433,92.00543
26878.0,3,0,150,60,841,429,96.00521
26894.0,3,0,150,60,841,429,96.00521
26911.0,3,0,150,60,841,427,98.005104
26928.0,3,0,150,60,841,427,98.005104
26944.0,3,0,150,60,841,427,98.005104
26962.0,3,0,150,60,841,427,98.005104
26977.0,3,0,150,60,841,427,98.005104
26994.0,3,0,150,60,841,427,98.005104
27010.0,3,0,150,60,841,427,98.005104
27028.0,3,0,150,60,841,427,98.005104
27044.0,3,0,150,60,841,427,98.005104
27062.0,3,0,150,60,841,427,98.005104
27077.0,3,0,150,60,841,427,98.005104
27095.0,3,0,150,60,841,427,98.005104
27112.0,3,0,150,60,841,427,98.005104
27127.0,3,0,150,60,841,427,98.005104
27145.0,3,0,150,60,841,427,98.005104
27162.0,3,0,150,60,841,427,98.005104
27178.0,3,0,150,60,841,427,98.005104
27194.0,3,0,150,60,841,427,98.005104
27211.0,3,0,150,60,841,429,96.00521
27227.0,4,0,150,60,841,429,96.00521
27244.0,4,0,150,60,841,429,96.00521
27261.0,4,0,150,60,841,429,96.00521
27278.0,4,0,150,60,840,525,0.0
27294.0,4,0,150,60,840,525,0.0
27313.0,4,0,150,60,840,525,0.0
27328.0,4,0,150,60,840,525,0.0
27344.0,4,0,150,60,840,525,0.0
27362.0,4,0,150,60,840,525,0.0
27377.0,4,0,150,60,840,525,0.0
27394.0,4,0,150,60,840,525,0.0
27411.0,4,0,150,60,840,525,0.0
27427.0,4,0,150,60,840,525,0.0
27445.0,4,0,150,60,840,525,0.0
27462.0,4,0,150,60,840,525,0.0
27477.0,4,0,150,60,840,527,2.0
27495.0,4,0,150,60,840,527,2.0
27512.0,4,0,150,60,839,527,2.236068
27528.0,4,0,150,60,839,528,3.1622777
27544.0,4,0,150,60,839,528,3.1622777
27561.0,4,0,150,60,839,528,3.1622777
27577.0,4,0,150,60,839,528,3.1622777
27594.0,4,0,150,60,839,528,3.1622777
27611.0,4,0,150,60,839,529,4.1231055
27627.0,4,0,150,60,839,529,4.1231055
27645.0,4,0,150,60,839,529,4.1231055
27662.0,4,0,150,60,839,526,1.4142135
27679.0,4,0,150,60,842,520,5.3851647
27696.0,4,0,150,60,842,520,5.3851647
27711.0,4,0,150,60,847,506,20.248457
27727.0,4,0,150,60,847,501,25.0
27744.0,4,0,150,60,847,501,25.0
27761.0,4,0,150,60,847,494,31.780497
27777.0,4,0,150,60,846,488,37.48333
27795.0,4,0,150,60,846,488,37.48333
27811.0,4,0,150,60,846,478,47.38143
27828.0,4,0,150,60,845,475,50.24938
27844.0,4,0,150,60,845,475,50.24938
27861.0,4,0,150,60,843,469,56.0803
27877.0,4,0,150,60,842,465,60.033325
27895.0,4,0,150,60,842,465,60.033325
27911.0,4,0,150,60,842,453,72.02777
27927.0,4,0,150,60,841,449,76.00658
27944.0,4,0,150,60,841,449,76.00658
27961.0,4,0,150,60,840,443,82.0
27978.0,4,0,150,60,840,442,83.0
27995.0,4,0,150,60,840,442,83.0
28013.0,4,0,150,60,840,441,84.0
28027.0,4,0,150,60,840,441,84.0
28045.0,4,0,150,60,840,441,84.0
28062.0,4,0,150,60,840,441,84.0
28078.0,4,0,150,60,840,441,84.0
28095.0,4,0,150,60,840,441,84.0
28112.0,4,0,150,60,840,441,84.0
28128.0,4,0,150,60,840,441,84.0
28145.0,4,0,150,60,840,441,84.0
28164.0,4,0,150,60,839,441,84.00595
28177.0,4,0,150,60,839,440,85.00588
28194.0,4,0,150,60,839,440,85.00588
28213.0,4,0,150,60,839,438,87.005745
28228.0,4,0,150,60,839,438,87.005745
28246.0,4,0,150,60,839,438,87.005745
28263.0,4,0,150,60,839,437,88.005684
28279.0,4,0,150,60,839,436,89.005615
28295.0,4,0,150,60,839,435,90.005554
28314.0,4,0,150,60,839,434,91.00549
28327.0,4,0,150,60,839,434,91.00549
28345.0,4,0,150,60,839,434,91.00549
28361.0,4,0,150,60,839,434,91.00549
28378.0,4,0,150,60,839,434,91.00549
28395.0,4,0,150,60,839,434,91.00549
28412.0,4,0,150,60,838,434,91.02197
28428.0,4,0,150,60,838,434,91.02197
28446.0,4,0,150,60,838,434,91.02197
28461.0,4,0,150,60,838,435,90.02222
28477.0,5,0,150,60,838,435,90.02222
28496.0,5,0,150,60,838,435,90.02222
28512.0,5,0,150,60,838,435,90.02222
28528.0,5,0,150,60,840,525,0.0
28546.0,5,0,150,60,840,525,0.0
28561.0,5,0,150,60,840,525,0.0
28578.0,5,0,150,60,840,525,0.0
28596.0,5,0,150,60,840,525,0.0
28612.0,5,0,150,60,840,525,0.0
28628.0,5,0,150,60,840,525,0.0
28645.0,5,0,150,60,840,525,0.0
28661.0,5,0,150,60,840,525,0.0
28678.0,5,0,150,60,840,525,0.0
28696.0,5,0,150,60,840,525,0.0
28712.0,5,0,150,60,840,525,0.0
28728.0,5,0,150,60,840,525,0.0
28746.0,5,0,150,60,840,525,0.0
28761.0,5,0,150,60,840,525,0.0
28778.0,5,0,150,60,840,525,0.0
28794.0,5,0,150,60,840,525,0.0
28813.0,5,0,150,60,840,525,0.0
28827.0,5,0,150,60,840,525,0.0
28846.0,5,0,150,60,840,525,0.0
28861.0,5,0,150,60,840,524,1.0
28879.0,5,0,150,60,840,521,4.0
28896.0,5,0,150,60,840,521,4.0
28911.0,5,0,150,60,840,513,12.0
28928.0,5,0,150,60,840,506,19.0
28947.0,5,0,150,60,840,506,19.0
28963.0,5,0,150,60,844,493,32.24903
28979.0,5,0,150,60,844,487,38.209946
28995.0,5,0,150,60,844,483,42.190044
29013.0,5,0,150,60,844,479,46.173584
29029.0,5,0,150,60,843,475,50.08992
29046.0,5,0,150,60,843,471,54.08327
29063.0,5,0,150,60,843,466,59.07622
29078.0,5,0,150,60,843,458,67.06713
29095.0,5,0,150,60,843,450,75.059975
29114.0,5,0,150,60,842,446,79.025314
29128.0,5,0,150,60,842,441,84.0238
29144.0,5,0,150,60,841,435,90.005554
29164.0,5,0,150,60,841,435,90.005554
29178.0,5,0,150,60,841,430,95.005264
29197.0,5,0,150,60,841,430,95.005264
29214.0,5,0,150,60,841,429,96.00521
29232.0,5,0,150,60,841,429,96.00521
29249.0,5,0,150,60,841,429,96.00521
29264.0,5,0,150,60,841,429,96.00521
29281.0,5,0,150,60,841,429,96.00521
29300.0,5,0,150,60,841,429,96.00521
29316.0,5,0,150,60,841,429,96.00521
29333.0,5,0,150,60,841,429,96.00521
29348.0,5,0,150,60,841,429,96.00521
29366.0,5,0,150,60,841,429,96.00521
29381.0,5,0,150,60,841,429,96.00521
29397.0,5,0,150,60,841,429,96.00521
29415.0,5,0,150,60,841,429,96.00521
29431.0,5,0,150,60,841,429,96.00521
29448.0,5,0,150,60,841,429,96.00521
29464.0,5,0,150,60,841,429,96.00521
29481.0,5,0,150,60,841,429,96.00521
29500.0,5,0,150,60,841,429,96.00521
29515.0,5,0,150,60,841,429,96.00521
29533.0,5,0,150,60,841,429,96.00521
29548.0,5,0,150,60,841,429,96.00521
29565.0,5,0,150,60,841,429,96.00521
29581.0,5,0,150,60,841,429,96.00521
29597.0,5,0,150,60,841,429,96.00521
29614.0,5,0,150,60,841,429,96.00521
29631.0,5,0,150,60,841,429,96.00521
29648.0,5,0,150,60,841,429,96.00521
29664.0,5,0,150,60,841,429,96.00521
29681.0,5,0,150,60,841,429,96.00521
29697.0,5,0,150,60,841,429,96.00521
29715.0,5,0,150,60,841,429,96.00521
29731.0,5,0,150,60,841,429,96.00521
29747.0,5,0,150,60,841,429,96.00521
29765.0,5,0,150,60,841,429,96.00521
29781.0,5,0,150,60,841,429,96.00521
29798.0,5,0,150,60,841,428,97.00516
29814.0,5,0,150,60,841,427,98.005104
29832.0,5,0,150,60,841,425,100.005
29848.0,5,0,150,60,842,422,103.01942
29865.0,5,0,150,60,843,421,104.04326
29881.0,5,0,150,60,844,417,108.07405
29898.0,5,0,150,60,844,416,109.07337
29914.0,5,0,150,60,844,414,111.07205
29931.0,5,0,150,60,844,414,111.07205
29948.0,5,0,150,60,844,413,112.0714
29965.0,5,0,150,60,844,412,113.07078
29982.0,5,0,150,60,844,411,114.07015
29999.0,5,0,150,60,844,409,116.06895
30015.0,5,0,150,60,844,408,117.06836
30031.0,5,0,150,60,844,408,117.06836
30048.0,5,0,150,60,844,408,117.06836
30065.0,5,0,150,60,844,408,117.06836
30085.0,5,0,150,60,844,408,117.06836
30104.0,5,0,150,60,844,408,117.06836
30120.0,5,0,150,60,844,408,117.06836
30138.0,5,0,150,60,844,408,117.06836
30153.0,5,0,150,60,844,408,117.06836
30169.0,5,0,150,60,844,408,117.06836
30186.0,5,0,150,60,844,408,117.06836
30203.0,5,0,150,60,844,408,117.06836
30219.0,5,0,150,60,844,408,117.06836
30237.0,5,0,150,60,844,409,116.06895
30252.0,6,0,150,60,844,409,116.06895
30269.0,6,0,150,60,844,409,116.06895
30286.0,6,0,150,60,844,409,116.06895
30302.0,6,0,150,60,844,409,116.06895
30318.0,6,0,150,60,838,527,2.828427
30336.0,6,0,150,60,838,528,3.6055512
30352.0,6,0,150,60,838,528,3.6055512
30369.0,6,0,150,60,838,528,3.6055512
30386.0,6,0,150,60,838,528,3.6055512
30402.0,6,0,150,60,838,528,3.6055512
30419.0,6,0,150,60,838,531,6.3245554
30436.0,6,0,150,60,838,532,7.28011
30453.0,6,0,150,60,838,532,7.28011
30469.0,6,0,150,60,838,534,9.219544
30485.0,6,0,150,60,838,534,9.219544
30502.0,6,0,150,60,838,534,9.219544
30518.0,6,0,150,60,838,534,9.219544
30535.0,6,0,150,60,838,534,9.219544
30553.0,6,0,150,60,838,534,9.219544
30569.0,6,0,150,60,838,534,9.219544
30585.0,6,0,150,60,838,534,9.219544
30602.0,6,0,150,60,838,534,9.219544
30619.0,6,0,150,60,838,533,8.246211
30635.0,6,0,150,60,838,533,8.246211
30652.0,6,0,150,60,838,533,8.246211
30668.0,6,0,150,60,838,531,6.3245554
30685.0,6,0,150,60,838,530,5.3851647
30703.0,6,0,150,60,838,530,5.3851647
30718.0,6,0,150,60,838,526,2.236068
30736.0,6,0,150,60,838,524,2.236068
30752.0,6,0,150,60,838,524,2.236068
30768.0,6,0,150,60,838,517,8.246211
30785.0,6,0,150,60,837,512,13.341664
30802.0,6,0,150,60,837,512,13.341664
30819.0,6,0,150,60,836,504,21.377558
30835.0,6,0,150,60,835,497,28.442924
30853.0,6,0,150,60,835,497,28.442924
30869.0,6,0,150,60,833,484,41.59327
30885.0,6,0,150,60,832,478,47.67599
30903.0,6,0,150,60,832,478,47.67599
30919.0,6,0,150,60,829,471,55.108982
30935.0,6,0,150,60,829,468,58.0517
30952.0,6,0,150,60,829,468,58.0517
30970.0,6,0,150,60,829,463,62.968246
30985.0,6,0,150,60,829,461,64.93843
31003.0,6,0,150,60,829,461,64.93843
31019.0,6,0,150,60,829,454,71.84706
31036.0,6,0,150,60,829,448,77.781746
31053.0,6,0,150,60,829,448,77.781746
31068.0,6,0,150,60,829,437,88.68484
31085.0,6,0,150,60,829,433,92.65527
31102.0,6,0,150,60,829,433,92.65527
31119.0,6,0,150,60,828,427,98.731964
31135.0,6,0,150,60,828,426,99.724625
31154.0,6,0,150,60,828,426,99.724625
31170.0,6,0,150,60,828,425,100.71743
31185.0,6,0,150,60,828,425,100.71743
31202.0,6,0,150,60,828,425,100.71743
31219.0,6,0,150,60,828,425,100.71743
31235.0,6,0,150,60,828,424,101.71037
31252.0,6,0,150,60,828,424,101.71037
31269.0,6,0,150,60,828,422,103.69667
31285.0,6,0,150,60,828,421,104.69002
31303.0,6,0,150,60,828,421,104.69002
31318.0,6,0,150,60,828,421,104.69002
31335.0,6,0,150,60,828,420,105.68349
31353.0,6,0,150,60,828,420,105.68349
31370.0,6,0,150,60,828,420,105.68349
31385.0,6,0,150,60,828,420,105.68349
31402.0,6,0,150,60,828,420,105.68349
31420.0,6,0,150,60,828,420,105.68349
31436.0,6,0,150,60,828,420,105.68349
31453.0,6,0,150,60,828,420,105.68349
31471.0,6,0,150,60,828,420,105.68349
31485.0,6,0,150,60,828,420,105.68349
31504.0,6,0,150,60,828,420,105.68349
31518.0,6,0,150,60,828,420,105.68349
31536.0,6,0,150,60,828,420,105.68349
31552.0,6,0,150,60,828,420,105.68349
31569.0,6,0,150,60,828,420,105.68349
31586.0,6,0,150,60,828,420,105.68349
31602.0,6,0,150,60,828,420,105.68349
31619.0,6,0,150,60,828,420,105.68349
31635.0,6,0,150,60,828,420,105.68349
31652.0,6,0,150,60,828,420,105.68349
31669.0,6,0,150,60,828,420,105.68349
31685.0,6,0,150,60,828,420,105.68349
31702.0,6,0,150,60,828,420,105.68349
31720.0,6,0,150,60,828,421,104.69002
31737.0,7,0,150,60,828,422,103.69667
31755.0,7,0,150,60,828,422,103.69667
31769.0,7,0,150,60,828,422,103.69667
31785.0,7,0,150,60,840,527,2.0
31802.0,7,0,150,60,840,527,2.0
31819.0,7,0,150,60,838,528,3.6055512
31836.0,7,0,150,60,838,530,5.3851647
31852.0,7,0,150,60,838,530,5.3851647
31869.0,7,0,150,60,838,532,7.28011
31885.0,7,0,150,60,838,532,7.28011
31902.0,7,0,150,60,838,532,7.28011
31919.0,7,0,150,60,838,532,7.28011
31935.0,7,0,150,60,838,532,7.28011
31953.0,7,0,150,60,838,532,7.28011
31968.0,7,0,150,60,838,532,7.28011
31986.0,7,0,150,60,838,532,7.28011
32003.0,7,0,150,60,838,532,7.28011
32021.0,7,0,150,60,838,532,7.28011
32036.0,7,0,150,60,838,532,7.28011
32053.0,7,0,150,60,838,532,7.28011
32069.0,7,0,150,60,838,531,6.3245554
32085.0,7,0,150,60,840,530,5.0
32102.0,7,0,150,60,840,530,5.0
32120.0,7,0,150,60,842,524,2.236068
32136.0,7,0,150,60,844,520,6.4031243
32153.0,7,0,150,60,844,520,6.4031243
32170.0,7,0,150,60,845,516,10.29563
32185.0,7,0,150,60,844,515,10.770329
32203.0,7,0,150,60,844,515,10.770329
32220.0,7,0,150,60,844,510,15.524175
32235.0,7,0,150,60,844,506,19.416489
32253.0,7,0,150,60,844,506,19.416489
32269.0,7,0,150,60,844,503,22.36068
32286.0,7,0,150,60,844,501,24.33105
32303.0,7,0,150,60,844,501,24.33105
32320.0,7,0,150,60,844,492,33.24154
32335.0,7,0,150,60,843,484,41.109608
32353.0,7,0,150,60,843,484,41.109608
32369.0,7,0,150,60,843,479,46.09772
32386.0,7,0,150,60,841,471,54.00926
32403.0,7,0,150,60,841,471,54.00926
32419.0,7,0,150,60,841,466,59.008472
32435.0,7,0,150,60,841,465,60.00833
32453.0,7,0,150,60,841,465,60.00833
32470.0,7,0,150,60,841,462,63.007935
32486.0,7,0,150,60,841,460,65.00769
32504.0,7,0,150,60,841,460,65.00769
32519.0,7,0,150,60,841,457,68.007355
32536.0,7,0,150,60,841,456,69.00725
32553.0,7,0,150,60,841,456,69.00725
32569.0,7,0,150,60,841,453,72.00694
32586.0,7,0,150,60,842,452,73.02739
32604.0,7,0,150,60,842,452,73.02739
32620.0,7,0,150,60,842,450,75.026665
32636.0,7,0,150,60,842,450,75.026665
32654.0,7,0,150,60,842,450,75.026665
32669.0,7,0,150,60,842,450,75.026665
32685.0,7,0,150,60,842,449,76.02631
32704.0,7,0,150,60,842,449,76.02631
32719.0,7,0,150,60,842,449,76.02631
32737.0,7,0,150,60,842,449,76.02631
32754.0,7,0,150,60,842,449,76.02631
32770.0,7,0,150,60,842,450,75.026665
32785.0,7,0,150,60,841,451,74.00676
32804.0,7,0,150,60,841,451,74.00676
32820.0,7,0,150,60,841,452,73.00685
32836.0,7,0,150,60,841,452,73.00685
32854.0,7,0,150,60,841,452,73.00685
32870.0,7,0,150,60,841,452,73.00685
32886.0,7,0,150,60,841,452,73.00685
32904.0,7,0,150,60,841,452,73.00685
32919.0,7,0,150,60,841,452,73.00685
32936.0,7,0,150,60,841,452,73.00685
32954.0,7,0,150,60,841,452,73.00685
32970.0,7,0,150,60,841,452,73.00685
32985.0,7,0,150,60,841,452,73.00685
33004.0,7,0,150,60,841,452,73.00685
33020.0,7,0,150,60,841,452,73.00685
33035.0,7,0,150,60,841,452,73.00685
33054.0,7,0,150,60,841,452,73.00685
33070.0,7,0,150,60,841,452,73.00685
33085.0,7,0,150,60,841,452,73.00685
33104.0,7,0,150,60,841,452,73.00685
33121.0,7,0,150,60,841,452,73.00685
33135.0,7,0,150,60,841,452,73.00685
33155.0,7,0,150,60,841,452,73.00685
33169.0,7,0,150,60,841,452,73.00685
33185.0,7,0,150,60,841,452,73.00685
33205.0,7,0,150,60,841,452,73.00685
33219.0,7,0,150,60,841,452,73.00685
33235.0,7,0,150,60,841,452,73.00685
33255.0,7,0,150,60,841,452,73.00685
33269.0,7,0,150,60,841,452,73.00685
33285.0,7,0,150,60,841,452,73.00685
33305.0,7,0,150,60,841,452,73.00685
33319.0,7,0,150,60,841,452,73.00685
33335.0,7,0,150,60,841,453,72.00694
