2016,7,11,14,51
timestamp, trialcnt, block, diameter, mousex, mousey
10322.0,0,0,0,60,840,525
10365.0,0,0,150,60,840,525
10386.0,0,0,150,60,840,525
10405.0,0,0,150,60,840,525
10422.0,0,0,150,60,840,525
10437.0,0,0,150,60,840,525
10455.0,0,0,150,60,840,525
10470.0,0,0,150,60,840,525
10488.0,0,0,150,60,840,525
10503.0,0,0,150,60,840,525
10521.0,0,0,150,60,840,525
10536.0,0,0,150,60,840,525
10553.0,0,0,150,60,840,525
10570.0,0,0,150,60,840,525
10587.0,0,0,150,60,840,525
10604.0,0,0,150,60,840,525
10620.0,0,0,150,60,840,524
10638.0,0,0,150,60,840,524
10653.0,0,0,150,60,846,512
10670.0,0,0,150,60,846,512
10687.0,0,0,150,60,850,505
10704.0,0,0,150,60,855,494
10721.0,0,0,150,60,864,465
10737.0,0,0,150,60,865,400
10754.0,0,0,150,60,857,339
10773.0,0,0,150,60,843,318
10790.0,0,0,150,60,840,314
10808.0,0,0,150,60,837,310
10825.0,0,0,150,60,837,310
10842.0,0,0,150,60,837,310
10856.0,0,0,150,60,837,310
10873.0,0,0,150,60,837,310
10918.0,0,0,150,60,837,310
10935.0,0,0,150,60,835,306
10952.0,0,0,150,60,824,284
10970.0,0,0,150,60,819,267
10985.0,0,0,150,60,819,266
11002.0,0,0,150,60,819,267
11020.0,0,0,150,60,819,267
11037.0,0,0,150,60,819,267
11051.0,0,0,150,60,819,267
11068.0,0,0,150,60,819,267
11085.0,0,0,150,60,819,267
11101.0,0,0,150,60,819,267
11120.0,0,0,150,60,819,267
11135.0,0,0,150,60,819,267
11151.0,0,0,150,60,818,267
11169.0,0,0,150,60,817,267
11185.0,0,0,150,60,816,267
11202.0,0,0,150,60,815,267
11220.0,0,0,150,60,814,267
11234.0,0,0,150,60,814,267
11252.0,0,0,150,60,814,268
11269.0,0,0,150,60,816,271
11287.0,0,0,150,60,820,279
11301.0,0,0,150,60,827,287
11318.0,0,0,150,60,829,290
11336.0,0,0,150,60,829,290
11352.0,0,0,150,60,829,290
11370.0,0,0,150,60,829,290
11386.0,0,0,150,60,829,290
11403.0,0,0,150,60,829,289
11435.0,0,0,150,60,828,289
11452.0,0,0,150,60,828,292
11470.0,0,0,150,60,827,311
11484.0,0,0,150,60,828,326
11503.0,0,0,150,60,833,343
11518.0,0,0,150,60,833,343
11535.0,0,0,150,60,846,384
11553.0,0,0,150,60,846,384
11602.0,1,0,150,60,850,392
11622.0,1,0,150,60,840,525
11640.0,1,0,150,60,840,525
11657.0,1,0,150,60,840,525
11674.0,1,0,150,60,839,525
11691.0,1,0,150,60,838,525
11706.0,1,0,150,60,836,525
11723.0,1,0,150,60,836,524
11740.0,1,0,150,60,836,524
11758.0,1,0,150,60,835,524
11772.0,1,0,150,60,835,524
11791.0,1,0,150,60,835,524
11807.0,1,0,150,60,835,524
11823.0,1,0,150,60,835,524
11840.0,1,0,150,60,834,524
11856.0,1,0,150,60,833,522
11874.0,1,0,150,60,833,522
11891.0,1,0,150,60,832,516
11906.0,1,0,150,60,832,515
11923.0,1,0,150,60,832,515
11940.0,1,0,150,60,832,513
11956.0,1,0,150,60,834,511
11974.0,1,0,150,60,834,511
11991.0,1,0,150,60,839,502
12006.0,1,0,150,60,842,496
12025.0,1,0,150,60,842,496
12040.0,1,0,150,60,844,486
12057.0,1,0,150,60,844,486
12074.0,1,0,150,60,845,484
12091.0,1,0,150,60,845,483
12107.0,1,0,150,60,845,483
12122.0,1,0,150,60,845,483
12139.0,1,0,150,60,845,483
12157.0,1,0,150,60,845,483
12173.0,1,0,150,60,845,483
12189.0,1,0,150,60,845,483
12206.0,1,0,150,60,846,483
12222.0,1,0,150,60,846,483
12240.0,1,0,150,60,847,483
12258.0,1,0,150,60,847,482
12272.0,1,0,150,60,847,481
12291.0,1,0,150,60,847,481
12306.0,1,0,150,60,848,480
12322.0,1,0,150,60,848,480
12342.0,1,0,150,60,848,480
12356.0,1,0,150,60,848,479
12372.0,1,0,150,60,848,479
12389.0,1,0,150,60,848,479
12409.0,1,0,150,60,848,479
12424.0,1,0,150,60,848,479
12441.0,1,0,150,60,848,479
12457.0,1,0,150,60,848,479
12474.0,1,0,150,60,848,479
12491.0,1,0,150,60,848,479
12507.0,1,0,150,60,848,479
12523.0,1,0,150,60,848,479
12540.0,1,0,150,60,848,479
12556.0,1,0,150,60,848,479
12574.0,1,0,150,60,848,479
12589.0,1,0,150,60,849,478
12607.0,1,0,150,60,849,478
12624.0,1,0,150,60,849,477
12640.0,1,0,150,60,849,477
12657.0,1,0,150,60,849,477
12673.0,1,0,150,60,849,477
12691.0,1,0,150,60,849,477
12706.0,1,0,150,60,849,477
12723.0,1,0,150,60,849,478
12740.0,1,0,150,60,849,480
12755.0,1,0,150,60,849,480
12772.0,1,0,150,60,849,480
12789.0,1,0,150,60,852,493
12806.0,1,0,150,60,852,493
12822.0,1,0,150,60,855,499
12839.0,1,0,150,60,855,499
12857.0,1,0,150,60,856,501
12873.0,1,0,150,60,857,502
12889.0,1,0,150,60,859,504
12906.0,1,0,150,60,861,506
12923.0,1,0,150,60,861,506
12940.0,1,0,150,60,861,504
12956.0,1,0,150,60,861,504
12974.0,1,0,150,60,861,504
12990.0,1,0,150,60,850,461
13007.0,1,0,150,60,850,461
13023.0,1,0,150,60,837,433
13041.0,1,0,150,60,834,427
13090.0,2,0,150,60,833,422
13106.0,2,0,150,60,833,422
13122.0,2,0,150,60,833,422
13139.0,2,0,150,60,842,521
13157.0,2,0,150,60,844,510
13174.0,2,0,150,60,855,450
13190.0,2,0,150,60,855,450
13206.0,2,0,150,60,870,409
13224.0,2,0,150,60,877,386
13275.0,3,0,150,60,919,290
13290.0,3,0,150,60,840,525
13306.0,3,0,150,60,843,522
13323.0,3,0,150,60,844,521
13339.0,3,0,150,60,845,520
13357.0,3,0,150,60,845,520
13375.0,3,0,150,60,845,520
13391.0,3,0,150,60,845,520
13406.0,3,0,150,60,845,520
13423.0,3,0,150,60,845,520
13442.0,3,0,150,60,845,520
13458.0,3,0,150,60,845,520
13473.0,3,0,150,60,845,520
13489.0,3,0,150,60,845,520
13506.0,3,0,150,60,845,521
13523.0,3,0,150,60,845,521
13539.0,3,0,150,60,845,521
13557.0,3,0,150,60,845,521
13574.0,3,0,150,60,845,520
13590.0,3,0,150,60,845,520
13607.0,3,0,150,60,869,476
13622.0,3,0,150,60,888,432
13639.0,3,0,150,60,906,392
13690.0,4,0,150,60,912,349
13706.0,4,0,150,60,840,524
13723.0,4,0,150,60,840,524
13740.0,4,0,150,60,840,526
13758.0,4,0,150,60,838,532
13773.0,4,0,150,60,837,544
13791.0,4,0,150,60,838,565
13806.0,4,0,150,60,844,594
13824.0,4,0,150,60,844,594
13840.0,4,0,150,60,850,636
13856.0,4,0,150,60,852,650
13909.0,5,0,150,60,853,656
13923.0,5,0,150,60,840,525
13940.0,5,0,150,60,840,525
13956.0,5,0,150,60,840,525
13973.0,5,0,150,60,840,525
13989.0,5,0,150,60,840,525
14008.0,5,0,150,60,840,525
14023.0,5,0,150,60,840,525
14041.0,5,0,150,60,840,525
14058.0,5,0,150,60,840,524
14074.0,5,0,150,60,835,518
14089.0,5,0,150,60,829,509
14106.0,5,0,150,60,823,495
14123.0,5,0,150,60,818,476
14140.0,5,0,150,60,811,449
14158.0,5,0,150,60,808,421
14172.0,5,0,150,60,808,397
14222.0,6,0,150,60,815,343
14240.0,6,0,150,60,815,339
14257.0,6,0,150,60,840,521
14274.0,6,0,150,60,841,519
14290.0,6,0,150,60,841,519
14307.0,6,0,150,60,841,519
14324.0,6,0,150,60,841,519
14342.0,6,0,150,60,841,519
14356.0,6,0,150,60,842,519
14373.0,6,0,150,60,844,522
14392.0,6,0,150,60,849,528
14406.0,6,0,150,60,855,533
14424.0,6,0,150,60,863,536
14440.0,6,0,150,60,874,538
14458.0,6,0,150,60,882,539
14472.0,6,0,150,60,893,538
14490.0,6,0,150,60,908,529
14507.0,6,0,150,60,916,522
14524.0,6,0,150,60,919,517
14541.0,6,0,150,60,919,514
14556.0,6,0,150,60,918,511
14572.0,6,0,150,60,917,509
14590.0,6,0,150,60,913,507
14607.0,6,0,150,60,907,505
14625.0,6,0,150,60,905,505
14644.0,6,0,150,60,905,505
14656.0,6,0,150,60,905,505
14673.0,6,0,150,60,905,505
14690.0,6,0,150,60,905,505
14707.0,6,0,150,60,905,505
14723.0,6,0,150,60,905,505
14741.0,6,0,150,60,905,505
14760.0,6,0,150,60,905,505
14777.0,6,0,150,60,905,505
14796.0,6,0,150,60,905,505
14812.0,6,0,150,60,905,505
14828.0,6,0,150,60,905,504
14844.0,6,0,150,60,900,495
14860.0,6,0,150,60,891,467
14879.0,6,0,150,60,882,433
14894.0,6,0,150,60,880,395
14944.0,7,0,150,60,892,303
14963.0,7,0,150,60,892,303
14977.0,7,0,150,60,864,471
14996.0,7,0,150,60,864,471
15010.0,7,0,150,60,869,449
15029.0,7,0,150,60,869,449
15044.0,7,0,150,60,869,445
15061.0,7,0,150,60,869,444
15078.0,7,0,150,60,869,444
15095.0,7,0,150,60,868,436
15110.0,7,0,150,60,868,424
15161.0,8,0,150,60,868,399
15178.0,8,0,150,60,868,399
15194.0,8,0,150,60,868,399
15212.0,8,0,150,60,841,520
15227.0,8,0,150,60,841,519
15244.0,8,0,150,60,841,517
15261.0,8,0,150,60,842,513
15277.0,8,0,150,60,843,504
15293.0,8,0,150,60,843,504
15312.0,8,0,150,60,844,491
15327.0,8,0,150,60,844,481
15345.0,8,0,150,60,844,475
15362.0,8,0,150,60,844,472
15378.0,8,0,150,60,844,472
15394.0,8,0,150,60,844,472
15410.0,8,0,150,60,844,472
15427.0,8,0,150,60,844,473
15446.0,8,0,150,60,845,474
15462.0,8,0,150,60,845,474
15479.0,8,0,150,60,845,474
15495.0,8,0,150,60,845,474
15512.0,8,0,150,60,845,474
15528.0,8,0,150,60,845,474
15544.0,8,0,150,60,845,474
15561.0,8,0,150,60,845,474
15578.0,8,0,150,60,845,474
15594.0,8,0,150,60,845,474
15613.0,8,0,150,60,845,474
15628.0,8,0,150,60,845,474
15644.0,8,0,150,60,845,475
15660.0,8,0,150,60,845,477
15679.0,8,0,150,60,845,483
15696.0,8,0,150,60,845,493
15711.0,8,0,150,60,845,507
15727.0,8,0,150,60,845,520
15744.0,8,0,150,60,845,532
15763.0,8,0,150,60,845,541
15778.0,8,0,150,60,845,547
15795.0,8,0,150,60,845,550
15810.0,8,0,150,60,845,551
15827.0,8,0,150,60,845,551
15845.0,8,0,150,60,846,551
15860.0,8,0,150,60,847,553
15878.0,8,0,150,60,847,553
15894.0,8,0,150,60,849,555
15911.0,8,0,150,60,851,558
15928.0,8,0,150,60,853,561
15944.0,8,0,150,60,856,565
15961.0,8,0,150,60,858,568
15979.0,8,0,150,60,859,569
15995.0,8,0,150,60,860,570
16012.0,8,0,150,60,860,572
16028.0,8,0,150,60,861,573
16044.0,8,0,150,60,862,573
16061.0,8,0,150,60,864,574
16080.0,8,0,150,60,868,574
16094.0,8,0,150,60,871,574
16113.0,8,0,150,60,873,575
16127.0,8,0,150,60,877,577
16144.0,8,0,150,60,883,578
16161.0,8,0,150,60,887,578
16177.0,8,0,150,60,891,577
16194.0,8,0,150,60,893,576
16211.0,8,0,150,60,895,571
16228.0,8,0,150,60,897,566
16244.0,8,0,150,60,897,559
16260.0,8,0,150,60,897,551
16277.0,8,0,150,60,897,542
16294.0,8,0,150,60,897,542
16311.0,8,0,150,60,897,530
16328.0,8,0,150,60,897,523
16346.0,8,0,150,60,897,517
16362.0,8,0,150,60,897,512
16378.0,8,0,150,60,897,510
16394.0,8,0,150,60,897,507
16410.0,8,0,150,60,897,505
16428.0,8,0,150,60,897,502
16444.0,8,0,150,60,897,496
16461.0,8,0,150,60,895,489
16478.0,8,0,150,60,891,477
16494.0,8,0,150,60,885,465
16513.0,8,0,150,60,881,456
16527.0,8,0,150,60,877,449
16544.0,8,0,150,60,873,440
16561.0,8,0,150,60,864,431
16612.0,9,0,150,60,837,407
16627.0,9,0,150,60,830,518
16645.0,9,0,150,60,822,510
16660.0,9,0,150,60,822,510
16678.0,9,0,150,60,820,508
16694.0,9,0,150,60,813,501
16710.0,9,0,150,60,809,495
16727.0,9,0,150,60,807,492
16743.0,9,0,150,60,806,490
16761.0,9,0,150,60,805,489
16778.0,9,0,150,60,804,487
16794.0,9,0,150,60,803,482
16812.0,9,0,150,60,802,476
16829.0,9,0,150,60,802,473
16846.0,9,0,150,60,802,472
16861.0,9,0,150,60,802,472
16878.0,9,0,150,60,802,472
16894.0,9,0,150,60,803,472
16911.0,9,0,150,60,804,474
16928.0,9,0,150,60,806,477
16945.0,9,0,150,60,808,479
16962.0,9,0,150,60,811,483
16979.0,9,0,150,60,813,487
16994.0,9,0,150,60,815,489
17012.0,9,0,150,60,815,490
17027.0,9,0,150,60,817,490
17044.0,9,0,150,60,819,490
17061.0,9,0,150,60,822,489
17080.0,9,0,150,60,827,486
17094.0,9,0,150,60,830,480
17113.0,9,0,150,60,835,467
17127.0,9,0,150,60,841,454
17144.0,9,0,150,60,842,448
17163.0,9,0,150,60,842,446
17179.0,9,0,150,60,842,444
17196.0,9,0,150,60,842,441
17212.0,9,0,150,60,841,439
17228.0,9,0,150,60,840,437
17245.0,9,0,150,60,840,437
17264.0,9,0,150,60,840,437
17280.0,9,0,150,60,840,437
17300.0,9,0,150,60,840,437
17316.0,9,0,150,60,840,437
17332.0,9,0,150,60,840,437
17348.0,9,0,150,60,840,437
17365.0,9,0,150,60,840,437
17381.0,9,0,150,60,840,437
17398.0,9,0,150,60,840,437
17413.0,9,0,150,60,840,437
17430.0,9,0,150,60,840,437
17448.0,9,0,150,60,840,436
17464.0,9,0,150,60,839,432
17481.0,9,0,150,60,836,424
17531.0,10,0,150,60,829,393
17548.0,10,0,150,60,840,525
17564.0,10,0,150,60,840,522
17583.0,10,0,150,60,840,517
17598.0,10,0,150,60,840,515
17616.0,10,0,150,60,840,513
17633.0,10,0,150,60,840,511
17648.0,10,0,150,60,840,511
17667.0,10,0,150,60,840,511
17681.0,10,0,150,60,840,511
17699.0,10,0,150,60,840,511
17716.0,10,0,150,60,840,511
17732.0,10,0,150,60,840,511
17749.0,10,0,150,60,840,511
17766.0,10,0,150,60,840,511
17782.0,10,0,150,60,840,511
17799.0,10,0,150,60,840,511
17814.0,10,0,150,60,840,511
17833.0,10,0,150,60,840,512
17847.0,10,0,150,60,840,512
17864.0,10,0,150,60,840,513
17883.0,10,0,150,60,841,513
17898.0,10,0,150,60,841,513
17915.0,10,0,150,60,841,513
17932.0,10,0,150,60,841,513
17949.0,10,0,150,60,841,513
17965.0,10,0,150,60,841,513
17983.0,10,0,150,60,841,513
17998.0,10,0,150,60,841,513
18016.0,10,0,150,60,841,513
18031.0,10,0,150,60,841,513
18047.0,10,0,150,60,841,513
18064.0,10,0,150,60,842,510
18082.0,10,0,150,60,844,495
18098.0,10,0,150,60,847,474
18114.0,10,0,150,60,849,446
18130.0,10,0,150,60,849,412
18147.0,10,0,150,60,843,374
18164.0,10,0,150,60,837,352
18182.0,10,0,150,60,836,341
18197.0,10,0,150,60,835,338
18215.0,10,0,150,60,835,336
18233.0,10,0,150,60,835,336
18247.0,10,0,150,60,835,336
18266.0,10,0,150,60,835,335
18280.0,10,0,150,60,835,334
18299.0,10,0,150,60,835,334
18315.0,10,0,150,60,835,334
18331.0,10,0,150,60,835,334
18349.0,10,0,150,60,835,334
18364.0,10,0,150,60,835,334
18383.0,10,0,150,60,835,334
18399.0,10,0,150,60,835,334
18416.0,10,0,150,60,835,334
18432.0,10,0,150,60,835,334
18449.0,10,0,150,60,835,334
18464.0,10,0,150,60,835,334
18480.0,10,0,150,60,835,334
18499.0,10,0,150,60,835,334
18514.0,10,0,150,60,835,335
18532.0,10,0,150,60,835,335
18548.0,10,0,150,60,835,335
18564.0,10,0,150,60,835,335
18580.0,10,0,150,60,835,335
18599.0,10,0,150,60,835,335
18615.0,10,0,150,60,835,335
18630.0,10,0,150,60,835,334
18649.0,10,0,150,60,835,331
18663.0,10,0,150,60,835,329
18682.0,10,0,150,60,835,329
18699.0,10,0,150,60,836,329
18716.0,10,0,150,60,836,328
18732.0,10,0,150,60,836,327
18748.0,10,0,150,60,836,327
18764.0,10,0,150,60,836,327
18781.0,10,0,150,60,836,326
18798.0,10,0,150,60,836,326
18814.0,10,0,150,60,836,325
18833.0,10,0,150,60,836,324
18849.0,10,0,150,60,836,322
18866.0,10,0,150,60,837,320
18880.0,10,0,150,60,837,319
18898.0,10,0,150,60,838,316
18916.0,10,0,150,60,838,313
18932.0,10,0,150,60,838,312
18948.0,10,0,150,60,838,310
18972.0,10,0,150,60,838,308
18981.0,10,0,150,60,838,305
18999.0,10,0,150,60,838,301
19015.0,10,0,150,60,838,297
19031.0,10,0,150,60,838,294
19050.0,10,0,150,60,838,293
19066.0,10,0,150,60,838,293
19080.0,10,0,150,60,838,293
19099.0,10,0,150,60,838,293
19116.0,10,0,150,60,838,293
19131.0,10,0,150,60,838,293
19148.0,10,0,150,60,838,293
19164.0,10,0,150,60,838,293
19181.0,10,0,150,60,838,293
19197.0,10,0,150,60,838,293
19214.0,10,0,150,60,838,293
19231.0,10,0,150,60,838,293
19248.0,10,0,150,60,838,293
19265.0,10,0,150,60,838,293
19281.0,10,0,150,60,838,293
19298.0,10,0,150,60,838,293
19314.0,10,0,150,60,838,292
19330.0,10,0,150,60,838,291
19347.0,10,0,150,60,838,291
19365.0,10,0,150,60,838,291
19383.0,10,0,150,60,838,291
19401.0,10,0,150,60,838,291
19414.0,10,0,150,60,838,285
19431.0,10,0,150,60,838,284
19448.0,10,0,150,60,838,284
19465.0,10,0,150,60,839,284
19480.0,10,0,150,60,839,281
19497.0,10,0,150,60,840,280
19514.0,10,0,150,60,840,278
19533.0,10,0,150,60,840,277
19548.0,10,0,150,60,840,276
19566.0,10,0,150,60,840,276
19582.0,10,0,150,60,840,276
19599.0,10,0,150,60,840,276
19616.0,10,0,150,60,840,276
19631.0,10,0,150,60,840,276
19648.0,10,0,150,60,841,275
19664.0,10,0,150,60,841,275
19681.0,10,0,150,60,841,275
19698.0,10,0,150,60,841,275
19714.0,10,0,150,60,842,274
19731.0,10,0,150,60,843,272
19748.0,10,0,150,60,843,271
19764.0,10,0,150,60,844,270
19781.0,10,0,150,60,844,269
19798.0,10,0,150,60,844,268
19814.0,10,0,150,60,845,268
19831.0,10,0,150,60,845,268
19849.0,10,0,150,60,845,267
19865.0,10,0,150,60,845,267
19882.0,10,0,150,60,845,267
19898.0,10,0,150,60,845,267
19915.0,10,0,150,60,845,266
19930.0,10,0,150,60,845,266
19947.0,10,0,150,60,846,265
19964.0,10,0,150,60,846,265
19980.0,10,0,150,60,846,264
19997.0,10,0,150,60,846,264
20014.0,10,0,150,60,846,263
20031.0,10,0,150,60,847,262
20048.0,10,0,150,60,847,261
20064.0,10,0,150,60,848,260
20082.0,10,0,150,60,849,258
20097.0,10,0,150,60,849,256
20116.0,10,0,150,60,850,253
20130.0,10,0,150,60,850,252
20148.0,10,0,150,60,850,250
20164.0,10,0,150,60,850,248
20183.0,10,0,150,60,850,247
20198.0,10,0,150,60,850,246
20216.0,10,0,150,60,850,244
20233.0,10,0,150,60,850,242
20247.0,10,0,150,60,850,241
20266.0,10,0,150,60,850,241
20281.0,10,0,150,60,850,240
20300.0,10,0,150,60,850,240
20314.0,10,0,150,60,850,240
20333.0,10,0,150,60,850,240
20347.0,10,0,150,60,850,240
20364.0,10,0,150,60,850,239
20381.0,10,0,150,60,850,239
20397.0,10,0,150,60,850,239
20415.0,10,0,150,60,850,238
20433.0,10,0,150,60,849,234
20448.0,10,0,150,60,849,232
20465.0,10,0,150,60,849,232
20481.0,10,0,150,60,849,229
20498.0,10,0,150,60,849,228
20515.0,10,0,150,60,849,226
20531.0,10,0,150,60,849,225
20548.0,10,0,150,60,848,225
20564.0,10,0,150,60,848,225
20581.0,10,0,150,60,848,224
20598.0,10,0,150,60,848,223
20614.0,10,0,150,60,848,223
20631.0,10,0,150,60,848,223
20649.0,10,0,150,60,848,222
20665.0,10,0,150,60,848,222
20682.0,10,0,150,60,848,222
20699.0,10,0,150,60,848,221
20714.0,10,0,150,60,848,220
20732.0,10,0,150,60,848,220
20748.0,10,0,150,60,848,220
20765.0,10,0,150,60,848,219
20782.0,10,0,150,60,848,218
20798.0,10,0,150,60,848,218
20816.0,10,0,150,60,847,218
20833.0,10,0,150,60,847,217
20848.0,10,0,150,60,847,217
20866.0,10,0,150,60,847,217
20883.0,10,0,150,60,847,216
20897.0,10,0,150,60,847,214
20916.0,10,0,150,60,847,213
20931.0,10,0,150,60,847,211
20947.0,10,0,150,60,847,209
20966.0,10,0,150,60,847,207
20981.0,10,0,150,60,847,205
20998.0,10,0,150,60,847,204
21014.0,10,0,150,60,847,203
21031.0,10,0,150,60,847,202
21048.0,10,0,150,60,847,201
21064.0,10,0,150,60,847,199
21081.0,10,0,150,60,847,198
21098.0,10,0,150,60,847,196
21114.0,10,0,150,60,848,194
21131.0,10,0,150,60,848,193
21149.0,10,0,150,60,848,189
21164.0,10,0,150,60,848,188
21182.0,10,0,150,60,848,188
21198.0,10,0,150,60,848,183
21214.0,10,0,150,60,848,183
21232.0,10,0,150,60,848,180
21249.0,10,0,150,60,849,178
21266.0,10,0,150,60,850,175
21282.0,10,0,150,60,850,174
21298.0,10,0,150,60,850,171
21315.0,10,0,150,60,850,169
21332.0,10,0,150,60,850,166
21348.0,10,0,150,60,850,165
21364.0,10,0,150,60,852,163
21381.0,10,0,150,60,852,162
21398.0,10,0,150,60,853,161
21415.0,10,0,150,60,853,159
21431.0,10,0,150,60,853,157
21448.0,10,0,150,60,854,154
21465.0,10,0,150,60,855,152
21481.0,10,0,150,60,856,148
21498.0,10,0,150,60,857,146
21515.0,10,0,150,60,858,145
21531.0,10,0,150,60,859,143
21548.0,10,0,150,60,860,141
21566.0,10,0,150,60,861,138
21582.0,10,0,150,60,862,136
21599.0,10,0,150,60,863,133
21615.0,10,0,150,60,865,131
21632.0,10,0,150,60,867,127
21649.0,10,0,150,60,868,124
21666.0,10,0,150,60,869,121
21682.0,10,0,150,60,871,119
21699.0,10,0,150,60,873,117
21715.0,10,0,150,60,873,117
21730.0,10,0,150,60,873,117
21749.0,10,0,150,60,874,118
21766.0,10,0,150,60,874,119
21782.0,10,0,150,60,874,119
21799.0,10,0,150,60,874,119
21814.0,10,0,150,60,874,119
21832.0,10,0,150,60,874,119
21849.0,10,0,150,60,874,120
21864.0,10,0,150,60,874,122
21882.0,10,0,150,60,874,127
21900.0,10,0,150,60,870,139
21914.0,10,0,150,60,862,159
21930.0,10,0,150,60,851,188
21947.0,10,0,150,60,838,227
21966.0,10,0,150,60,828,269
21982.0,10,0,150,60,815,313
22000.0,10,0,150,60,802,349
22014.0,10,0,150,60,792,373
22034.0,10,0,150,60,784,390
22048.0,10,0,150,60,781,396
22098.0,11,0,150,60,781,399
22114.0,11,0,150,60,840,525
22132.0,11,0,150,60,840,534
22147.0,11,0,150,60,840,545
22164.0,11,0,150,60,835,559
22180.0,11,0,150,60,833,572
22198.0,11,0,150,60,833,585
22215.0,11,0,150,60,833,593
22232.0,11,0,150,60,833,600
22248.0,11,0,150,60,833,607
22266.0,11,0,150,60,833,616
22283.0,11,0,150,60,835,630
22331.0,12,0,150,60,836,661
22348.0,12,0,150,60,840,537
22365.0,12,0,150,60,840,547
22383.0,12,0,150,60,840,558
22398.0,12,0,150,60,842,565
22415.0,12,0,150,60,843,570
22431.0,12,0,150,60,843,571
22448.0,12,0,150,60,843,571
22464.0,12,0,150,60,842,567
22481.0,12,0,150,60,836,556
22498.0,12,0,150,60,830,544
22515.0,12,0,150,60,828,536
22532.0,12,0,150,60,827,531
22549.0,12,0,150,60,827,528
22565.0,12,0,150,60,827,524
22582.0,12,0,150,60,826,520
22598.0,12,0,150,60,826,518
22614.0,12,0,150,60,826,517
22631.0,12,0,150,60,826,517
22649.0,12,0,150,60,826,517
22665.0,12,0,150,60,826,517
22682.0,12,0,150,60,826,517
22698.0,12,0,150,60,826,517
22715.0,12,0,150,60,826,517
22732.0,12,0,150,60,827,520
22749.0,12,0,150,60,829,524
22765.0,12,0,150,60,829,524
22782.0,12,0,150,60,829,524
22798.0,12,0,150,60,829,524
22815.0,12,0,150,60,829,524
22832.0,12,0,150,60,829,524
22848.0,12,0,150,60,829,524
22866.0,12,0,150,60,829,524
22886.0,12,0,150,60,829,524
22903.0,12,0,150,60,829,524
22920.0,12,0,150,60,829,524
22938.0,12,0,150,60,829,524
22953.0,12,0,150,60,829,524
22970.0,12,0,150,60,829,524
22986.0,12,0,150,60,829,524
23003.0,12,0,150,60,829,524
23020.0,12,0,150,60,831,530
23037.0,12,0,150,60,837,544
23053.0,12,0,150,60,839,554
23070.0,12,0,150,60,839,554
23087.0,12,0,150,60,840,558
23103.0,12,0,150,60,840,558
23120.0,12,0,150,60,840,560
23137.0,12,0,150,60,840,560
23153.0,12,0,150,60,840,560
23170.0,12,0,150,60,840,563
23186.0,12,0,150,60,841,567
23203.0,12,0,150,60,841,567
23219.0,12,0,150,60,841,574
23236.0,12,0,150,60,841,575
23253.0,12,0,150,60,841,575
23270.0,12,0,150,60,841,585
23287.0,12,0,150,60,840,592
23303.0,12,0,150,60,838,599
23320.0,12,0,150,60,837,605
23337.0,12,0,150,60,836,609
23353.0,12,0,150,60,836,609
23371.0,12,0,150,60,835,612
23386.0,12,0,150,60,835,612
23404.0,12,0,150,60,835,612
23420.0,12,0,150,60,835,613
23437.0,12,0,150,60,835,614
23453.0,12,0,150,60,835,615
23470.0,12,0,150,60,834,618
23520.0,13,0,150,60,833,632
23537.0,13,0,150,60,840,530
23553.0,13,0,150,60,840,530
23571.0,13,0,150,60,840,533
23587.0,13,0,150,60,840,535
23603.0,13,0,150,60,840,535
23619.0,13,0,150,60,838,538
23636.0,13,0,150,60,838,540
23653.0,13,0,150,60,838,540
23670.0,13,0,150,60,837,546
23686.0,13,0,150,60,837,550
23703.0,13,0,150,60,837,553
23720.0,13,0,150,60,837,555
23737.0,13,0,150,60,837,556
23753.0,13,0,150,60,837,556
23770.0,13,0,150,60,836,556
23786.0,13,0,150,60,836,556
23804.0,13,0,150,60,836,556
23820.0,13,0,150,60,834,553
23837.0,13,0,150,60,834,553
23854.0,13,0,150,60,834,552
23870.0,13,0,150,60,834,551
23887.0,13,0,150,60,834,551
23903.0,13,0,150,60,834,551
23920.0,13,0,150,60,834,551
23937.0,13,0,150,60,834,550
23954.0,13,0,150,60,834,549
23970.0,13,0,150,60,834,547
23987.0,13,0,150,60,834,546
24003.0,13,0,150,60,834,545
24021.0,13,0,150,60,834,543
24037.0,13,0,150,60,834,541
24055.0,13,0,150,60,835,538
24071.0,13,0,150,60,836,533
24087.0,13,0,150,60,837,528
24103.0,13,0,150,60,837,523
24120.0,13,0,150,60,837,521
24137.0,13,0,150,60,837,521
24154.0,13,0,150,60,837,521
24170.0,13,0,150,60,837,521
24187.0,13,0,150,60,837,520
24205.0,13,0,150,60,837,519
24220.0,13,0,150,60,836,515
24237.0,13,0,150,60,836,513
24254.0,13,0,150,60,836,512
24270.0,13,0,150,60,836,511
24288.0,13,0,150,60,836,511
24304.0,13,0,150,60,836,511
24321.0,13,0,150,60,836,512
24337.0,13,0,150,60,836,516
24355.0,13,0,150,60,836,521
24371.0,13,0,150,60,836,526
24388.0,13,0,150,60,836,529
24403.0,13,0,150,60,836,531
24420.0,13,0,150,60,836,534
24438.0,13,0,150,60,836,535
24453.0,13,0,150,60,836,536
24472.0,13,0,150,60,836,537
24487.0,13,0,150,60,836,539
24503.0,13,0,150,60,836,539
24521.0,13,0,150,60,836,541
