2016,7,24,12,1
timestamp, trialcnt, block, diameter, ringwidth, mousex, mousey
27786.0,1,0,150,60,845,402
27805.0,1,0,150,60,844,406
27819.0,1,0,150,60,844,407
27838.0,1,0,150,60,840,529
27853.0,1,0,150,60,840,532
27870.0,1,0,150,60,841,534
27888.0,1,0,150,60,841,534
27905.0,1,0,150,60,841,535
27922.0,1,0,150,60,841,535
27936.0,1,0,150,60,841,535
27953.0,1,0,150,60,841,535
27973.0,1,0,150,60,841,535
27988.0,1,0,150,60,841,535
28005.0,1,0,150,60,841,535
28021.0,1,0,150,60,841,535
28038.0,1,0,150,60,841,535
28053.0,1,0,150,60,841,535
28072.0,1,0,150,60,841,535
28088.0,1,0,150,60,841,535
28105.0,1,0,150,60,841,535
28122.0,1,0,150,60,841,535
28138.0,1,0,150,60,841,535
28154.0,1,0,150,60,841,535
28172.0,1,0,150,60,841,535
28189.0,1,0,150,60,841,535
28204.0,1,0,150,60,841,535
28222.0,1,0,150,60,841,535
28238.0,1,0,150,60,841,535
28255.0,1,0,150,60,841,535
28272.0,1,0,150,60,841,535
28288.0,1,0,150,60,841,535
28305.0,1,0,150,60,841,535
28322.0,1,0,150,60,841,535
28339.0,1,0,150,60,841,535
28353.0,1,0,150,60,841,535
28369.0,1,0,150,60,841,535
28386.0,1,0,150,60,841,535
28403.0,1,0,150,60,841,535
28422.0,1,0,150,60,841,535
28438.0,1,0,150,60,841,535
28455.0,1,0,150,60,841,535
28471.0,1,0,150,60,841,535
28488.0,1,0,150,60,841,535
28505.0,1,0,150,60,841,535
28522.0,1,0,150,60,841,535
28536.0,1,0,150,60,841,535
28556.0,1,0,150,60,841,535
28570.0,1,0,150,60,841,535
28587.0,1,0,150,60,841,535
28603.0,1,0,150,60,841,535
28619.0,1,0,150,60,841,535
28637.0,1,0,150,60,840,535
28653.0,1,0,150,60,836,525
28669.0,1,0,150,60,833,513
28688.0,1,0,150,60,828,496
28705.0,1,0,150,60,826,479
28721.0,1,0,150,60,822,463
28736.0,1,0,150,60,818,450
28753.0,1,0,150,60,817,444
28772.0,1,0,150,60,816,441
28788.0,1,0,150,60,816,439
28806.0,1,0,150,60,815,438
28820.0,1,0,150,60,815,437
28838.0,1,0,150,60,815,437
28854.0,1,0,150,60,815,436
28870.0,1,0,150,60,815,435
28886.0,1,0,150,60,815,435
28905.0,1,0,150,60,815,433
28920.0,1,0,150,60,814,425
28937.0,1,0,150,60,814,425
28953.0,1,0,150,60,814,420
28970.0,1,0,150,60,814,415
28986.0,1,0,150,60,814,412
29004.0,1,0,150,60,814,411
29020.0,1,0,150,60,814,411
29038.0,1,0,150,60,814,411
29054.0,1,0,150,60,814,410
29070.0,1,0,150,60,814,410
29086.0,1,0,150,60,814,406
29104.0,1,0,150,60,814,405
29120.0,1,0,150,60,814,403
29136.0,1,0,150,60,814,402
29153.0,1,0,150,60,814,401
29171.0,1,0,150,60,814,400
29187.0,1,0,150,60,814,400
29203.0,1,0,150,60,814,400
29221.0,1,0,150,60,814,400
29237.0,1,0,150,60,814,400
29253.0,1,0,150,60,814,400
29270.0,1,0,150,60,814,400
29287.0,1,0,150,60,814,400
29304.0,1,0,150,60,814,400
29321.0,1,0,150,60,814,399
29337.0,1,0,150,60,814,399
29354.0,1,0,150,60,814,399
29371.0,1,0,150,60,814,399
29386.0,1,0,150,60,814,399
29404.0,1,0,150,60,814,399
29421.0,1,0,150,60,815,399
29438.0,2,0,150,60,815,399
29453.0,2,0,150,60,816,399
29470.0,2,0,150,60,816,400
29487.0,2,0,150,60,840,525
29503.0,2,0,150,60,841,529
29521.0,2,0,150,60,841,534
29537.0,2,0,150,60,841,535
29553.0,2,0,150,60,841,538
29570.0,2,0,150,60,841,541
29587.0,2,0,150,60,842,545
29604.0,2,0,150,60,842,547
29621.0,2,0,150,60,842,548
29637.0,2,0,150,60,842,548
29655.0,2,0,150,60,843,548
29671.0,2,0,150,60,843,548
29688.0,2,0,150,60,843,548
29705.0,2,0,150,60,843,548
29722.0,2,0,150,60,843,548
29736.0,2,0,150,60,843,548
29755.0,2,0,150,60,843,548
29770.0,2,0,150,60,843,549
29787.0,2,0,150,60,843,550
29805.0,2,0,150,60,844,551
29822.0,2,0,150,60,844,553
29836.0,2,0,150,60,844,554
29854.0,2,0,150,60,844,554
29870.0,2,0,150,60,844,554
29889.0,2,0,150,60,843,552
29905.0,2,0,150,60,841,548
29921.0,2,0,150,60,840,543
29936.0,2,0,150,60,839,537
29953.0,2,0,150,60,835,527
29970.0,2,0,150,60,833,514
29987.0,2,0,150,60,833,514
30004.0,2,0,150,60,831,499
30020.0,2,0,150,60,829,487
30037.0,2,0,150,60,827,479
30053.0,2,0,150,60,824,474
30070.0,2,0,150,60,824,468
30087.0,2,0,150,60,822,465
30104.0,2,0,150,60,822,460
30120.0,2,0,150,60,822,457
30137.0,2,0,150,60,822,452
30154.0,2,0,150,60,822,448
30171.0,2,0,150,60,822,445
30188.0,2,0,150,60,822,441
30203.0,2,0,150,60,822,439
30222.0,2,0,150,60,821,434
30240.0,2,0,150,60,821,434
30256.0,2,0,150,60,821,434
30274.0,2,0,150,60,821,422
30291.0,2,0,150,60,821,420
30308.0,2,0,150,60,820,417
30323.0,2,0,150,60,820,413
30339.0,2,0,150,60,819,410
30356.0,2,0,150,60,819,407
30372.0,2,0,150,60,819,402
30389.0,2,0,150,60,819,399
30406.0,2,0,150,60,819,397
30424.0,2,0,150,60,820,396
30439.0,2,0,150,60,820,394
30456.0,2,0,150,60,820,392
30473.0,2,0,150,60,820,389
30490.0,2,0,150,60,821,387
30507.0,2,0,150,60,822,387
30523.0,3,0,150,60,822,387
30539.0,3,0,150,60,822,386
30556.0,3,0,150,60,822,386
30573.0,3,0,150,60,840,525
30589.0,3,0,150,60,840,525
30607.0,3,0,150,60,840,525
30624.0,3,0,150,60,840,525
30639.0,3,0,150,60,840,525
30657.0,3,0,150,60,840,525
30673.0,3,0,150,60,840,525
30690.0,3,0,150,60,840,525
30706.0,3,0,150,60,840,525
30725.0,3,0,150,60,840,525
30740.0,3,0,150,60,840,526
30756.0,3,0,150,60,841,528
30775.0,3,0,150,60,842,529
30790.0,3,0,150,60,842,530
30807.0,3,0,150,60,842,530
30824.0,3,0,150,60,842,530
30840.0,3,0,150,60,842,530
30857.0,3,0,150,60,842,531
30873.0,3,0,150,60,842,531
30891.0,3,0,150,60,842,531
30906.0,3,0,150,60,842,531
30923.0,3,0,150,60,842,531
30941.0,3,0,150,60,842,531
30957.0,3,0,150,60,842,531
30974.0,3,0,150,60,842,531
30991.0,3,0,150,60,842,531
31006.0,3,0,150,60,842,531
31025.0,3,0,150,60,842,531
31041.0,3,0,150,60,842,531
31058.0,3,0,150,60,842,531
31074.0,3,0,150,60,842,531
31091.0,3,0,150,60,842,531
31108.0,3,0,150,60,842,531
31123.0,3,0,150,60,842,531
31141.0,3,0,150,60,842,531
31158.0,3,0,150,60,842,531
31173.0,3,0,150,60,842,531
31191.0,3,0,150,60,842,531
31207.0,3,0,150,60,842,531
31222.0,3,0,150,60,842,531
31239.0,3,0,150,60,842,531
31257.0,3,0,150,60,842,531
31272.0,3,0,150,60,842,531
31289.0,3,0,150,60,842,531
31306.0,3,0,150,60,842,531
31323.0,3,0,150,60,842,531
31339.0,3,0,150,60,842,531
31356.0,3,0,150,60,842,531
31373.0,3,0,150,60,842,531
31389.0,3,0,150,60,842,531
31406.0,3,0,150,60,842,531
31425.0,3,0,150,60,842,531
31443.0,3,0,150,60,842,531
31460.0,3,0,150,60,842,531
31475.0,3,0,150,60,832,515
31492.0,3,0,150,60,825,504
31508.0,3,0,150,60,819,492
31526.0,3,0,150,60,815,484
31542.0,3,0,150,60,812,475
31560.0,3,0,150,60,810,467
31577.0,3,0,150,60,809,462
31592.0,3,0,150,60,808,454
31609.0,3,0,150,60,808,449
31625.0,3,0,150,60,808,446
31642.0,3,0,150,60,808,443
31659.0,3,0,150,60,808,439
31675.0,3,0,150,60,808,435
31692.0,3,0,150,60,808,430
31709.0,3,0,150,60,807,427
31725.0,3,0,150,60,807,425
31742.0,3,0,150,60,807,423
31758.0,3,0,150,60,807,420
31775.0,3,0,150,60,806,416
31795.0,3,0,150,60,804,410
31808.0,3,0,150,60,804,404
31825.0,3,0,150,60,804,400
31842.0,3,0,150,60,803,397
31860.0,3,0,150,60,803,395
31875.0,3,0,150,60,803,395
31892.0,3,0,150,60,803,394
31909.0,3,0,150,60,803,393
31926.0,3,0,150,60,803,392
31943.0,3,0,150,60,803,392
31959.0,3,0,150,60,803,391
31976.0,3,0,150,60,803,391
31992.0,3,0,150,60,803,391
32008.0,3,0,150,60,803,391
32025.0,3,0,150,60,803,391
32043.0,3,0,150,60,803,392
32059.0,4,0,150,60,803,392
32076.0,4,0,150,60,803,392
32094.0,4,0,150,60,803,392
32109.0,4,0,150,60,840,525
32127.0,4,0,150,60,840,525
32143.0,4,0,150,60,840,525
32159.0,4,0,150,60,840,525
32176.0,4,0,150,60,840,525
32193.0,4,0,150,60,840,525
32210.0,4,0,150,60,840,525
32225.0,4,0,150,60,840,525
32243.0,4,0,150,60,840,525
32260.0,4,0,150,60,840,525
32276.0,4,0,150,60,840,525
32293.0,4,0,150,60,840,525
32310.0,4,0,150,60,840,525
32326.0,4,0,150,60,840,525
32343.0,4,0,150,60,840,525
32358.0,4,0,150,60,840,525
32377.0,4,0,150,60,840,525
32415.0,4,0,150,60,841,529
32434.0,4,0,150,60,841,529
32449.0,4,0,150,60,841,530
32467.0,4,0,150,60,841,530
32484.0,4,0,150,60,841,530
32499.0,4,0,150,60,841,530
32518.0,4,0,150,60,841,530
32534.0,4,0,150,60,841,530
32550.0,4,0,150,60,841,530
32565.0,4,0,150,60,841,530
32583.0,4,0,150,60,841,530
32600.0,4,0,150,60,841,530
32615.0,4,0,150,60,840,528
32635.0,4,0,150,60,838,525
32649.0,4,0,150,60,838,525
32667.0,4,0,150,60,838,525
32684.0,4,0,150,60,838,525
32700.0,4,0,150,60,838,525
32717.0,4,0,150,60,838,525
32734.0,4,0,150,60,838,525
32751.0,4,0,150,60,838,525
32766.0,4,0,150,60,838,525
32784.0,4,0,150,60,838,525
32799.0,4,0,150,60,838,525
32816.0,4,0,150,60,838,525
32833.0,4,0,150,60,838,525
32850.0,4,0,150,60,838,524
32867.0,4,0,150,60,837,520
32884.0,4,0,150,60,837,513
32899.0,4,0,150,60,837,503
32916.0,4,0,150,60,837,485
32932.0,4,0,150,60,837,474
32950.0,4,0,150,60,837,448
32966.0,4,0,150,60,837,417
32982.0,4,0,150,60,835,394
32999.0,4,0,150,60,833,385
33017.0,4,0,150,60,832,381
33034.0,4,0,150,60,832,379
33049.0,4,0,150,60,832,378
33068.0,4,0,150,60,831,376
33082.0,4,0,150,60,831,376
33099.0,4,0,150,60,831,376
33118.0,4,0,150,60,831,376
33133.0,4,0,150,60,831,375
33148.0,4,0,150,60,831,374
33166.0,4,0,150,60,831,373
33182.0,4,0,150,60,831,372
33199.0,4,0,150,60,831,372
33217.0,4,0,150,60,831,372
33234.0,4,0,150,60,831,371
33250.0,4,0,150,60,831,371
33267.0,4,0,150,60,831,371
33284.0,4,0,150,60,831,371
33300.0,4,0,150,60,831,371
33317.0,4,0,150,60,831,371
33333.0,4,0,150,60,831,371
33351.0,4,0,150,60,831,371
33367.0,4,0,150,60,831,371
33382.0,4,0,150,60,831,371
33401.0,4,0,150,60,831,371
33417.0,4,0,150,60,831,371
33433.0,4,0,150,60,831,371
33451.0,4,0,150,60,831,371
33468.0,4,0,150,60,831,371
33483.0,4,0,150,60,831,371
33501.0,4,0,150,60,831,371
33517.0,4,0,150,60,831,371
33534.0,4,0,150,60,831,371
33550.0,4,0,150,60,831,371
33566.0,4,0,150,60,831,371
33584.0,4,0,150,60,831,371
33600.0,4,0,150,60,831,371
33618.0,4,0,150,60,831,371
33632.0,4,0,150,60,831,371
33651.0,4,0,150,60,831,371
33666.0,4,0,150,60,831,372
33683.0,4,0,150,60,833,373
33699.0,4,0,150,60,833,373
33716.0,4,0,150,60,834,373
33732.0,4,0,150,60,834,374
33749.0,4,0,150,60,834,374
33765.0,4,0,150,60,834,375
33782.0,4,0,150,60,834,375
33798.0,4,0,150,60,834,375
33815.0,4,0,150,60,834,375
33832.0,4,0,150,60,834,375
33848.0,4,0,150,60,834,376
33865.0,4,0,150,60,834,377
33882.0,4,0,150,60,834,377
33900.0,4,0,150,60,834,377
33916.0,4,0,150,60,834,377
33932.0,4,0,150,60,834,379
33949.0,4,0,150,60,834,379
33966.0,4,0,150,60,834,380
33982.0,4,0,150,60,834,380
34001.0,4,0,150,60,834,380
34016.0,4,0,150,60,834,380
34032.0,4,0,150,60,834,380
34051.0,4,0,150,60,834,381
34065.0,4,0,150,60,834,381
34082.0,4,0,150,60,834,381
34099.0,4,0,150,60,834,381
34116.0,4,0,150,60,834,381
34132.0,4,0,150,60,834,382
34149.0,4,0,150,60,834,382
34166.0,4,0,150,60,834,382
34183.0,4,0,150,60,835,384
34199.0,4,0,150,60,836,385
34216.0,4,0,150,60,836,385
34232.0,4,0,150,60,836,387
34248.0,4,0,150,60,836,389
34265.0,4,0,150,60,836,389
34284.0,4,0,150,60,836,394
34298.0,4,0,150,60,836,397
34316.0,4,0,150,60,836,397
34334.0,4,0,150,60,837,402
34348.0,4,0,150,60,837,404
34365.0,4,0,150,60,837,404
34383.0,4,0,150,60,837,405
34399.0,4,0,150,60,837,406
34416.0,4,0,150,60,837,407
34432.0,4,0,150,60,837,408
34448.0,4,0,150,60,837,408
34466.0,4,0,150,60,837,408
34482.0,4,0,150,60,837,412
34499.0,4,0,150,60,837,412
34516.0,4,0,150,60,837,412
34532.0,4,0,150,60,837,414
34549.0,4,0,150,60,837,415
34566.0,4,0,150,60,837,415
34582.0,4,0,150,60,837,425
34599.0,4,0,150,60,837,432
34616.0,4,0,150,60,837,432
34632.0,4,0,150,60,837,454
34648.0,4,0,150,60,837,469
34665.0,4,0,150,60,837,469
34682.0,4,0,150,60,837,488
34699.0,4,0,150,60,837,494
34715.0,4,0,150,60,837,494
34732.0,4,0,150,60,837,499
34749.0,4,0,150,60,837,500
34765.0,4,0,150,60,837,500
34783.0,4,0,150,60,837,500
34800.0,4,0,150,60,837,501
34817.0,4,0,150,60,837,501
34832.0,4,0,150,60,838,510
34850.0,4,0,150,60,838,516
34866.0,4,0,150,60,838,516
34884.0,4,0,150,60,838,523
34900.0,4,0,150,60,838,525
34916.0,4,0,150,60,838,525
34934.0,4,0,150,60,838,525
34948.0,4,0,150,60,838,525
34965.0,4,0,150,60,838,525
34982.0,4,0,150,60,837,511
34999.0,4,0,150,60,836,492
35016.0,4,0,150,60,836,492
35032.0,4,0,150,60,836,447
35049.0,4,0,150,60,835,424
35066.0,4,0,150,60,835,424
35082.0,4,0,150,60,834,392
35098.0,4,0,150,60,832,388
35118.0,4,0,150,60,832,388
35132.0,4,0,150,60,831,386
35150.0,4,0,150,60,831,386
35166.0,4,0,150,60,831,386
35182.0,4,0,150,60,831,386
35200.0,4,0,150,60,830,381
35215.0,4,0,150,60,830,381
35232.0,4,0,150,60,830,376
35250.0,4,0,150,60,830,375
35266.0,4,0,150,60,830,375
35282.0,4,0,150,60,829,372
35300.0,4,0,150,60,828,369
35316.0,4,0,150,60,828,369
35332.0,4,0,150,60,826,358
35350.0,4,0,150,60,826,357
35366.0,4,0,150,60,826,357
35384.0,4,0,150,60,826,359
35400.0,4,0,150,60,828,364
35415.0,4,0,150,60,828,371
35434.0,4,0,150,60,828,378
35451.0,4,0,150,60,828,382
35466.0,4,0,150,60,828,382
35483.0,4,0,150,60,828,391
35499.0,4,0,150,60,828,395
35516.0,4,0,150,60,828,395
35533.0,4,0,150,60,828,406
35550.0,4,0,150,60,829,410
35566.0,4,0,150,60,829,410
35582.0,4,0,150,60,829,413
35601.0,4,0,150,60,829,413
35615.0,4,0,150,60,829,413
35633.0,4,0,150,60,829,413
35649.0,4,0,150,60,829,414
35666.0,4,0,150,60,829,414
35682.0,4,0,150,60,829,414
35699.0,4,0,150,60,829,414
35716.0,4,0,150,60,829,414
35733.0,4,0,150,60,829,414
35749.0,4,0,150,60,829,413
35765.0,4,0,150,60,829,413
35783.0,4,0,150,60,827,396
35799.0,4,0,150,60,827,387
35816.0,4,0,150,60,827,387
35832.0,4,0,150,60,827,387
35849.0,4,0,150,60,827,387
35865.0,4,0,150,60,827,387
35882.0,4,0,150,60,827,387
35900.0,4,0,150,60,827,387
35916.0,4,0,150,60,827,387
35933.0,4,0,150,60,827,387
35949.0,4,0,150,60,827,397
35965.0,4,0,150,60,827,397
35985.0,4,0,150,60,827,411
35999.0,4,0,150,60,827,425
36015.0,4,0,150,60,827,439
36034.0,4,0,150,60,827,450
36051.0,4,0,150,60,826,454
36067.0,4,0,150,60,826,455
36083.0,4,0,150,60,826,455
36099.0,4,0,150,60,826,455
36117.0,4,0,150,60,826,455
36134.0,4,0,150,60,826,455
36150.0,4,0,150,60,826,456
36166.0,4,0,150,60,826,456
36182.0,4,0,150,60,827,458
36199.0,4,0,150,60,828,461
36216.0,4,0,150,60,828,467
36232.0,4,0,150,60,828,474
36249.0,4,0,150,60,828,483
36267.0,4,0,150,60,828,496
36282.0,4,0,150,60,827,510
36299.0,4,0,150,60,827,524
36316.0,4,0,150,60,826,530
36332.0,4,0,150,60,824,534
36349.0,4,0,150,60,824,535
36366.0,4,0,150,60,824,538
36382.0,4,0,150,60,824,538
36399.0,4,0,150,60,824,538
36416.0,4,0,150,60,823,536
36433.0,4,0,150,60,823,521
36449.0,4,0,150,60,823,489
36467.0,4,0,150,60,826,433
36484.0,4,0,150,60,829,374
36499.0,4,0,150,60,835,326
36516.0,4,0,150,60,838,301
36534.0,4,0,150,60,839,290
36549.0,4,0,150,60,839,288
36566.0,4,0,150,60,839,288
36583.0,4,0,150,60,839,288
36599.0,4,0,150,60,839,288
36616.0,4,0,150,60,839,288
36633.0,4,0,150,60,839,288
36649.0,4,0,150,60,839,288
36666.0,4,0,150,60,839,286
36683.0,4,0,150,60,838,285
36699.0,4,0,150,60,836,281
36716.0,4,0,150,60,835,278
36733.0,4,0,150,60,835,275
36750.0,4,0,150,60,834,274
36767.0,4,0,150,60,833,272
36784.0,4,0,150,60,833,268
36800.0,4,0,150,60,832,264
36816.0,4,0,150,60,832,262
36832.0,4,0,150,60,830,261
36850.0,4,0,150,60,830,261
36866.0,4,0,150,60,830,262
36883.0,4,0,150,60,830,267
36899.0,4,0,150,60,830,286
36916.0,4,0,150,60,830,324
36933.0,4,0,150,60,829,377
36950.0,4,0,150,60,826,439
36967.0,4,0,150,60,814,503
36984.0,4,0,150,60,802,565
37000.0,4,0,150,60,790,609
37016.0,4,0,150,60,781,638
37034.0,4,0,150,60,776,653
37050.0,4,0,150,60,774,655
37067.0,4,0,150,60,773,658
37083.0,4,0,150,60,773,658
37100.0,4,0,150,60,773,657
37117.0,5,0,150,60,773,656
37137.0,5,0,150,60,774,652
37155.0,5,0,150,60,774,652
37171.0,5,0,150,60,774,652
37188.0,5,0,150,60,840,524
37204.0,5,0,150,60,840,524
37222.0,5,0,150,60,840,524
37238.0,5,0,150,60,840,524
37254.0,5,0,150,60,840,523
37271.0,5,0,150,60,838,521
37290.0,5,0,150,60,836,516
37306.0,5,0,150,60,835,510
37321.0,5,0,150,60,835,501
37338.0,5,0,150,60,835,490
37357.0,5,0,150,60,838,478
37373.0,5,0,150,60,843,465
37389.0,5,0,150,60,848,451
37406.0,5,0,150,60,850,440
37422.0,5,0,150,60,852,429
37438.0,5,0,150,60,853,421
37454.0,5,0,150,60,853,417
37472.0,5,0,150,60,853,415
37490.0,5,0,150,60,853,413
37505.0,5,0,150,60,853,413
37522.0,5,0,150,60,853,411
37539.0,5,0,150,60,851,399
37556.0,5,0,150,60,851,394
37574.0,5,0,150,60,851,390
37589.0,5,0,150,60,851,389
37607.0,5,0,150,60,851,389
37624.0,5,0,150,60,851,388
37641.0,5,0,150,60,851,388
37657.0,5,0,150,60,851,388
37674.0,5,0,150,60,851,388
37691.0,5,0,150,60,851,388
37707.0,5,0,150,60,851,388
37722.0,5,0,150,60,851,388
37740.0,5,0,150,60,851,388
37757.0,5,0,150,60,851,389
37773.0,6,0,150,60,852,390
37790.0,6,0,150,60,853,393
37806.0,6,0,150,60,853,398
37823.0,6,0,150,60,840,525
37839.0,6,0,150,60,840,533
37856.0,6,0,150,60,840,539
37872.0,6,0,150,60,840,545
37890.0,6,0,150,60,837,552
37907.0,6,0,150,60,837,557
37924.0,6,0,150,60,836,563
37939.0,6,0,150,60,835,574
37955.0,6,0,150,60,835,591
37972.0,6,0,150,60,835,611
37989.0,6,0,150,60,835,628
38006.0,6,0,150,60,831,643
38024.0,6,0,150,60,829,652
38041.0,6,0,150,60,826,657
38055.0,6,0,150,60,826,658
38072.0,6,0,150,60,826,658
38090.0,6,0,150,60,826,658
38105.0,6,0,150,60,825,658
38122.0,6,0,150,60,825,655
38139.0,7,0,150,60,825,653
38156.0,7,0,150,60,825,652
38174.0,7,0,150,60,825,651
38189.0,7,0,150,60,840,525
38206.0,7,0,150,60,840,525
38223.0,7,0,150,60,840,525
38239.0,7,0,150,60,840,524
38256.0,7,0,150,60,840,524
38273.0,7,0,150,60,840,524
38289.0,7,0,150,60,840,524
38306.0,7,0,150,60,840,524
38323.0,7,0,150,60,840,523
38339.0,7,0,150,60,840,521
38358.0,7,0,150,60,840,520
38372.0,7,0,150,60,841,519
38389.0,7,0,150,60,841,519
38406.0,7,0,150,60,841,518
38422.0,7,0,150,60,841,517
38441.0,7,0,150,60,841,517
38455.0,7,0,150,60,841,514
38474.0,7,0,150,60,841,514
38491.0,7,0,150,60,842,512
38505.0,7,0,150,60,843,510
38523.0,7,0,150,60,843,509
38540.0,7,0,150,60,843,509
38555.0,7,0,150,60,843,509
38573.0,7,0,150,60,843,509
38588.0,7,0,150,60,843,508
38606.0,7,0,150,60,843,508
38623.0,7,0,150,60,843,507
38639.0,7,0,150,60,843,505
38655.0,7,0,150,60,843,505
38672.0,7,0,150,60,843,505
38689.0,7,0,150,60,843,505
38706.0,7,0,150,60,843,500
38724.0,7,0,150,60,843,499
38739.0,7,0,150,60,843,496
38758.0,7,0,150,60,843,493
38772.0,7,0,150,60,843,483
38789.0,7,0,150,60,844,471
38806.0,7,0,150,60,845,458
38823.0,7,0,150,60,846,444
38839.0,7,0,150,60,846,435
38856.0,7,0,150,60,846,430
38872.0,7,0,150,60,846,426
38889.0,7,0,150,60,846,426
38906.0,7,0,150,60,846,421
38923.0,7,0,150,60,846,416
38940.0,7,0,150,60,846,414
38957.0,7,0,150,60,846,413
38973.0,7,0,150,60,846,413
38989.0,7,0,150,60,846,412
39005.0,7,0,150,60,846,410
39023.0,7,0,150,60,846,405
39041.0,7,0,150,60,846,401
39056.0,7,0,150,60,846,397
39072.0,7,0,150,60,846,394
39091.0,7,0,150,60,846,393
39106.0,7,0,150,60,846,392
39122.0,7,0,150,60,846,391
39139.0,7,0,150,60,845,390
39156.0,7,0,150,60,845,388
39172.0,7,0,150,60,845,387
39190.0,7,0,150,60,844,386
39206.0,7,0,150,60,844,385
39222.0,7,0,150,60,844,384
39240.0,7,0,150,60,844,382
39257.0,7,0,150,60,844,382
39274.0,7,0,150,60,844,382
39291.0,7,0,150,60,844,382
39306.0,7,0,150,60,844,382
39322.0,7,0,150,60,844,382
39341.0,7,0,150,60,844,382
39357.0,7,0,150,60,844,383
39374.0,8,0,150,60,844,384
39390.0,8,0,150,60,844,388
39406.0,8,0,150,60,844,389
39422.0,8,0,150,60,840,525
39439.0,8,0,150,60,840,527
39455.0,8,0,150,60,840,529
39475.0,8,0,150,60,840,530
39490.0,8,0,150,60,840,532
39506.0,8,0,150,60,840,537
39523.0,8,0,150,60,838,545
39540.0,8,0,150,60,838,552
39555.0,8,0,150,60,838,561
39572.0,8,0,150,60,837,566
39592.0,8,0,150,60,837,569
39606.0,8,0,150,60,837,571
39624.0,8,0,150,60,837,572
39641.0,8,0,150,60,837,573
39656.0,8,0,150,60,837,577
39672.0,8,0,150,60,837,580
39689.0,8,0,150,60,837,582
39706.0,8,0,150,60,836,584
39724.0,8,0,150,60,835,585
39739.0,8,0,150,60,835,585
39756.0,8,0,150,60,835,585
39774.0,8,0,150,60,835,585
39791.0,8,0,150,60,835,585
39806.0,8,0,150,60,835,585
39825.0,8,0,150,60,835,585
39839.0,8,0,150,60,835,585
39856.0,8,0,150,60,835,585
39873.0,8,0,150,60,834,584
39889.0,8,0,150,60,834,582
39905.0,8,0,150,60,834,578
39922.0,8,0,150,60,834,576
39939.0,8,0,150,60,834,572
39956.0,8,0,150,60,834,570
39973.0,8,0,150,60,835,565
39989.0,8,0,150,60,837,559
40006.0,8,0,150,60,840,553
40022.0,8,0,150,60,840,548
40039.0,8,0,150,60,840,543
40056.0,8,0,150,60,840,535
40073.0,8,0,150,60,841,526
40090.0,8,0,150,60,841,526
40106.0,8,0,150,60,841,519
40122.0,8,0,150,60,841,513
40139.0,8,0,150,60,841,509
40156.0,8,0,150,60,841,506
40173.0,8,0,150,60,841,502
40190.0,8,0,150,60,841,496
40206.0,8,0,150,60,841,488
40223.0,8,0,150,60,841,479
40240.0,8,0,150,60,841,472
40257.0,8,0,150,60,841,467
40274.0,8,0,150,60,840,464
40289.0,8,0,150,60,840,462
40307.0,8,0,150,60,840,461
40326.0,8,0,150,60,840,460
40344.0,8,0,150,60,840,460
40361.0,8,0,150,60,840,460
40376.0,8,0,150,60,840,457
40392.0,8,0,150,60,840,454
40411.0,8,0,150,60,841,452
40428.0,8,0,150,60,841,448
40445.0,8,0,150,60,841,447
40459.0,8,0,150,60,841,446
40477.0,8,0,150,60,841,446
40493.0,8,0,150,60,841,446
40510.0,8,0,150,60,841,446
40526.0,8,0,150,60,841,445
40543.0,8,0,150,60,841,444
40560.0,8,0,150,60,841,443
40577.0,8,0,150,60,841,441
40592.0,8,0,150,60,841,440
40609.0,8,0,150,60,841,439
40625.0,8,0,150,60,841,438
40642.0,8,0,150,60,841,437
40659.0,8,0,150,60,841,436
40677.0,8,0,150,60,841,435
40694.0,8,0,150,60,841,434
40711.0,8,0,150,60,841,434
40726.0,8,0,150,60,841,434
40745.0,8,0,150,60,841,433
40761.0,8,0,150,60,841,432
40776.0,8,0,150,60,841,431
40792.0,8,0,150,60,841,431
40810.0,8,0,150,60,841,431
40826.0,8,0,150,60,841,430
40843.0,8,0,150,60,841,430
40861.0,8,0,150,60,841,429
40877.0,8,0,150,60,841,429
40893.0,8,0,150,60,841,428
40909.0,8,0,150,60,841,428
40926.0,8,0,150,60,841,428
40943.0,8,0,150,60,841,427
40960.0,8,0,150,60,841,427
40977.0,8,0,150,60,841,426
40993.0,8,0,150,60,841,425
41011.0,8,0,150,60,841,424
41026.0,8,0,150,60,841,423
41042.0,8,0,150,60,841,422
41060.0,8,0,150,60,841,421
41077.0,8,0,150,60,841,421
41093.0,8,0,150,60,841,420
41110.0,8,0,150,60,841,420
41127.0,8,0,150,60,841,420
41144.0,8,0,150,60,841,420
41159.0,8,0,150,60,841,420
41175.0,8,0,150,60,841,420
41194.0,8,0,150,60,841,420
41210.0,8,0,150,60,841,419
41227.0,8,0,150,60,841,418
41243.0,8,0,150,60,841,417
41260.0,8,0,150,60,842,416
41278.0,8,0,150,60,842,416
41294.0,8,0,150,60,842,415
41311.0,8,0,150,60,842,415
41327.0,8,0,150,60,842,415
41344.0,8,0,150,60,842,415
41359.0,8,0,150,60,842,415
41378.0,8,0,150,60,842,414
41394.0,8,0,150,60,842,414
41409.0,8,0,150,60,842,414
41426.0,8,0,150,60,842,414
41442.0,8,0,150,60,842,414
41459.0,8,0,150,60,842,414
41478.0,8,0,150,60,842,414
41495.0,8,0,150,60,842,414
